start_time,end_time,dominant_object,non_dominant_object,interaction_type
789.9222,790.0889,Hand,FailOnTouchObstacleShort,LeftGate
789.9222,790.0889,Hand,FailOnTouchObstacleMed,LeftGate
789.9222,790.0889,Hand,FailOnTouchObstacleLong,RightGate
789.9556,790.2667,HandToWrist,FailOnTouchObstacleShort,LeftGate
789.9556,790.2667,HandToWrist,FailOnTouchObstacleMed,LeftGate
789.9556,790.2667,HandToWrist,FailOnTouchObstacleLong,RightGate
790.0556,797.5111,WristToElbow,FailOnTouchObstacleShort,LeftGate
790.0556,797.5111,WristToElbow,FailOnTouchObstacleMed,LeftGate
790.0556,797.5111,WristToElbow,FailOnTouchObstacleLong,RightGate
790.7122,791.3491,Hand,FailOnTouchObstacleLong-1,PickedUp
791.1556,791.5,Hand,FailOnTouchObstacleLong-1,LeftGate
791.6667,791.8334,HandToWrist,FailOnTouchObstacleLong,RightGate
791.6667,791.8334,HandToWrist,FailOnTouchObstacleMed,LeftGate
791.6667,791.8334,HandToWrist,FailOnTouchObstacleShort,LeftGate
792.0861,793.1808,Hand,FailOnTouchObstacleLong-1,PickedUp
792.8,793.2444,Hand,FailOnTouchObstacleLong-1,LeftGate
792.8,793.3112,Hand,FailOnTouchObstacleLong-1,RightGate
794.4989,795.1359,Hand,FailOnTouchObstacleLong-1,PickedUp
795.1445,795.1889,Hand,FailOnTouchObstacleLong-1,Pushed
795.5333,795.9333,Hand,FailOnTouchObstacleShort-1,LeftGate
795.5333,795.9333,Hand,FailOnTouchObstacleMed-1,RightGate
795.5889,797.0667,HandToWrist,FailOnTouchObstacleMed-1,RightGate
795.5889,797.0667,HandToWrist,FailOnTouchObstacleShort-1,LeftGate
795.8334,796.7222,Hand,FailOnTouchObstacleLong-1,RightGate
795.8778,796.7778,WristToElbow,FailOnTouchObstacleShort-1,LeftGate
795.8778,796.7778,WristToElbow,FailOnTouchObstacleMed-1,RightGate
795.9778,796.6778,HandToWrist,FailOnTouchObstacleLong-1,RightGate
796.3979,,Hand,Target,PickedUp
796.7,797.1111,Hand,FailOnTouchObstacleMed-1,RightGate
796.7,797.1111,Hand,FailOnTouchObstacleShort-1,LeftGate
797.3112,797.6667,HandToWrist,FailOnTouchObstacleLong,RightGate
797.3112,797.6667,HandToWrist,FailOnTouchObstacleMed,LeftGate
797.3112,797.6667,HandToWrist,FailOnTouchObstacleShort,LeftGate
797.4556,797.6889,Hand,FailOnTouchObstacleLong,RightGate
797.4556,797.6889,Hand,FailOnTouchObstacleMed,LeftGate
797.4556,797.6889,Hand,FailOnTouchObstacleShort,LeftGate
