start_time,end_time,dominant_object,non_dominant_object,interaction_type
1008.178,1008.3330000000001,Hand,FailOnTouchObstacleShort-1,RightGate
1008.211,1008.3330000000001,HandToWrist,FailOnTouchObstacleShort-1,RightGate
1008.2439999999999,1008.378,Hand,FailOnTouchObstacleLong-1,RightGate
1008.278,1008.3889999999999,HandToWrist,FailOnTouchObstacleLong-1,RightGate
1008.3889999999999,1008.5,Hand,FailOnTouchObstacleShort,RightGate
1008.4110000000001,1008.5110000000001,HandToWrist,FailOnTouchObstacleShort,RightGate
1008.467,1008.4780000000001,WristToElbow,FailOnTouchObstacleShort-1,RightGate
1008.533,1008.544,WristToElbow,FailOnTouchObstacleShort-1,RightGate
1008.567,1010.2,WristToElbow,FailOnTouchObstacleShort,RightGate
1008.578,1008.5889999999999,WristToElbow,FailOnTouchObstacleLong-1,RightGate
1008.6439999999999,1008.933,WristToElbow,FailOnTouchObstacleLong-1,RightGate
1008.6560000000001,1008.9889999999999,Hand,FailOnTouchObstacleMed-1,RightGate
1008.7,1009.9110000000001,HandToWrist,FailOnTouchObstacleMed-1,RightGate
1008.867,1009.811,WristToElbow,FailOnTouchObstacleMed-1,RightGate
1009.133,1009.633,Hand,FailOnTouchObstacleMed,LeftGate
1009.133,1009.633,Hand,FailOnTouchObstacleLong,RightGate
1009.331,,Hand,Target,PickedUp
1009.722,1009.933,Hand,FailOnTouchObstacleMed-1,RightGate
1009.811,1010.4110000000001,WristToElbow,FailOnTouchObstacleLong-1,RightGate
1009.922,1010.5,WristToElbow,FailOnTouchObstacleShort-1,RightGate
1010.078,1010.278,HandToWrist,FailOnTouchObstacleShort,RightGate
1010.122,1010.3,Hand,FailOnTouchObstacleShort,RightGate
1010.278,1010.4780000000001,HandToWrist,FailOnTouchObstacleLong-1,RightGate
1010.311,1010.5,Hand,FailOnTouchObstacleLong-1,RightGate
1010.3560000000001,1010.556,HandToWrist,FailOnTouchObstacleShort-1,RightGate
1010.378,1010.578,Hand,FailOnTouchObstacleShort-1,RightGate
