start_time,end_time,dominant_object,non_dominant_object,interaction_type
117.5778,117.8778,Hand,FailOnTouchObstacleShort,RightGate
117.5778,117.8778,Hand,FailOnTouchObstacleMed,RightGate
117.5889,118.0333,HandToWrist,FailOnTouchObstacleShort,RightGate
117.5889,118.0333,HandToWrist,FailOnTouchObstacleMed,RightGate
117.7778,121.5333,WristToElbow,FailOnTouchObstacleShort,RightGate
117.7778,121.5333,WristToElbow,FailOnTouchObstacleMed,RightGate
118.3889,119.0667,Hand,FailOnTouchObstacleMed-1,LeftGate
118.3889,119.0667,Hand,FailOnTouchObstacleLong,RightGate
118.4889,119.5222,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
118.4889,119.5222,HandToWrist,FailOnTouchObstacleLong,RightGate
118.9445,120.8,WristToElbow,FailOnTouchObstacleMed-1,LeftGate
118.9445,120.8,WristToElbow,FailOnTouchObstacleLong,RightGate
119.6222,120.8778,Hand,Target,Pushed
119.9708,,Hand,Target,PickedUp
120.3778,121.1111,HandToWrist,FailOnTouchObstacleLong,RightGate
120.3778,121.1111,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
120.7111,121.1667,Hand,FailOnTouchObstacleLong,RightGate
120.7111,121.1667,Hand,FailOnTouchObstacleMed-1,LeftGate
121.3778,121.6556,HandToWrist,FailOnTouchObstacleMed,RightGate
121.3778,121.6556,HandToWrist,FailOnTouchObstacleShort,RightGate
121.4778,121.6667,Hand,FailOnTouchObstacleMed,RightGate
121.4778,121.6667,Hand,FailOnTouchObstacleShort,RightGate
