time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
271.0667,0.0648,0.8009999999999999,-0.2669,355.6046,327.2081,345.9328
271.0778,0.0663,0.8012,-0.268,355.5336,327.4274,345.9886
271.0889,0.068,0.8011,-0.2693,355.3116,327.6555,346.1092
271.1,0.0694,0.8011,-0.2702,355.0388,327.838,346.2272
271.1111,0.0711,0.8013,-0.2712,354.7864,327.9856,346.2995
271.1222,0.0725,0.8016,-0.2721,354.4929,328.0421,346.3918
271.1333,0.0739,0.8018,-0.2731,354.2912,328.1343,346.4229
271.1444,0.0752,0.8022,-0.27399999999999997,354.1776,328.2882,346.3293
271.1555,0.0767,0.8024,-0.2749,354.0962,328.4955,346.1015
271.1667,0.078,0.8027,-0.2758,353.9877,328.6748,345.9659
271.1778,0.0789,0.8029999999999999,-0.2766,353.8645,328.8822,345.93300000000005
271.1889,0.0797,0.8035,-0.2774,353.6991,329.0766,345.966
271.2,0.0806,0.8039,-0.2781,353.4729,329.2388,345.9823
271.2111,0.0815,0.8043,-0.2789,353.2571,329.3728,345.9813
271.2222,0.0824,0.8047,-0.2795,353.05400000000003,329.4694,345.9892
271.2333,0.0829,0.8051,-0.28,352.8591,329.4304,346.0248
271.2444,0.0834,0.8055,-0.2807,352.6824,329.4433,346.025
271.2556,0.0838,0.8059999999999999,-0.281,352.5486,329.3179,346.01099999999997
271.2667,0.0842,0.8063,-0.2817,352.413,329.2589,345.9808
271.2778,0.0846,0.8067,-0.2821,352.3244,329.17,345.902
271.2889,0.0847,0.8071,-0.2825,352.2686,329.0892,345.8473
271.3,0.0851,0.8075,-0.2829,352.1716,329.015,345.8406
271.3111,0.0855,0.8078,-0.2832,352.0779,328.9627,345.8427
271.3222,0.0857,0.8081,-0.2836,351.9779,328.9376,345.8696
271.3333,0.0858,0.8082,-0.284,351.8846,328.9421,345.897
271.3445,0.086,0.8084,-0.2844,351.7862,328.9863,345.9044
271.3556,0.0863,0.8085,-0.2847,351.6548,329.0507,345.9398
271.3667,0.0865,0.8086,-0.285,351.5089,329.1104,346.0172
271.3778,0.0867,0.8088,-0.2851,351.3254,329.2264,346.1941
271.3889,0.0866,0.8091,-0.2851,351.0652,329.4225,346.4186
271.4,0.0867,0.8092,-0.2852,350.8775,329.6318,346.5249
271.4111,0.0869,0.8092,-0.2852,350.7067,329.8986,346.5656
271.4222,0.087,0.8092,-0.2851,350.5368,330.2768,346.6519
271.4333,0.0875,0.8095,-0.2849,350.3415,330.5648,346.8121
271.4445,0.0876,0.8095,-0.2847,350.2098,330.8531,346.9993
271.4556,0.0881,0.8093,-0.2844,350.1352,331.1291,347.0517
271.4667,0.0884,0.8092,-0.284,350.1092,331.3734,347.0677
271.4778,0.0887,0.8091,-0.2834,350.1555,331.5941,347.1129
271.4889,0.0889,0.8091,-0.2828,350.2148,331.8054,347.1384
271.5,0.0892,0.809,-0.2821,350.3663,332.0411,347.01800000000003
271.5111,0.08900000000000001,0.8085,-0.2816,350.5596,332.3453,346.8084
271.5222,0.0893,0.8084,-0.2811,350.7059,332.6432,346.6185
271.5333,0.0894,0.8079999999999999,-0.2804,350.8637,332.9353,346.384
271.5445,0.0896,0.8077,-0.28,350.9515,333.2756,346.2286
271.5556,0.0898,0.8074,-0.2797,350.9825,333.6024,346.1883
271.5667,0.0901,0.8073,-0.2792,350.994,333.8445,346.1934
271.5778,0.0904,0.8071,-0.2786,351.0106,334.0743,346.2031
271.5889,0.0908,0.8068,-0.2783,351.0009,334.3159,346.2298
271.6,0.0912,0.8066,-0.278,351.0261,334.5917,346.1499
271.6111,0.0912,0.8064,-0.2778,351.0526,334.9013,346.0214
271.6222,0.0913,0.8064,-0.2773,351.0743,335.2284,345.9113
271.6333,0.0913,0.8061,-0.2769,351.0696,335.5832,345.8323
271.6444,0.0915,0.8059999999999999,-0.2763,351.0708,335.9406,345.7585
271.6555,0.0916,0.8058,-0.2757,351.0396,336.3018,345.7436
271.6667,0.0919,0.8057,-0.2748,350.9681,336.6612,345.838
271.6778,0.092,0.8056,-0.27399999999999997,350.8947,337.0452,346.0663
271.6889,0.0921,0.8056,-0.2732,350.8841,337.4475,346.2774
271.7,0.0923,0.8057,-0.2725,350.8956,337.9698,346.469
271.7111,0.0926,0.8057,-0.2716,350.912,338.4849,346.5459
271.7222,0.09300000000000001,0.8055,-0.2705,350.9662,339.1501,346.2622
271.7333,0.0933,0.8054,-0.2694,350.9877,339.7737,345.8432
271.7444,0.0935,0.8052,-0.2682,351.0094,340.3901,345.3641
271.7556,0.0939,0.8048,-0.267,351.0129,340.9685,345.0409
271.7667,0.094,0.8046,-0.2654,351.0002,341.5193,344.9016
271.7778,0.0938,0.8045,-0.2639,350.9539,342.0854,345.1333
271.7889,0.0936,0.8045,-0.2626,350.9124,342.7578,345.6956
271.8,0.0932,0.8046,-0.2612,350.8834,343.5615,346.3285
271.8111,0.0926,0.8047,-0.26,350.8247,344.4836,346.7794
271.8222,0.0922,0.8047,-0.2584,350.7617,345.3867,347.0362
271.8333,0.092,0.8045,-0.2568,350.57800000000003,346.3817,347.0841
271.8445,0.0917,0.8043,-0.2549,350.3619,347.2904,346.9816
271.8556,0.0916,0.804,-0.2529,350.1721,348.1113,346.9172
271.8667,0.0913,0.8038,-0.2503,350.0161,348.8468,346.6484
271.8778,0.091,0.8035,-0.2477,349.9212,349.5223,346.3528
271.8889,0.0907,0.8033,-0.2452,349.8897,350.1753,346.2802
271.9,0.0903,0.8033,-0.2427,349.9916,350.8835,346.4876
271.9111,0.0898,0.8033,-0.2404,350.0921,351.6693,346.6828
271.9222,0.0898,0.8033,-0.2404,350.0921,351.6693,346.6828
271.9333,0.0886,0.8027,-0.2352,350.4223,353.6213,346.2314
271.9445,0.08800000000000001,0.8023,-0.2326,350.4814,354.5779,345.8535
271.9556,0.08800000000000001,0.8023,-0.2326,350.4814,354.5779,345.8535
271.9667,0.0869,0.8011,-0.2268,350.2888,356.2605,345.6778
271.9778,0.0862,0.8005,-0.2239,350.0902,356.9527,345.9374
271.9889,0.0862,0.8005,-0.2239,350.0902,356.9527,345.9374
272.0,0.0855,0.7998,-0.221,349.80300000000005,357.5092,346.6013
272.0111,0.0851,0.7994,-0.2184,349.6086,358.1204,347.2441
272.0222,0.0844,0.799,-0.2161,349.5953,358.7426,347.9161
272.0333,0.084,0.7988,-0.214,349.8422,359.4694,348.0946
272.0445,0.0837,0.7984,-0.2119,350.1851,0.2396,347.8203
272.0556,0.0836,0.7979,-0.2098,350.4359,0.9524,347.5164
272.0667,0.0838,0.7972,-0.20800000000000002,350.7422,1.5088,346.7595
272.0778,0.0839,0.7964,-0.20600000000000002,350.8574,1.8975,346.2036
272.0889,0.0842,0.7953,-0.2038,350.8819,2.1634,345.81699999999995
272.1,0.0842,0.7945,-0.2017,350.7599,2.1788,346.0716
272.1111,0.0841,0.7938,-0.1998,350.6388,2.1251,346.9473
272.1222,0.0839,0.7933,-0.1984,350.6667,2.2275,347.7679
272.1333,0.0836,0.7932,-0.19699999999999998,350.8127,2.5019,348.1992
272.1444,0.0835,0.7927,-0.1962,351.2019,2.9658,348.1495
272.1555,0.0839,0.7922,-0.1957,351.6312,3.5274,347.4909
272.1667,0.0842,0.7917,-0.195,351.9825,4.0048,346.8378
272.1778,0.0847,0.7911,-0.1946,352.1289,4.2926,346.5448
272.1889,0.0852,0.7903,-0.1942,352.166,4.5021,346.4733
272.2,0.0858,0.7896,-0.1934,351.8521,4.3937,346.9422
272.2111,0.0862,0.7886,-0.1929,351.4779,4.067,347.7452
272.2222,0.0868,0.7878,-0.1923,351.1141,3.8846,348.3806
272.2333,0.0872,0.787,-0.1919,350.9503,3.7896,348.8089
272.2444,0.0881,0.7867,-0.1923,350.8426,3.8747,348.9481
272.2556,0.0887,0.7855,-0.1917,350.9044,4.0085,348.8951
272.2667,0.0893,0.7861,-0.1924,351.1934,4.2608,348.5457
272.2778,0.0899,0.7848,-0.1918,351.385,4.3824,348.5024
272.2889,0.0908,0.7844,-0.1924,351.537,4.4859,348.4399
272.3,0.0917,0.7835,-0.1923,351.664,4.5374,348.4831
272.3111,0.0927,0.7826,-0.1925,351.7968,4.5246,348.6867
272.3222,0.0937,0.7818,-0.1921,351.9008,4.5089,348.847
272.3333,0.0948,0.7811,-0.1918,351.9767,4.4451,348.9903
272.3445,0.0961,0.7805,-0.1917,352.0616,4.4565,348.966
272.3556,0.0974,0.78,-0.1912,352.212,4.5247,348.7681
272.3667,0.0988,0.7793,-0.1912,352.414,4.675,348.5071
272.3778,0.1002,0.7788,-0.191,352.6015,4.8445,348.3529
272.3889,0.1016,0.7782,-0.1909,352.7465,4.9797,348.3801
272.4,0.1029,0.7777,-0.1904,352.8404,5.0985,348.6658
