start_time,end_time,dominant_object,non_dominant_object,interaction_type
441.6222,441.7556,Hand,FailOnTouchObstacleMed,LeftGate
441.6222,441.7556,Hand,FailOnTouchObstacleLong,RightGate
441.6556,441.8556,HandToWrist,FailOnTouchObstacleMed,LeftGate
441.6556,441.8556,HandToWrist,FailOnTouchObstacleLong,RightGate
441.7444,443.2333,WristToElbow,FailOnTouchObstacleMed,LeftGate
441.7444,443.2333,WristToElbow,FailOnTouchObstacleLong,RightGate
441.9667,442.2333,Hand,FailOnTouchObstacleShort-1,LeftGate
441.9667,442.2333,Hand,FailOnTouchObstacleLong-1,LeftGate
441.9667,442.2333,Hand,FailOnTouchObstacleMed-1,RightGate
442.0222,442.9778,HandToWrist,FailOnTouchObstacleShort-1,LeftGate
442.0222,442.9778,HandToWrist,FailOnTouchObstacleLong-1,LeftGate
442.0222,442.9778,HandToWrist,FailOnTouchObstacleMed-1,RightGate
442.1889,442.8222,WristToElbow,FailOnTouchObstacleShort-1,LeftGate
442.1889,442.8222,WristToElbow,FailOnTouchObstacleLong-1,LeftGate
442.1889,442.8222,WristToElbow,FailOnTouchObstacleMed-1,RightGate
442.4276,,Hand,Target,PickedUp
442.7667,443.0,Hand,FailOnTouchObstacleLong-1,LeftGate
442.7667,443.0,Hand,FailOnTouchObstacleMed-1,RightGate
442.7667,443.0,Hand,FailOnTouchObstacleShort-1,LeftGate
443.1222,443.3222,HandToWrist,FailOnTouchObstacleLong,RightGate
443.1222,443.3222,HandToWrist,FailOnTouchObstacleMed,LeftGate
443.1889,443.3445,Hand,FailOnTouchObstacleLong,RightGate
443.1889,443.3445,Hand,FailOnTouchObstacleMed,LeftGate
