start_time,end_time,dominant_object,non_dominant_object,interaction_type
640.9268,641.5747,Hand,FailOnTouchObstacleShort,PickedUp
641.9889,642.2333,Hand,FailOnTouchObstacleMed,LeftGate
641.9889,642.2333,Hand,FailOnTouchObstacleLong,RightGate
642.0,642.2556,Hand,FailOnTouchObstacleShort,RightGate
642.0333,642.3556,HandToWrist,FailOnTouchObstacleMed,LeftGate
642.0333,642.3556,HandToWrist,FailOnTouchObstacleLong,RightGate
642.0555,642.3778,HandToWrist,FailOnTouchObstacleShort,RightGate
642.2,644.0,WristToElbow,FailOnTouchObstacleMed,LeftGate
642.2,644.0,WristToElbow,FailOnTouchObstacleLong,RightGate
642.2444,643.9889,WristToElbow,FailOnTouchObstacleShort,RightGate
642.4667,642.7444,Hand,FailOnTouchObstacleMed-1,RightGate
642.4667,642.7444,Hand,FailOnTouchObstacleLong-1,LeftGate
642.5111,643.8111,HandToWrist,FailOnTouchObstacleLong-1,LeftGate
642.5111,643.8111,HandToWrist,FailOnTouchObstacleMed-1,RightGate
642.5555,642.7333,Hand,FailOnTouchObstacleShort-1,LeftGate
642.6,643.6334,HandToWrist,FailOnTouchObstacleShort-1,LeftGate
642.6889,643.7,WristToElbow,FailOnTouchObstacleShort-1,LeftGate
642.6889,643.7,WristToElbow,FailOnTouchObstacleLong-1,LeftGate
642.6889,643.7,WristToElbow,FailOnTouchObstacleMed-1,RightGate
643.4296,,Hand,Target,PickedUp
643.6556,643.8223,Hand,FailOnTouchObstacleLong-1,LeftGate
643.6556,643.8223,Hand,FailOnTouchObstacleMed-1,RightGate
643.9111,644.0778,HandToWrist,FailOnTouchObstacleShort,RightGate
643.9222,644.0667,HandToWrist,FailOnTouchObstacleLong,RightGate
643.9222,644.0667,HandToWrist,FailOnTouchObstacleMed,LeftGate
643.9667,644.0778,Hand,FailOnTouchObstacleShort,RightGate
643.9667,644.0778,Hand,FailOnTouchObstacleLong,RightGate
643.9667,644.0778,Hand,FailOnTouchObstacleMed,LeftGate
