directory,experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,type,hand_only,start_timeout,each_half_timeout,shared_trial,trial_name,start_pos_x,start_moved_time,target_reached_time,outcome,interaction_log,HandTracker_movement_filename,WristTracker_movement_filename,ElbowTracker_movement_filename,ShoulderTracker_movement_filename,grid_objects_movement_filename
basic/ICRA25/S001,basic,ICRA25,1,1,1,1,24.547420000000002,32.26667,practice,False,5,System.Single[],,,0.0,26.32222,29.02222,Success,interaction_log_T001.csv,HandTracker_movement_T001.csv,WristTracker_movement_T001.csv,ElbowTracker_movement_T001.csv,ShoulderTracker_movement_T001.csv,grid_objects_movement_T001.csv
basic/ICRA25/S001,basic,ICRA25,1,2,1,2,36.17965,49.82222,practice,False,5,System.Single[],,,0.0,38.67778,47.7075,Success,interaction_log_T002.csv,HandTracker_movement_T002.csv,WristTracker_movement_T002.csv,ElbowTracker_movement_T002.csv,ShoulderTracker_movement_T002.csv,grid_objects_movement_T002.csv
basic/ICRA25/S001,basic,ICRA25,1,3,1,3,53.21479,66.05556,practice,False,5,System.Single[],,,0.0,54.5,63.893409999999996,Success,interaction_log_T003.csv,HandTracker_movement_T003.csv,WristTracker_movement_T003.csv,ElbowTracker_movement_T003.csv,ShoulderTracker_movement_T003.csv,grid_objects_movement_T003.csv
basic/ICRA25/S001,basic,ICRA25,1,4,1,4,69.47893,74.34444,practice,False,5,System.Single[],,,0.0,70.22222,72.77395,Success,interaction_log_T004.csv,HandTracker_movement_T004.csv,WristTracker_movement_T004.csv,ElbowTracker_movement_T004.csv,ShoulderTracker_movement_T004.csv,grid_objects_movement_T004.csv
basic/ICRA25/S001,basic,ICRA25,1,5,1,5,77.90134,91.38889,practice,False,5,System.Single[],,,0.0,79.82223,89.60835,Success,interaction_log_T005.csv,HandTracker_movement_T005.csv,WristTracker_movement_T005.csv,ElbowTracker_movement_T005.csv,ShoulderTracker_movement_T005.csv,grid_objects_movement_T005.csv
basic/ICRA25/S001,basic,ICRA25,1,6,1,6,94.71292,98.91111,practice,False,5,System.Single[],,,0.0,95.4,97.30438000000001,Success,interaction_log_T006.csv,HandTracker_movement_T006.csv,WristTracker_movement_T006.csv,ElbowTracker_movement_T006.csv,ShoulderTracker_movement_T006.csv,grid_objects_movement_T006.csv
basic/ICRA25/S001,basic,ICRA25,1,7,1,7,102.1746,118.6556,practice,False,5,System.Single[],,,0.0,102.7333,116.2049,Success,interaction_log_T007.csv,HandTracker_movement_T007.csv,WristTracker_movement_T007.csv,ElbowTracker_movement_T007.csv,ShoulderTracker_movement_T007.csv,grid_objects_movement_T007.csv
basic/ICRA25/S001,basic,ICRA25,1,8,1,8,122.0246,132.2889,practice,False,5,System.Single[],,,0.0,122.6778,130.7043,Success,interaction_log_T008.csv,HandTracker_movement_T008.csv,WristTracker_movement_T008.csv,ElbowTracker_movement_T008.csv,ShoulderTracker_movement_T008.csv,grid_objects_movement_T008.csv
basic/ICRA25/S001,basic,ICRA25,1,9,1,9,135.675,143.3333,practice,False,5,System.Single[],,,0.0,136.2556,141.953,Success,interaction_log_T009.csv,HandTracker_movement_T009.csv,WristTracker_movement_T009.csv,ElbowTracker_movement_T009.csv,ShoulderTracker_movement_T009.csv,grid_objects_movement_T009.csv
basic/ICRA25/S001,basic,ICRA25,1,10,2,1,157.1337,162.8445,main,False,5,System.Single[],True,right_free_first_row_2,0.0,157.9667,162.8445,TargetObstacleCollision,interaction_log_T010.csv,HandTracker_movement_T010.csv,WristTracker_movement_T010.csv,ElbowTracker_movement_T010.csv,ShoulderTracker_movement_T010.csv,grid_objects_movement_T010.csv
