time,FailOnTouchObstacleLong_pos_x,FailOnTouchObstacleLong_pos_y,FailOnTouchObstacleLong_pos_z,FailOnTouchObstacleLong_rot_x,FailOnTouchObstacleLong_rot_y,FailOnTouchObstacleLong_rot_z
1216.9,-0.0225,0.79,-0.105,0.0,0.0,0.0
1216.911,-0.0225,0.79,-0.105,0.0002,0.0002,0.0002
1216.922,-0.0225,0.79,-0.105,0.0004,0.0004,0.0004
1216.933,-0.0225,0.79,-0.105,0.0005,0.0005,0.0005
1216.944,-0.0225,0.79,-0.105,0.0005,0.0005,0.0005
1216.9560000000001,-0.0225,0.79,-0.105,0.0005,0.0005,0.0005
1216.9669999999999,-0.0225,0.79,-0.105,0.0004,0.0004,0.0004
1216.978,-0.0225,0.79,-0.105,0.0004,0.0004,0.0004
1216.989,-0.0225,0.79,-0.105,0.0004,0.0004,0.0004
1217.0,-0.0225,0.79,-0.105,0.0004,0.0004,0.0004
1217.011,-0.0225,0.79,-0.105,0.0004,0.0004,0.0004
1217.022,-0.0225,0.79,-0.105,0.0004,0.0004,0.0004
1217.0330000000001,-0.0225,0.79,-0.105,0.0004,0.0004,0.0004
1217.0439999999999,-0.0225,0.79,-0.105,0.0004,0.0004,0.0004
1217.056,-0.0225,0.79,-0.105,0.0004,0.0004,0.0004
1217.067,-0.0225,0.79,-0.105,0.0004,0.0004,0.0004
1217.078,-0.0225,0.79,-0.105,0.0004,0.0004,0.0004
1217.089,-0.0225,0.79,-0.105,0.0004,0.0004,0.0004
1217.1,-0.0225,0.79,-0.105,0.0004,0.0004,0.0004
1217.111,-0.0225,0.79,-0.105,0.0004,0.0004,0.0004
1217.122,-0.0225,0.79,-0.105,0.0004,0.0004,0.0004
1217.133,-0.0225,0.79,-0.105,0.0004,0.0004,0.0004
1217.145,-0.0225,0.79,-0.105,0.0004,0.0004,0.0004
1217.156,-0.0225,0.79,-0.105,0.0004,0.0004,0.0004
1217.167,-0.0225,0.79,-0.105,0.0004,0.0004,0.0004
1217.178,-0.0225,0.79,-0.105,0.0004,0.0004,0.0004
1217.1889999999999,-0.0225,0.79,-0.105,0.0004,0.0004,0.0004
1217.2,-0.0225,0.79,-0.105,0.0004,0.0004,0.0004
1217.211,-0.0225,0.79,-0.105,0.0004,0.0004,0.0004
1217.222,-0.0225,0.79,-0.105,0.0004,0.0004,0.0004
1217.233,-0.0225,0.79,-0.105,0.0004,0.0004,0.0004
1217.245,-0.0225,0.79,-0.105,0.0004,0.0004,0.0004
1217.256,-0.0225,0.79,-0.105,0.0004,0.0004,0.0004
1217.267,-0.0225,0.79,-0.105,0.0004,0.0004,0.0004
1217.278,-0.0225,0.79,-0.105,0.0004,0.0004,0.0004
1217.289,-0.0225,0.79,-0.105,0.0004,0.0004,0.0004
1217.3,-0.0225,0.79,-0.105,0.0004,0.0004,0.0004
1217.3110000000001,-0.0225,0.79,-0.105,0.0004,0.0004,0.0004
1217.322,-0.0225,0.79,-0.105,0.0004,0.0004,0.0004
1217.333,-0.0225,0.79,-0.105,0.0004,0.0004,0.0004
1217.344,-0.0225,0.79,-0.105,0.0004,0.0004,0.0004
1217.356,-0.0225,0.79,-0.105,0.0004,0.0004,0.0004
1217.367,-0.0225,0.79,-0.105,0.0004,0.0004,0.0004
1217.378,-0.0225,0.79,-0.105,0.0004,0.0004,0.0004
1217.389,-0.0225,0.79,-0.105,0.0004,0.0004,0.0004
1217.4,-0.0225,0.79,-0.105,0.0004,0.0004,0.0004
1217.411,-0.0225,0.79,-0.105,0.0004,0.0004,0.0004
1217.422,-0.0225,0.79,-0.105,0.0004,0.0004,0.0004
1217.433,-0.0225,0.79,-0.105,0.0004,0.0004,0.0004
1217.444,-0.0225,0.79,-0.105,0.0004,0.0004,0.0004
1217.4560000000001,-0.0225,0.79,-0.105,0.0004,0.0004,0.0004
1217.4669999999999,-0.0225,0.79,-0.105,0.0004,0.0004,0.0004
1217.478,-0.0225,0.79,-0.105,0.0004,0.0004,0.0004
1217.489,-0.0225,0.79,-0.105,0.0004,0.0004,0.0004
1217.5,-0.0225,0.79,-0.105,0.0004,0.0004,0.0004
1217.511,-0.0225,0.79,-0.105,0.0004,0.0004,0.0004
1217.522,-0.0225,0.79,-0.105,0.0004,0.0004,0.0004
1217.5330000000001,-0.0225,0.79,-0.105,0.0004,0.0004,0.0004
1217.5439999999999,-0.0225,0.79,-0.105,0.0004,0.0004,0.0004
1217.556,-0.0225,0.79,-0.105,0.0004,0.0004,0.0004
1217.567,-0.0225,0.79,-0.105,0.0004,0.0004,0.0004
1217.578,-0.0225,0.79,-0.105,0.0004,0.0004,0.0004
1217.589,-0.0225,0.79,-0.105,0.0004,0.0004,0.0004
1217.6,-0.0225,0.79,-0.105,0.0004,0.0004,0.0004
1217.611,-0.0225,0.79,-0.105,0.0004,0.0004,0.0004
1217.622,-0.0225,0.79,-0.105,0.0004,0.0004,0.0004
1217.633,-0.0225,0.79,-0.105,0.0004,0.0004,0.0004
1217.645,-0.0225,0.79,-0.105,0.0004,0.0004,0.0004
1217.656,-0.0225,0.79,-0.105,0.0004,0.0004,0.0004
1217.667,-0.0225,0.79,-0.105,0.0004,0.0004,0.0004
1217.678,-0.0225,0.79,-0.105,0.0004,0.0004,0.0004
1217.6889999999999,-0.0225,0.79,-0.105,0.0004,0.0004,0.0004
1217.7,-0.0225,0.79,-0.105,0.0004,0.0004,0.0004
