start_time,end_time,dominant_object,non_dominant_object,interaction_type
205.7103,206.7379,Hand,FailOnTouchObstacleLong,PickedUp
207.2,207.6445,Hand,FailOnTouchObstacleMed,LeftGate
207.2,207.6445,Hand,FailOnTouchObstacleShort,RightGate
207.2889,207.8111,HandToWrist,FailOnTouchObstacleShort,RightGate
207.2889,207.8111,HandToWrist,FailOnTouchObstacleMed,LeftGate
207.5222,213.7778,WristToElbow,FailOnTouchObstacleMed,LeftGate
207.6,209.8778,WristToElbow,FailOnTouchObstacleShort,RightGate
207.6111,208.2111,Hand,FailOnTouchObstacleLong,RightGate
207.6778,209.0333,HandToWrist,FailOnTouchObstacleLong,RightGate
207.9889,208.0,WristToElbow,FailOnTouchObstacleLong,RightGate
208.0111,209.9,WristToElbow,FailOnTouchObstacleLong,RightGate
208.6815,209.3853,Hand,FailOnTouchObstacleMed-1,PickedUp
209.1778,209.6889,Hand,FailOnTouchObstacleLong-1,LeftGate
209.3889,209.6,HandToWrist,FailOnTouchObstacleLong-1,LeftGate
209.5556,209.6889,Hand,FailOnTouchObstacleShort-1,LeftGate
209.6889,213.5556,HandToWrist,FailOnTouchObstacleLong,RightGate
209.8,213.6,Hand,FailOnTouchObstacleLong,RightGate
210.7368,213.16099999999997,Hand,FailOnTouchObstacleLong-1,PickedUp
211.4111,211.8778,WristToElbow,FailOnTouchObstacleLong,RightGate
211.4111,211.6222,Hand,FailOnTouchObstacleShort-1,LeftGate
212.3111,213.5778,WristToElbow,FailOnTouchObstacleShort,RightGate
212.7556,213.8556,HandToWrist,FailOnTouchObstacleMed,LeftGate
212.7556,213.6445,HandToWrist,FailOnTouchObstacleShort,RightGate
213.6111,213.8778,Hand,FailOnTouchObstacleMed,LeftGate
213.6111,213.6778,Hand,FailOnTouchObstacleShort,RightGate
215.2,215.5667,Hand,FailOnTouchObstacleMed,LeftGate
215.2889,216.5889,HandToWrist,FailOnTouchObstacleMed,LeftGate
215.4889,216.4444,WristToElbow,FailOnTouchObstacleMed,LeftGate
216.0778,216.7667,Hand,FailOnTouchObstacleMed,LeftGate
216.3778,216.7667,Hand,FailOnTouchObstacleShort,RightGate
216.4333,216.5889,HandToWrist,FailOnTouchObstacleShort,RightGate
217.4963,218.6249,Hand,FailOnTouchObstacleLong,PickedUp
217.6445,217.7889,FailOnTouchObstacleLong,FailOnTouchObstacleShort,Pushed
