start_time,end_time,dominant_object,non_dominant_object,interaction_type
965.6083,966.3456,Hand,FailOnTouchObstacleLong,PickedUp
966.7778,966.9333,Hand,FailOnTouchObstacleShort,RightGate
966.7778,966.9333,Hand,FailOnTouchObstacleMed,RightGate
966.7889,966.9667,Hand,FailOnTouchObstacleLong,LeftGate
966.8223,967.0445,HandToWrist,FailOnTouchObstacleShort,RightGate
966.8223,967.0445,HandToWrist,FailOnTouchObstacleMed,RightGate
966.8334,967.1,HandToWrist,FailOnTouchObstacleLong,LeftGate
966.9222,967.8556,WristToElbow,FailOnTouchObstacleShort,RightGate
966.9222,970.4445,WristToElbow,FailOnTouchObstacleMed,RightGate
966.9333,970.4111,WristToElbow,FailOnTouchObstacleLong,LeftGate
967.34,968.1105,Hand,FailOnTouchObstacleLong-1,PickedUp
967.8778,967.9111,Hand,FailOnTouchObstacleLong-1,LeftGate
967.9333,968.2222,Hand,FailOnTouchObstacleLong-1,LeftGate
968.3112,970.4445,WristToElbow,FailOnTouchObstacleShort,RightGate
968.7111,969.1111,Hand,FailOnTouchObstacleShort-1,RightGate
968.7111,969.1111,Hand,FailOnTouchObstacleMed-1,RightGate
968.7889,969.4,Hand,FailOnTouchObstacleLong-1,LeftGate
968.7889,969.9445,HandToWrist,FailOnTouchObstacleShort-1,RightGate
968.7889,969.9445,HandToWrist,FailOnTouchObstacleMed-1,RightGate
968.8667,969.8556,HandToWrist,FailOnTouchObstacleLong-1,LeftGate
969.0334,969.7778,WristToElbow,FailOnTouchObstacleShort-1,RightGate
969.0334,969.7778,WristToElbow,FailOnTouchObstacleMed-1,RightGate
969.1889,969.6778,WristToElbow,FailOnTouchObstacleLong-1,LeftGate
969.4515,,Hand,Target,PickedUp
969.4889,969.8889,Hand,FailOnTouchObstacleLong-1,LeftGate
969.7111,969.9778,Hand,FailOnTouchObstacleMed-1,RightGate
969.7111,969.9778,Hand,FailOnTouchObstacleShort-1,RightGate
970.1556,970.5667,HandToWrist,FailOnTouchObstacleLong,LeftGate
970.2333,970.6,HandToWrist,FailOnTouchObstacleMed,RightGate
970.2333,970.6,HandToWrist,FailOnTouchObstacleShort,RightGate
970.3,970.6,Hand,FailOnTouchObstacleLong,LeftGate
970.3667,970.6223,Hand,FailOnTouchObstacleMed,RightGate
970.3667,970.6223,Hand,FailOnTouchObstacleShort,RightGate
