time,FailOnTouchObstacleLong-1_pos_x,FailOnTouchObstacleLong-1_pos_y,FailOnTouchObstacleLong-1_pos_z,FailOnTouchObstacleLong-1_rot_x,FailOnTouchObstacleLong-1_rot_y,FailOnTouchObstacleLong-1_rot_z
585.1778,-0.1275,0.79,0.055,0.0,0.0,0.0
585.1889,-0.1275,0.79,0.055,0.0002,0.0002,0.0002
585.2,-0.1275,0.79,0.055,0.0004,0.0004,0.0004
585.2111,-0.1275,0.79,0.055,0.0005,0.0005,0.0005
585.2222,-0.1275,0.79,0.055,0.0005,0.0005,0.0005
585.2333,-0.1275,0.79,0.055,0.0005,0.0005,0.0005
585.2444,-0.1275,0.79,0.055,0.0004,0.0004,0.0004
585.2556,-0.1275,0.79,0.055,0.0004,0.0004,0.0004
585.2667,-0.1275,0.79,0.055,0.0004,0.0004,0.0004
585.2778,-0.1275,0.79,0.055,0.0004,0.0004,0.0004
585.2889,-0.1275,0.79,0.055,0.0004,0.0004,0.0004
585.3,-0.1275,0.79,0.055,0.0004,0.0004,0.0004
585.3111,-0.1275,0.79,0.055,0.0004,0.0004,0.0004
585.3223,-0.1275,0.79,0.055,0.0004,0.0004,0.0004
585.3334,-0.1275,0.79,0.055,0.0004,0.0004,0.0004
585.3445,-0.1275,0.79,0.055,0.0004,0.0004,0.0004
585.3556,-0.1275,0.79,0.055,0.0004,0.0004,0.0004
585.3667,-0.1275,0.79,0.055,0.0004,0.0004,0.0004
585.3778,-0.1275,0.79,0.055,0.0004,0.0004,0.0004
585.3889,-0.1275,0.79,0.055,0.0004,0.0004,0.0004
585.4,-0.1275,0.79,0.055,0.0004,0.0004,0.0004
585.4111,-0.1275,0.79,0.055,0.0004,0.0004,0.0004
585.4222,-0.1275,0.79,0.055,0.0004,0.0004,0.0004
585.4333,-0.1275,0.79,0.055,0.0004,0.0004,0.0004
585.4445,-0.1275,0.79,0.055,0.0004,0.0004,0.0004
585.4556,-0.1275,0.79,0.055,0.0004,0.0004,0.0004
585.4667,-0.1275,0.79,0.055,0.0004,0.0004,0.0004
585.4778,-0.1275,0.79,0.055,0.0004,0.0004,0.0004
585.4889,-0.1275,0.79,0.055,0.0004,0.0004,0.0004
585.5,-0.1275,0.79,0.055,0.0004,0.0004,0.0004
585.5111,-0.1275,0.79,0.055,0.0004,0.0004,0.0004
585.5222,-0.1275,0.79,0.055,0.0004,0.0004,0.0004
585.5333,-0.1275,0.79,0.055,0.0004,0.0004,0.0004
585.5444,-0.1275,0.79,0.055,0.0004,0.0004,0.0004
585.5555,-0.1275,0.79,0.055,0.0004,0.0004,0.0004
585.5667,-0.1275,0.79,0.055,0.0004,0.0004,0.0004
585.5778,-0.1275,0.79,0.055,0.0004,0.0004,0.0004
585.5889,-0.1275,0.79,0.055,0.0004,0.0004,0.0004
585.6,-0.1275,0.79,0.055,0.0004,0.0004,0.0004
585.6111,-0.1275,0.79,0.055,0.0004,0.0004,0.0004
585.6223,-0.1275,0.79,0.055,0.0004,0.0004,0.0004
585.6334,-0.1275,0.79,0.055,0.0004,0.0004,0.0004
