time,FailOnTouchObstacleLong-1_pos_x,FailOnTouchObstacleLong-1_pos_y,FailOnTouchObstacleLong-1_pos_z,FailOnTouchObstacleLong-1_rot_x,FailOnTouchObstacleLong-1_rot_y,FailOnTouchObstacleLong-1_rot_z
747.8667,-0.0425,0.79,0.055,0.0,0.0,0.0
747.8778,-0.0425,0.79,0.055,0.0002,0.0002,0.0002
747.8889,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
747.9,-0.0425,0.79,0.055,0.0005,0.0005,0.0005
747.9111,-0.0425,0.79,0.055,0.0005,0.0005,0.0005
747.9222,-0.0425,0.79,0.055,0.0005,0.0005,0.0005
747.9333,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
747.9445,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
747.9556,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
747.9667,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
747.9778,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
747.9889,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
748.0,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
748.0111,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
748.0222,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
748.0333,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
748.0444,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
748.0556,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
748.0667,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
748.0778,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
748.0889,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
748.1,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
748.1111,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
748.1223,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
748.1334,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
748.1445,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
748.1556,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
748.1667,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
748.1778,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
748.1889,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
748.2,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
748.2111,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
748.2222,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
748.2333,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
748.2444,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
748.2556,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
748.2667,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
748.2778,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
748.2889,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
748.3,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
748.3112,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
748.3223,-0.0425,0.79,0.055,0.0004,0.0004,0.0004
