start_time,end_time,dominant_object,non_dominant_object,interaction_type
597.7111,597.8223,Hand,FailOnTouchObstacleMed,RightGate
597.7111,597.8223,Hand,FailOnTouchObstacleLong,RightGate
597.7333,597.8334,HandToWrist,FailOnTouchObstacleMed,RightGate
597.7333,597.8556,HandToWrist,FailOnTouchObstacleLong,RightGate
597.7778,598.2333,WristToElbow,FailOnTouchObstacleLong,RightGate
597.9333,598.0778,Hand,FailOnTouchObstacleShort-1,RightGate
597.9333,598.0778,Hand,FailOnTouchObstacleMed-1,RightGate
597.9333,598.0778,Hand,FailOnTouchObstacleLong-1,RightGate
597.9667,598.1223,HandToWrist,FailOnTouchObstacleShort-1,RightGate
597.9667,598.1223,HandToWrist,FailOnTouchObstacleMed-1,RightGate
597.9667,598.1223,HandToWrist,FailOnTouchObstacleLong-1,RightGate
598.0222,599.1889,WristToElbow,FailOnTouchObstacleShort-1,RightGate
598.0222,599.1889,WristToElbow,FailOnTouchObstacleMed-1,RightGate
598.0222,599.1889,WristToElbow,FailOnTouchObstacleLong-1,RightGate
598.1445,598.2333,WristToElbow,FailOnTouchObstacleMed,RightGate
598.5024,,Hand,Target,PickedUp
598.9333,,WristToElbow,FailOnTouchObstacleLong,RightGate
598.9333,599.0222,WristToElbow,FailOnTouchObstacleMed,RightGate
599.0555,599.2556,HandToWrist,FailOnTouchObstacleLong-1,RightGate
599.0555,599.2556,HandToWrist,FailOnTouchObstacleMed-1,RightGate
599.0555,599.2556,HandToWrist,FailOnTouchObstacleShort-1,RightGate
599.0889,599.2667,Hand,FailOnTouchObstacleLong-1,RightGate
599.0889,599.2667,Hand,FailOnTouchObstacleMed-1,RightGate
599.0889,599.2667,Hand,FailOnTouchObstacleShort-1,RightGate
599.4111,,HandToWrist,FailOnTouchObstacleLong,RightGate
599.4222,,Hand,FailOnTouchObstacleLong,RightGate
