start_time,end_time,dominant_object,non_dominant_object,interaction_type
1058.622,1058.856,Hand,FailOnTouchObstacleMed,RightGate
1058.678,1058.922,HandToWrist,FailOnTouchObstacleMed,RightGate
1058.722,1061.267,WristToElbow,FailOnTouchObstacleMed,RightGate
1059.0439999999999,1059.245,Hand,FailOnTouchObstacleShort,RightGate
1059.078,1059.633,HandToWrist,FailOnTouchObstacleShort,RightGate
1059.211,1059.5,WristToElbow,FailOnTouchObstacleShort,RightGate
1059.267,1059.378,Hand,FailOnTouchObstacleLong-1,RightGate
1059.285,1060.502,Hand,FailOnTouchObstacleMed-1,PickedUp
1059.411,1059.656,Hand,FailOnTouchObstacleShort,RightGate
1060.878,1061.011,Hand,FailOnTouchObstacleShort,RightGate
1060.911,1061.089,HandToWrist,FailOnTouchObstacleShort,RightGate
1060.989,1061.711,WristToElbow,FailOnTouchObstacleShort,RightGate
1061.022,1061.2,Hand,FailOnTouchObstacleLong-1,RightGate
1061.056,1061.333,HandToWrist,FailOnTouchObstacleLong-1,RightGate
1061.1,1061.667,Hand,FailOnTouchObstacleMed-1,RightGate
1061.156,1061.644,HandToWrist,FailOnTouchObstacleMed-1,RightGate
1061.156,1061.622,Hand,FailOnTouchObstacleLong,RightGate
1061.167,1061.633,WristToElbow,FailOnTouchObstacleLong-1,RightGate
1061.2,1061.611,HandToWrist,FailOnTouchObstacleLong,RightGate
1061.329,,Hand,Target,PickedUp
1061.367,1061.489,WristToElbow,FailOnTouchObstacleMed-1,RightGate
1061.489,1061.722,HandToWrist,FailOnTouchObstacleLong-1,RightGate
1061.567,1061.8,WristToElbow,FailOnTouchObstacleMed,RightGate
1061.589,1061.733,Hand,FailOnTouchObstacleLong-1,RightGate
1061.7,1061.856,HandToWrist,FailOnTouchObstacleShort,RightGate
1061.745,1061.867,Hand,FailOnTouchObstacleShort,RightGate
1062.011,1062.156,HandToWrist,FailOnTouchObstacleMed,RightGate
1062.022,1062.178,Hand,FailOnTouchObstacleMed,RightGate
