start_time,end_time,dominant_object,non_dominant_object,interaction_type
607.4889,607.6889,Hand,FailOnTouchObstacleShort,LeftGate
607.4889,607.6889,Hand,FailOnTouchObstacleLong,RightGate
607.4889,607.6889,Hand,FailOnTouchObstacleMed,RightGate
607.5333,607.8334,HandToWrist,FailOnTouchObstacleShort,LeftGate
607.5333,607.8334,HandToWrist,FailOnTouchObstacleLong,RightGate
607.5333,607.8334,HandToWrist,FailOnTouchObstacleMed,RightGate
607.6667,610.4667,WristToElbow,FailOnTouchObstacleShort,LeftGate
607.6667,610.4667,WristToElbow,FailOnTouchObstacleLong,RightGate
607.6667,610.4667,WristToElbow,FailOnTouchObstacleMed,RightGate
608.0523,608.9569,Hand,FailOnTouchObstacleMed-1,PickedUp
608.3,608.7889,Hand,FailOnTouchObstacleLong-1,RightGate
608.3,608.7889,Hand,FailOnTouchObstacleShort-1,LeftGate
608.3556,610.2778,HandToWrist,FailOnTouchObstacleShort-1,LeftGate
608.3556,610.2778,HandToWrist,FailOnTouchObstacleLong-1,RightGate
608.6334,609.1223,WristToElbow,FailOnTouchObstacleShort-1,LeftGate
608.6334,609.1223,WristToElbow,FailOnTouchObstacleLong-1,RightGate
608.8334,608.8778,Hand,FailOnTouchObstacleLong-1,RightGate
608.8334,608.8778,Hand,FailOnTouchObstacleShort-1,LeftGate
608.9445,609.4,Hand,FailOnTouchObstacleLong-1,RightGate
608.9445,609.4,Hand,FailOnTouchObstacleShort-1,LeftGate
609.3111,610.1556,WristToElbow,FailOnTouchObstacleLong-1,RightGate
609.3111,610.1556,WristToElbow,FailOnTouchObstacleShort-1,LeftGate
609.8171,,Hand,Target,PickedUp
610.0889,610.3,Hand,FailOnTouchObstacleLong-1,RightGate
610.0889,610.3,Hand,FailOnTouchObstacleShort-1,LeftGate
610.4,610.5333,HandToWrist,FailOnTouchObstacleLong,RightGate
610.4,610.5333,HandToWrist,FailOnTouchObstacleMed,RightGate
610.4,610.5333,HandToWrist,FailOnTouchObstacleShort,LeftGate
610.4333,610.5333,Hand,FailOnTouchObstacleLong,RightGate
610.4333,610.5333,Hand,FailOnTouchObstacleMed,RightGate
610.4333,610.5333,Hand,FailOnTouchObstacleShort,LeftGate
