directory,experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,type,hand_only,start_timeout,each_half_timeout,shared_trial,trial_name,start_pos_x,start_moved_time,target_reached_time,outcome,interaction_log,HandTracker_movement_filename,WristTracker_movement_filename,ElbowTracker_movement_filename,ShoulderTracker_movement_filename,grid_objects_movement_filename
basic/ICRA13/S001,basic,ICRA13,1,1,1,1,42.4021,52.76667,practice,False,5,System.Single[],,,0.0,45.511109999999995,49.70726,Success,interaction_log_T001.csv,HandTracker_movement_T001.csv,WristTracker_movement_T001.csv,ElbowTracker_movement_T001.csv,ShoulderTracker_movement_T001.csv,grid_objects_movement_T001.csv
basic/ICRA13/S001,basic,ICRA13,1,2,1,2,56.07434,65.03333,practice,False,5,System.Single[],,,0.0,58.68889,63.344440000000006,Success,interaction_log_T002.csv,HandTracker_movement_T002.csv,WristTracker_movement_T002.csv,ElbowTracker_movement_T002.csv,ShoulderTracker_movement_T002.csv,grid_objects_movement_T002.csv
basic/ICRA13/S001,basic,ICRA13,1,3,1,3,68.16109,75.41111,practice,False,5,System.Single[],,,0.0,69.14445,73.96667,Success,interaction_log_T003.csv,HandTracker_movement_T003.csv,WristTracker_movement_T003.csv,ElbowTracker_movement_T003.csv,ShoulderTracker_movement_T003.csv,grid_objects_movement_T003.csv
basic/ICRA13/S001,basic,ICRA13,1,4,1,4,78.56064,84.15556,practice,False,5,System.Single[],,,0.0,79.71110999999999,81.95645999999999,Success,interaction_log_T004.csv,HandTracker_movement_T004.csv,WristTracker_movement_T004.csv,ElbowTracker_movement_T004.csv,ShoulderTracker_movement_T004.csv,grid_objects_movement_T004.csv
basic/ICRA13/S001,basic,ICRA13,1,5,1,5,87.53059,91.13334,practice,False,5,System.Single[],,,0.0,88.42223,89.67537,Success,interaction_log_T005.csv,HandTracker_movement_T005.csv,WristTracker_movement_T005.csv,ElbowTracker_movement_T005.csv,ShoulderTracker_movement_T005.csv,grid_objects_movement_T005.csv
basic/ICRA13/S001,basic,ICRA13,1,6,1,6,94.3558,96.58889,practice,False,5,System.Single[],,,0.0,95.34444,,KnockedOverObstacle,interaction_log_T006.csv,HandTracker_movement_T006.csv,WristTracker_movement_T006.csv,ElbowTracker_movement_T006.csv,ShoulderTracker_movement_T006.csv,grid_objects_movement_T006.csv
basic/ICRA13/S001,basic,ICRA13,1,7,1,7,99.50568,103.8889,practice,False,5,System.Single[],,,0.0,100.7667,,KnockedOverObstacle,interaction_log_T007.csv,HandTracker_movement_T007.csv,WristTracker_movement_T007.csv,ElbowTracker_movement_T007.csv,ShoulderTracker_movement_T007.csv,grid_objects_movement_T007.csv
basic/ICRA13/S001,basic,ICRA13,1,8,1,8,106.9231,110.4222,practice,False,5,System.Single[],,,0.0,107.8556,109.2683,Success,interaction_log_T008.csv,HandTracker_movement_T008.csv,WristTracker_movement_T008.csv,ElbowTracker_movement_T008.csv,ShoulderTracker_movement_T008.csv,grid_objects_movement_T008.csv
basic/ICRA13/S001,basic,ICRA13,1,9,1,9,113.435,117.1667,practice,False,5,System.Single[],,,0.0,114.3222,,ArmInteraction,interaction_log_T009.csv,HandTracker_movement_T009.csv,WristTracker_movement_T009.csv,ElbowTracker_movement_T009.csv,ShoulderTracker_movement_T009.csv,grid_objects_movement_T009.csv
basic/ICRA13/S001,basic,ICRA13,1,10,2,1,130.1459,140.4889,main,False,5,System.Single[],False,,0.0,132.1333,135.5747,Success,interaction_log_T010.csv,HandTracker_movement_T010.csv,WristTracker_movement_T010.csv,ElbowTracker_movement_T010.csv,ShoulderTracker_movement_T010.csv,grid_objects_movement_T010.csv
