start_time,end_time,dominant_object,non_dominant_object,interaction_type
302.9333,303.1111,Hand,FailOnTouchObstacleShort,LeftGate
302.9333,303.1111,Hand,FailOnTouchObstacleLong,RightGate
302.9333,303.1111,Hand,FailOnTouchObstacleMed,RightGate
302.9667,303.2667,HandToWrist,FailOnTouchObstacleShort,LeftGate
302.9667,303.2667,HandToWrist,FailOnTouchObstacleLong,RightGate
302.9667,303.2667,HandToWrist,FailOnTouchObstacleMed,RightGate
303.0778,306.4333,WristToElbow,FailOnTouchObstacleShort,LeftGate
303.0778,306.4333,WristToElbow,FailOnTouchObstacleLong,RightGate
303.0778,306.4333,WristToElbow,FailOnTouchObstacleMed,RightGate
303.8464,304.6731,Hand,FailOnTouchObstacleMed-1,PickedUp
304.0334,305.2889,Hand,FailOnTouchObstacleShort-1,RightGate
304.0334,305.2889,Hand,FailOnTouchObstacleLong-1,RightGate
304.1333,305.4889,HandToWrist,FailOnTouchObstacleShort-1,RightGate
304.1333,305.4889,HandToWrist,FailOnTouchObstacleLong-1,RightGate
305.2111,306.0778,WristToElbow,FailOnTouchObstacleShort-1,RightGate
305.2111,306.0778,WristToElbow,FailOnTouchObstacleLong-1,RightGate
305.7343,,Hand,Target,PickedUp
305.8778,306.1889,HandToWrist,FailOnTouchObstacleLong-1,RightGate
305.8778,306.1889,HandToWrist,FailOnTouchObstacleShort-1,RightGate
306.0111,306.2111,Hand,FailOnTouchObstacleLong-1,RightGate
306.0111,306.2111,Hand,FailOnTouchObstacleShort-1,RightGate
306.3222,306.5222,HandToWrist,FailOnTouchObstacleLong,RightGate
306.3222,306.5222,HandToWrist,FailOnTouchObstacleMed,RightGate
306.3222,306.5222,HandToWrist,FailOnTouchObstacleShort,LeftGate
306.3889,306.5334,Hand,FailOnTouchObstacleLong,RightGate
306.3889,306.5334,Hand,FailOnTouchObstacleMed,RightGate
306.3889,306.5334,Hand,FailOnTouchObstacleShort,LeftGate
