start_time,end_time,dominant_object,non_dominant_object,interaction_type
323.0311,323.88,Hand,FailOnTouchObstacleMed,PickedUp
323.0889,323.1,Hand,FailOnTouchObstacleShort,LeftGate
323.0889,323.1,Hand,FailOnTouchObstacleLong,RightGate
323.8333,,FailOnTouchObstacleMed,FailOnTouchObstacleShort,Pushed
324.2556,324.4111,Hand,FailOnTouchObstacleShort,LeftGate
324.2556,324.4111,Hand,FailOnTouchObstacleLong,RightGate
324.2889,324.4333,Hand,FailOnTouchObstacleMed,LeftGate
324.3,324.4778,HandToWrist,FailOnTouchObstacleShort,LeftGate
324.3,324.4778,HandToWrist,FailOnTouchObstacleLong,RightGate
324.3333,324.5111,HandToWrist,FailOnTouchObstacleMed,LeftGate
324.3889,326.1444,WristToElbow,FailOnTouchObstacleShort,LeftGate
324.3889,326.1444,WristToElbow,FailOnTouchObstacleLong,RightGate
324.4222,326.1,WristToElbow,FailOnTouchObstacleMed,LeftGate
324.5556,324.7444,Hand,FailOnTouchObstacleShort-1,RightGate
324.5556,324.7444,Hand,FailOnTouchObstacleLong-1,LeftGate
324.5556,324.7444,Hand,FailOnTouchObstacleMed-1,RightGate
324.5889,325.0222,HandToWrist,FailOnTouchObstacleShort-1,RightGate
324.5889,325.0222,HandToWrist,FailOnTouchObstacleLong-1,LeftGate
324.5889,325.0222,HandToWrist,FailOnTouchObstacleMed-1,RightGate
324.7222,325.6222,WristToElbow,FailOnTouchObstacleShort-1,RightGate
324.7222,325.6222,WristToElbow,FailOnTouchObstacleLong-1,LeftGate
324.7222,325.6222,WristToElbow,FailOnTouchObstacleMed-1,RightGate
325.0445,325.2667,Hand,Target,Pushed
325.3098,,Hand,Target,PickedUp
325.3222,325.8111,HandToWrist,FailOnTouchObstacleLong-1,LeftGate
325.3222,325.8111,HandToWrist,FailOnTouchObstacleMed-1,RightGate
325.3222,325.8111,HandToWrist,FailOnTouchObstacleShort-1,RightGate
325.5778,325.8333,Hand,FailOnTouchObstacleLong-1,LeftGate
325.5778,325.8333,Hand,FailOnTouchObstacleMed-1,RightGate
325.5778,325.8333,Hand,FailOnTouchObstacleShort-1,RightGate
325.9222,326.2222,HandToWrist,FailOnTouchObstacleMed,LeftGate
325.9778,326.2667,HandToWrist,FailOnTouchObstacleShort,LeftGate
325.9778,326.2667,HandToWrist,FailOnTouchObstacleLong,RightGate
326.0334,326.2444,Hand,FailOnTouchObstacleMed,LeftGate
326.0889,326.3,Hand,FailOnTouchObstacleShort,LeftGate
326.0889,326.3,Hand,FailOnTouchObstacleLong,RightGate
