start_time,end_time,dominant_object,non_dominant_object,interaction_type
1072.9560000000001,1073.111,Hand,FailOnTouchObstacleMed,RightGate
1072.989,1073.211,HandToWrist,FailOnTouchObstacleMed,RightGate
1073.089,1075.6,WristToElbow,FailOnTouchObstacleMed,RightGate
1073.1889999999999,1073.4,Hand,FailOnTouchObstacleLong-1,RightGate
1073.233,1075.145,HandToWrist,FailOnTouchObstacleLong-1,RightGate
1073.289,1073.7,Hand,FailOnTouchObstacleShort,RightGate
1073.333,1073.567,HandToWrist,FailOnTouchObstacleShort,RightGate
1073.378,1076.3110000000001,WristToElbow,FailOnTouchObstacleLong-1,RightGate
1073.817,1074.611,Hand,FailOnTouchObstacleLong,PickedUp
1073.844,1075.022,Hand,FailOnTouchObstacleShort,RightGate
1073.989,1075.0,HandToWrist,FailOnTouchObstacleShort,RightGate
1074.245,1074.944,Hand,FailOnTouchObstacleLong-1,RightGate
1074.567,1074.578,FailOnTouchObstacleLong,FailOnTouchObstacleLong-1,Pushed
1075.222,1076.167,Hand,FailOnTouchObstacleLong,RightGate
1075.289,1076.156,HandToWrist,FailOnTouchObstacleLong,RightGate
1075.3110000000001,1076.145,Hand,FailOnTouchObstacleMed-1,RightGate
1075.378,1076.133,HandToWrist,FailOnTouchObstacleMed-1,RightGate
1075.895,,Hand,Target,PickedUp
1076.0330000000001,1076.4669999999999,WristToElbow,FailOnTouchObstacleMed,RightGate
1076.233,1076.389,HandToWrist,FailOnTouchObstacleLong-1,RightGate
1076.289,1076.389,Hand,FailOnTouchObstacleLong-1,RightGate
1076.389,1076.5330000000001,HandToWrist,FailOnTouchObstacleMed,RightGate
1076.433,1076.5439999999999,Hand,FailOnTouchObstacleMed,RightGate
