start_time,end_time,dominant_object,non_dominant_object,interaction_type
862.2111,862.2889,Hand,FailOnTouchObstacleShort,LeftGate
862.2111,862.2889,Hand,FailOnTouchObstacleMed,LeftGate
862.2111,862.2889,Hand,FailOnTouchObstacleLong,RightGate
863.2088,864.4263,Hand,FailOnTouchObstacleMed,PickedUp
865.4111,865.6556,Hand,FailOnTouchObstacleMed,LeftGate
865.4556,865.7778,HandToWrist,FailOnTouchObstacleMed,LeftGate
865.5778,870.2556,WristToElbow,FailOnTouchObstacleMed,LeftGate
865.5889,865.8556,Hand,FailOnTouchObstacleShort,LeftGate
865.5889,865.8556,Hand,FailOnTouchObstacleLong,RightGate
865.6334,866.0445,HandToWrist,FailOnTouchObstacleShort,LeftGate
865.6334,866.0445,HandToWrist,FailOnTouchObstacleLong,RightGate
865.8,870.1,WristToElbow,FailOnTouchObstacleShort,LeftGate
865.8,870.1,WristToElbow,FailOnTouchObstacleLong,RightGate
866.2921,867.6213,Hand,FailOnTouchObstacleLong-1,PickedUp
867.9667,868.5333,Hand,FailOnTouchObstacleMed-1,LeftGate
868.0445,869.7667,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
868.2,868.5333,Hand,FailOnTouchObstacleShort-1,LeftGate
868.2667,869.7667,HandToWrist,FailOnTouchObstacleShort-1,LeftGate
868.4111,869.5333,WristToElbow,FailOnTouchObstacleShort-1,LeftGate
868.4111,869.5333,WristToElbow,FailOnTouchObstacleMed-1,LeftGate
868.5111,869.3889,Hand,FailOnTouchObstacleLong-1,RightGate
868.8223,869.3112,HandToWrist,FailOnTouchObstacleLong-1,RightGate
869.1182,,Hand,Target,PickedUp
869.4556,869.8,Hand,FailOnTouchObstacleShort-1,LeftGate
869.4556,869.8,Hand,FailOnTouchObstacleMed-1,LeftGate
869.9667,870.1778,HandToWrist,FailOnTouchObstacleLong,RightGate
869.9667,870.1778,HandToWrist,FailOnTouchObstacleShort,LeftGate
870.0445,870.2,Hand,FailOnTouchObstacleLong,RightGate
870.0445,870.2,Hand,FailOnTouchObstacleShort,LeftGate
870.1223,870.3223,HandToWrist,FailOnTouchObstacleMed,LeftGate
870.1667,870.3556,Hand,FailOnTouchObstacleMed,LeftGate
