time,FailOnTouchObstacleLong_pos_x,FailOnTouchObstacleLong_pos_y,FailOnTouchObstacleLong_pos_z,FailOnTouchObstacleLong_rot_x,FailOnTouchObstacleLong_rot_y,FailOnTouchObstacleLong_rot_z
265.6555,0.0425,0.79,-0.105,0.0,0.0,0.0
265.6667,0.0425,0.79,-0.105,0.0002,0.0002,0.0002
265.6778,0.0425,0.79,-0.105,0.0004,0.0004,0.0004
265.6889,0.0425,0.79,-0.105,0.0005,0.0005,0.0005
265.7,0.0425,0.79,-0.105,0.0005,0.0005,0.0005
265.7111,0.0425,0.79,-0.105,0.0005,0.0005,0.0005
265.7222,0.0425,0.79,-0.105,0.0004,0.0004,0.0004
265.7333,0.0425,0.79,-0.105,0.0004,0.0004,0.0004
265.7444,0.0425,0.79,-0.105,0.0004,0.0004,0.0004
265.7556,0.0425,0.79,-0.105,0.0004,0.0004,0.0004
265.7667,0.0425,0.79,-0.105,0.0004,0.0004,0.0004
265.7778,0.0425,0.79,-0.105,0.0004,0.0004,0.0004
265.7889,0.0425,0.79,-0.105,0.0004,0.0004,0.0004
265.8,0.0425,0.79,-0.105,0.0004,0.0004,0.0004
265.8111,0.0425,0.79,-0.105,0.0004,0.0004,0.0004
265.8222,0.0425,0.79,-0.105,0.0004,0.0004,0.0004
265.8333,0.0425,0.79,-0.105,0.0004,0.0004,0.0004
265.8445,0.0425,0.79,-0.105,0.0004,0.0004,0.0004
265.8556,0.0425,0.79,-0.105,0.0004,0.0004,0.0004
265.8667,0.0425,0.79,-0.105,0.0004,0.0004,0.0004
265.8778,0.0425,0.79,-0.105,0.0004,0.0004,0.0004
265.8889,0.0425,0.79,-0.105,0.0004,0.0004,0.0004
265.9,0.0425,0.79,-0.105,0.0004,0.0004,0.0004
265.9111,0.0425,0.79,-0.105,0.0004,0.0004,0.0004
265.9222,0.0425,0.79,-0.105,0.0004,0.0004,0.0004
265.9333,0.0425,0.79,-0.105,0.0004,0.0004,0.0004
265.9445,0.0425,0.79,-0.105,0.0004,0.0004,0.0004
265.9556,0.0425,0.79,-0.105,0.0004,0.0004,0.0004
265.9667,0.0425,0.79,-0.105,0.0004,0.0004,0.0004
265.9778,0.0425,0.79,-0.105,0.0004,0.0004,0.0004
265.9889,0.0425,0.79,-0.105,0.0004,0.0004,0.0004
266.0,0.0425,0.79,-0.105,0.0004,0.0004,0.0004
266.0111,0.0425,0.79,-0.105,0.0004,0.0004,0.0004
266.0222,0.0425,0.79,-0.105,0.0004,0.0004,0.0004
266.0333,0.0425,0.79,-0.105,0.0004,0.0004,0.0004
266.0445,0.0425,0.79,-0.105,0.0004,0.0004,0.0004
266.0556,0.0425,0.79,-0.105,0.0004,0.0004,0.0004
266.0667,0.0425,0.79,-0.105,0.0004,0.0004,0.0004
266.0778,0.0425,0.79,-0.105,0.0004,0.0004,0.0004
266.0889,0.0425,0.79,-0.105,0.0004,0.0004,0.0004
266.1,0.0425,0.79,-0.105,0.0004,0.0004,0.0004
266.1111,0.0425,0.79,-0.105,0.0004,0.0004,0.0004
266.1222,0.0425,0.79,-0.105,0.0004,0.0004,0.0004
266.1333,0.0425,0.79,-0.105,0.0004,0.0004,0.0004
266.1444,0.0425,0.79,-0.105,0.0004,0.0004,0.0004
266.1555,0.0425,0.79,-0.105,0.0004,0.0004,0.0004
266.1667,0.0425,0.79,-0.105,0.0004,0.0004,0.0004
266.1778,0.0425,0.79,-0.105,0.0004,0.0004,0.0004
