start_time,end_time,dominant_object,non_dominant_object,interaction_type
796.0146,796.908,Hand,FailOnTouchObstacleShort,PickedUp
796.9778,797.0667,Hand,FailOnTouchObstacleShort,Pushed
798.0139,799.188,Hand,FailOnTouchObstacleLong,PickedUp
798.0667,798.5778,Hand,FailOnTouchObstacleMed,LeftGate
798.2222,798.4333,Hand,FailOnTouchObstacleLong,LeftGate
798.2333,799.7889,Hand,FailOnTouchObstacleShort,RightGate
798.2444,798.6,HandToWrist,FailOnTouchObstacleMed,LeftGate
798.3112,799.6889,HandToWrist,FailOnTouchObstacleShort,RightGate
798.4667,799.5444,WristToElbow,FailOnTouchObstacleShort,RightGate
799.2111,799.4222,Hand,FailOnTouchObstacleLong,Pushed
799.2444,799.3889,Hand,FailOnTouchObstacleLong,LeftGate
799.4889,799.8,Hand,FailOnTouchObstacleMed,LeftGate
799.5333,799.8778,HandToWrist,FailOnTouchObstacleMed,LeftGate
799.6889,802.3889,WristToElbow,FailOnTouchObstacleMed,LeftGate
799.8889,801.0667,Hand,FailOnTouchObstacleLong,RightGate
799.9889,800.8112,HandToWrist,FailOnTouchObstacleLong,RightGate
800.4266,800.8961,Hand,FailOnTouchObstacleLong-1,PickedUp
801.1778,801.3445,Hand,FailOnTouchObstacleLong,RightGate
801.2333,801.4111,HandToWrist,FailOnTouchObstacleLong,RightGate
801.3112,801.4778,Hand,FailOnTouchObstacleShort-1,RightGate
801.3112,801.4778,Hand,FailOnTouchObstacleMed-1,RightGate
801.3223,802.2222,WristToElbow,FailOnTouchObstacleLong,RightGate
801.3445,801.6111,HandToWrist,FailOnTouchObstacleShort-1,RightGate
801.3445,801.6111,HandToWrist,FailOnTouchObstacleMed-1,RightGate
801.4222,802.1223,WristToElbow,FailOnTouchObstacleShort-1,RightGate
801.4222,802.1223,WristToElbow,FailOnTouchObstacleMed-1,RightGate
801.5333,802.0333,Hand,FailOnTouchObstacleLong-1,LeftGate
801.6223,801.9889,HandToWrist,FailOnTouchObstacleLong-1,LeftGate
801.8445,801.8778,Hand,Target,Pushed
801.8567,,Hand,Target,PickedUp
801.9889,802.1889,HandToWrist,FailOnTouchObstacleMed-1,RightGate
801.9889,802.1889,HandToWrist,FailOnTouchObstacleShort-1,RightGate
802.0667,802.2,Hand,FailOnTouchObstacleMed-1,RightGate
802.0667,802.2,Hand,FailOnTouchObstacleShort-1,RightGate
802.1334,802.2778,HandToWrist,FailOnTouchObstacleLong,RightGate
802.1778,802.2778,Hand,FailOnTouchObstacleLong,RightGate
802.3,802.4111,HandToWrist,FailOnTouchObstacleMed,LeftGate
802.3112,802.4111,Hand,FailOnTouchObstacleMed,LeftGate
