time,FailOnTouchObstacleShort-1_pos_x,FailOnTouchObstacleShort-1_pos_y,FailOnTouchObstacleShort-1_pos_z,FailOnTouchObstacleShort-1_rot_x,FailOnTouchObstacleShort-1_rot_y,FailOnTouchObstacleShort-1_rot_z
1381.211,-0.0975,0.79,0.005,0.0,0.0,0.0
1381.2220000000002,-0.0975,0.79,0.005,-0.001,-0.001,-0.001
1381.233,-0.0975,0.79,0.005,-0.002,-0.002,-0.002
1381.245,-0.0975,0.79,0.005,-0.0024,-0.0024,-0.0024
1381.256,-0.0975,0.79,0.005,-0.0025,-0.0025,-0.0025
1381.267,-0.0975,0.79,0.005,-0.0023,-0.0023,-0.0023
1381.2779999999998,-0.0975,0.79,0.005,-0.0022,-0.0022,-0.0022
1381.289,-0.0975,0.79,0.005,-0.0022,-0.0022,-0.0022
1381.3,-0.0975,0.79,0.005,-0.0021,-0.0021,-0.0021
1381.3110000000001,-0.0975,0.79,0.005,-0.0022,-0.0022,-0.0022
1381.3220000000001,-0.0975,0.79,0.005,-0.0022,-0.0022,-0.0022
1381.3329999999999,-0.0975,0.79,0.005,-0.0022,-0.0022,-0.0022
1381.344,-0.0975,0.79,0.005,-0.0022,-0.0022,-0.0022
1381.356,-0.0975,0.79,0.005,-0.0022,-0.0022,-0.0022
1381.3670000000002,-0.0975,0.79,0.005,-0.0022,-0.0022,-0.0022
1381.378,-0.0975,0.79,0.005,-0.0022,-0.0022,-0.0022
1381.389,-0.0975,0.79,0.005,-0.0022,-0.0022,-0.0022
1381.4,-0.0975,0.79,0.005,-0.0022,-0.0022,-0.0022
1381.411,-0.0975,0.79,0.005,-0.0022,-0.0022,-0.0022
1381.422,-0.0975,0.79,0.005,-0.0022,-0.0022,-0.0022
1381.433,-0.0975,0.79,0.005,-0.0022,-0.0022,-0.0022
1381.444,-0.0975,0.79,0.005,-0.0022,-0.0022,-0.0022
1381.4560000000001,-0.0975,0.79,0.005,-0.0022,-0.0022,-0.0022
1381.467,-0.0975,0.79,0.005,-0.0022,-0.0022,-0.0022
1381.4779999999998,-0.0975,0.79,0.005,-0.0022,-0.0022,-0.0022
1381.489,-0.0975,0.79,0.005,-0.0022,-0.0022,-0.0022
1381.5,-0.0975,0.79,0.005,-0.0022,-0.0022,-0.0022
1381.511,-0.0975,0.79,0.005,-0.0022,-0.0022,-0.0022
1381.5220000000002,-0.0975,0.79,0.005,-0.0022,-0.0022,-0.0022
1381.533,-0.0975,0.79,0.005,-0.0022,-0.0022,-0.0022
1381.5439999999999,-0.0975,0.79,0.005,-0.0022,-0.0022,-0.0022
1381.556,-0.0975,0.79,0.005,-0.0022,-0.0022,-0.0022
1381.567,-0.0975,0.79,0.005,-0.0022,-0.0022,-0.0022
1381.578,-0.0975,0.79,0.005,-0.0022,-0.0022,-0.0022
1381.589,-0.0975,0.79,0.005,-0.0022,-0.0022,-0.0022
1381.6,-0.0975,0.79,0.005,-0.0022,-0.0022,-0.0022
1381.611,-0.0975,0.79,0.005,-0.0022,-0.0022,-0.0022
1381.622,-0.0975,0.79,0.005,-0.0022,-0.0022,-0.0022
1381.6329999999998,-0.0975,0.79,0.005,-0.0022,-0.0022,-0.0022
1381.645,-0.0975,0.79,0.005,-0.0022,-0.0022,-0.0022
1381.656,-0.0975,0.79,0.005,-0.0022,-0.0022,-0.0022
1381.6670000000001,-0.0975,0.79,0.005,-0.0022,-0.0022,-0.0022
1381.6779999999999,-0.0975,0.79,0.005,-0.0022,-0.0022,-0.0022
1381.6889999999999,-0.0975,0.79,0.005,-0.0022,-0.0022,-0.0022
1381.7,-0.0975,0.79,0.005,-0.0022,-0.0022,-0.0022
1381.711,-0.0975,0.79,0.005,-0.0022,-0.0022,-0.0022
1381.7220000000002,-0.0975,0.79,0.005,-0.0022,-0.0022,-0.0022
1381.733,-0.0975,0.79,0.005,-0.0022,-0.0022,-0.0022
1381.745,-0.0975,0.79,0.005,-0.0022,-0.0022,-0.0022
1381.756,-0.0975,0.79,0.005,-0.0022,-0.0022,-0.0022
