time,FailOnTouchObstacleShort-1_pos_x,FailOnTouchObstacleShort-1_pos_y,FailOnTouchObstacleShort-1_pos_z,FailOnTouchObstacleShort-1_rot_x,FailOnTouchObstacleShort-1_rot_y,FailOnTouchObstacleShort-1_rot_z
567.3223,0.0625,0.79,0.055,0.0,0.0,0.0
567.3334,0.0625,0.79,0.055,-0.001,-0.001,-0.001
567.3445,0.0625,0.79,0.055,-0.002,-0.002,-0.002
567.3556,0.0625,0.79,0.055,-0.0024,-0.0024,-0.0024
567.3667,0.0625,0.79,0.055,-0.0025,-0.0025,-0.0025
567.3778,0.0625,0.79,0.055,-0.0023,-0.0023,-0.0023
567.3889,0.0625,0.79,0.055,-0.0022,-0.0022,-0.0022
567.4,0.0625,0.79,0.055,-0.0021,-0.0021,-0.0021
567.4111,0.0625,0.79,0.055,-0.0021,-0.0021,-0.0021
567.4222,0.0625,0.79,0.055,-0.0022,-0.0022,-0.0022
567.4333,0.0625,0.79,0.055,-0.0022,-0.0022,-0.0022
567.4445,0.0625,0.79,0.055,-0.0022,-0.0022,-0.0022
567.4556,0.0625,0.79,0.055,-0.0022,-0.0022,-0.0022
567.4667,0.0625,0.79,0.055,-0.0022,-0.0022,-0.0022
567.4778,0.0625,0.79,0.055,-0.0022,-0.0022,-0.0022
567.4889,0.0625,0.79,0.055,-0.0022,-0.0022,-0.0022
567.5,0.0625,0.79,0.055,-0.0022,-0.0022,-0.0022
567.5111,0.0625,0.79,0.055,-0.0022,-0.0022,-0.0022
567.5222,0.0625,0.79,0.055,-0.0022,-0.0022,-0.0022
567.5333,0.0625,0.79,0.055,-0.0022,-0.0022,-0.0022
567.5444,0.0625,0.79,0.055,-0.0022,-0.0022,-0.0022
567.5555,0.0625,0.79,0.055,-0.0022,-0.0022,-0.0022
567.5667,0.0625,0.79,0.055,-0.0022,-0.0022,-0.0022
567.5778,0.0625,0.79,0.055,-0.0022,-0.0022,-0.0022
567.5889,0.0625,0.79,0.055,-0.0022,-0.0022,-0.0022
