time,FailOnTouchObstacleMed_pos_x,FailOnTouchObstacleMed_pos_y,FailOnTouchObstacleMed_pos_z,FailOnTouchObstacleMed_rot_x,FailOnTouchObstacleMed_rot_y,FailOnTouchObstacleMed_rot_z
650.9222,-0.0675,0.79,-0.105,0.0,0.0,0.0
650.9333,-0.0675,0.79,-0.105,0.0,0.0,0.0
650.9445,-0.0675,0.79,-0.105,0.0,0.0,0.0
650.9556,-0.0675,0.79,-0.105,0.0,0.0,0.0
650.9667,-0.0675,0.79,-0.105,0.0,0.0,0.0
650.9778,-0.0675,0.79,-0.105,0.0,0.0,0.0
650.9889,-0.0675,0.79,-0.105,0.0,0.0,0.0
651.0,-0.0675,0.79,-0.105,0.0,0.0,0.0
651.0111,-0.0675,0.79,-0.105,0.0,0.0,0.0
651.0222,-0.0675,0.79,-0.105,0.0,0.0,0.0
651.0333,-0.0675,0.79,-0.105,0.0,0.0,0.0
651.0444,-0.0675,0.79,-0.105,0.0,0.0,0.0
651.0555,-0.0675,0.79,-0.105,0.0,0.0,0.0
651.0667,-0.0675,0.79,-0.105,0.0,0.0,0.0
651.0778,-0.0675,0.79,-0.105,0.0,0.0,0.0
651.0889,-0.0675,0.79,-0.105,0.0,0.0,0.0
651.1,-0.0675,0.79,-0.105,0.0,0.0,0.0
651.1111,-0.0675,0.79,-0.105,0.0,0.0,0.0
651.1223,-0.0675,0.79,-0.105,0.0,0.0,0.0
651.1334,-0.0675,0.79,-0.105,0.0,0.0,0.0
651.1445,-0.0675,0.79,-0.105,0.0,0.0,0.0
651.1556,-0.0675,0.79,-0.105,0.0,0.0,0.0
651.1667,-0.0675,0.79,-0.105,0.0,0.0,0.0
651.1778,-0.0675,0.79,-0.105,0.0,0.0,0.0
651.1889,-0.0675,0.79,-0.105,0.0,0.0,0.0
651.2,-0.0675,0.79,-0.105,0.0,0.0,0.0
651.2111,-0.0675,0.79,-0.105,0.0,0.0,0.0
651.2222,-0.0675,0.79,-0.105,0.0,0.0,0.0
651.2333,-0.0675,0.79,-0.105,0.0,0.0,0.0
651.2444,-0.0675,0.79,-0.105,0.0,0.0,0.0
651.2556,-0.0675,0.79,-0.105,0.0,0.0,0.0
651.2667,-0.0675,0.79,-0.105,0.0,0.0,0.0
651.2778,-0.0675,0.79,-0.105,0.0,0.0,0.0
651.2889,-0.0675,0.79,-0.105,0.0,0.0,0.0
651.3,-0.0675,0.79,-0.105,0.0,0.0,0.0
651.3112,-0.0675,0.79,-0.105,0.0,0.0,0.0
651.3223,-0.0675,0.79,-0.105,0.0,0.0,0.0
651.3334,-0.0675,0.79,-0.105,0.0,0.0,0.0
651.3445,-0.0675,0.79,-0.105,0.0,0.0,0.0
651.3556,-0.0675,0.79,-0.105,0.0,0.0,0.0
651.3667,-0.0675,0.79,-0.105,0.0,0.0,0.0
651.3778,-0.0675,0.79,-0.105,0.0,0.0,0.0
651.3889,-0.0675,0.79,-0.105,0.0,0.0,0.0
651.4,-0.0675,0.79,-0.105,0.0,0.0,0.0
651.4111,-0.0675,0.79,-0.105,0.0,0.0,0.0
651.4222,-0.0675,0.79,-0.105,0.0,0.0,0.0
651.4333,-0.0675,0.79,-0.105,0.0,0.0,0.0
651.4445,-0.0675,0.79,-0.105,0.0,0.0,0.0
651.4556,-0.0675,0.79,-0.105,0.0,0.0,0.0
651.4667,-0.0675,0.79,-0.105,0.0,0.0,0.0
651.4778,-0.0675,0.79,-0.105,0.0,0.0,0.0
651.4889,-0.0675,0.79,-0.105,0.0,0.0,0.0
651.5,-0.0675,0.79,-0.105,0.0,0.0,0.0
651.5111,-0.0675,0.79,-0.105,0.0,0.0,0.0
651.5222,-0.0675,0.79,-0.105,0.0,0.0,0.0
651.5333,-0.0675,0.79,-0.105,0.0,0.0,0.0
651.5444,-0.0675,0.79,-0.105,0.0,0.0,0.0
651.5555,-0.0675,0.79,-0.105,0.0,0.0,0.0
651.5667,-0.0675,0.79,-0.105,0.0,0.0,0.0
651.5778,-0.0675,0.79,-0.105,0.0,0.0,0.0
