start_time,end_time,dominant_object,non_dominant_object,interaction_type
998.8445,998.9778,Hand,FailOnTouchObstacleLong-1,RightGate
998.8889,999.0556,HandToWrist,FailOnTouchObstacleLong-1,RightGate
998.9445,999.0667,Hand,FailOnTouchObstacleMed,LeftGate
998.9667,999.1445,HandToWrist,FailOnTouchObstacleMed,LeftGate
998.9778,1000.378,WristToElbow,FailOnTouchObstacleLong-1,RightGate
999.0222,999.1556,Hand,FailOnTouchObstacleLong,RightGate
999.0556,1000.3,WristToElbow,FailOnTouchObstacleMed,LeftGate
999.0556,999.2333,HandToWrist,FailOnTouchObstacleLong,RightGate
999.1223,999.2778,Hand,FailOnTouchObstacleShort,RightGate
999.1445,1000.222,WristToElbow,FailOnTouchObstacleLong,RightGate
999.1556,999.3778,HandToWrist,FailOnTouchObstacleShort,RightGate
999.2556,1000.133,WristToElbow,FailOnTouchObstacleShort,RightGate
999.3667,999.7,Hand,FailOnTouchObstacleShort-1,RightGate
999.4222,1000.033,HandToWrist,FailOnTouchObstacleShort-1,RightGate
999.6,999.9333,WristToElbow,FailOnTouchObstacleShort-1,RightGate
999.6223,999.9222,Hand,FailOnTouchObstacleMed-1,RightGate
999.6889,999.8889,HandToWrist,FailOnTouchObstacleMed-1,RightGate
999.7306,,Hand,Target,PickedUp
999.8556,1000.044,Hand,FailOnTouchObstacleShort-1,RightGate
1000.056,1000.222,HandToWrist,FailOnTouchObstacleShort,RightGate
1000.1,1000.222,Hand,FailOnTouchObstacleShort,RightGate
1000.1439999999999,1000.311,HandToWrist,FailOnTouchObstacleLong,RightGate
1000.189,1000.322,Hand,FailOnTouchObstacleLong,RightGate
1000.2330000000001,1000.378,HandToWrist,FailOnTouchObstacleMed,LeftGate
1000.278,1000.3889999999999,Hand,FailOnTouchObstacleMed,LeftGate
1000.3,1000.456,HandToWrist,FailOnTouchObstacleLong-1,RightGate
1000.3560000000001,1000.467,Hand,FailOnTouchObstacleLong-1,RightGate
