start_time,end_time,dominant_object,non_dominant_object,interaction_type
435.222,436.3614,Hand,FailOnTouchObstacleLong,PickedUp
436.9,437.0556,Hand,FailOnTouchObstacleMed,LeftGate
436.9111,437.1667,Hand,FailOnTouchObstacleLong,RightGate
436.9111,437.0556,Hand,FailOnTouchObstacleShort,LeftGate
436.9333,437.1778,HandToWrist,FailOnTouchObstacleMed,LeftGate
436.9445,437.1778,HandToWrist,FailOnTouchObstacleShort,LeftGate
436.9556,437.9,HandToWrist,FailOnTouchObstacleLong,RightGate
437.0111,438.2667,WristToElbow,FailOnTouchObstacleShort,LeftGate
437.0111,440.1889,WristToElbow,FailOnTouchObstacleMed,LeftGate
437.1,440.1445,WristToElbow,FailOnTouchObstacleLong,RightGate
437.6685,438.6178,Hand,FailOnTouchObstacleLong-1,PickedUp
438.7889,438.9889,HandToWrist,FailOnTouchObstacleMed,LeftGate
438.9111,439.0,HandToWrist,FailOnTouchObstacleLong,RightGate
438.9556,440.1889,WristToElbow,FailOnTouchObstacleShort,LeftGate
439.1111,439.3556,Hand,FailOnTouchObstacleLong-1,RightGate
439.1111,439.2778,Hand,FailOnTouchObstacleShort-1,LeftGate
439.1111,439.2778,Hand,FailOnTouchObstacleMed-1,LeftGate
439.1445,439.6556,HandToWrist,FailOnTouchObstacleShort-1,LeftGate
439.1445,439.6556,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
439.1556,440.0,HandToWrist,FailOnTouchObstacleLong-1,RightGate
439.2444,439.9333,WristToElbow,FailOnTouchObstacleShort-1,LeftGate
439.2444,439.9333,WristToElbow,FailOnTouchObstacleMed-1,LeftGate
439.3,439.8778,WristToElbow,FailOnTouchObstacleLong-1,RightGate
439.7025,,Hand,Target,PickedUp
439.7222,439.7333,HandToWrist,FailOnTouchObstacleShort-1,LeftGate
439.7222,439.7333,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
439.7444,440.0334,HandToWrist,FailOnTouchObstacleShort-1,LeftGate
439.7444,440.0334,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
439.8222,440.0,Hand,FailOnTouchObstacleLong-1,RightGate
439.9,440.0334,Hand,FailOnTouchObstacleMed-1,LeftGate
439.9,440.0334,Hand,FailOnTouchObstacleShort-1,LeftGate
440.0556,440.2222,HandToWrist,FailOnTouchObstacleLong,RightGate
440.1111,440.2222,Hand,FailOnTouchObstacleLong,RightGate
440.1111,440.2556,HandToWrist,FailOnTouchObstacleShort,LeftGate
440.1111,440.2556,HandToWrist,FailOnTouchObstacleMed,LeftGate
440.1556,440.2556,Hand,FailOnTouchObstacleMed,LeftGate
440.1556,440.2556,Hand,FailOnTouchObstacleShort,LeftGate
