time,FailOnTouchObstacleLong-1_pos_x,FailOnTouchObstacleLong-1_pos_y,FailOnTouchObstacleLong-1_pos_z,FailOnTouchObstacleLong-1_rot_x,FailOnTouchObstacleLong-1_rot_y,FailOnTouchObstacleLong-1_rot_z
392.9667,-0.1275,0.79,0.055,0.0,0.0,0.0
392.9778,-0.1275,0.79,0.055,0.0002,0.0002,0.0002
392.9889,-0.1275,0.79,0.055,0.0004,0.0004,0.0004
393.0,-0.1275,0.79,0.055,0.0005,0.0005,0.0005
393.0111,-0.1275,0.79,0.055,0.0005,0.0005,0.0005
393.0222,-0.1275,0.79,0.055,0.0005,0.0005,0.0005
393.0334,-0.1275,0.79,0.055,0.0004,0.0004,0.0004
393.0445,-0.1275,0.79,0.055,0.0004,0.0004,0.0004
393.0556,-0.1275,0.79,0.055,0.0004,0.0004,0.0004
393.0667,-0.1275,0.79,0.055,0.0004,0.0004,0.0004
393.0778,-0.1275,0.79,0.055,0.0004,0.0004,0.0004
393.0889,-0.1275,0.79,0.055,0.0004,0.0004,0.0004
393.1,-0.1275,0.79,0.055,0.0004,0.0004,0.0004
393.1111,-0.1275,0.79,0.055,0.0004,0.0004,0.0004
393.1222,-0.1275,0.79,0.055,0.0004,0.0004,0.0004
393.1333,-0.1275,0.79,0.055,0.0004,0.0004,0.0004
393.1444,-0.1275,0.79,0.055,0.0004,0.0004,0.0004
393.1556,-0.1275,0.79,0.055,0.0004,0.0004,0.0004
393.1667,-0.1275,0.79,0.055,0.0004,0.0004,0.0004
393.1778,-0.1275,0.79,0.055,0.0004,0.0004,0.0004
393.1889,-0.1275,0.79,0.055,0.0004,0.0004,0.0004
393.2,-0.1275,0.79,0.055,0.0004,0.0004,0.0004
393.2111,-0.1275,0.79,0.055,0.0004,0.0004,0.0004
393.2222,-0.1275,0.79,0.055,0.0004,0.0004,0.0004
393.2333,-0.1275,0.79,0.055,0.0004,0.0004,0.0004
393.2444,-0.1275,0.79,0.055,0.0004,0.0004,0.0004
393.2556,-0.1275,0.79,0.055,0.0004,0.0004,0.0004
393.2667,-0.1275,0.79,0.055,0.0004,0.0004,0.0004
393.2778,-0.1275,0.79,0.055,0.0004,0.0004,0.0004
393.2889,-0.1275,0.79,0.055,0.0004,0.0004,0.0004
393.3,-0.1275,0.79,0.055,0.0004,0.0004,0.0004
