start_time,end_time,dominant_object,non_dominant_object,interaction_type
121.4094,122.2919,Hand,FailOnTouchObstacleLong,PickedUp
122.9667,123.5222,Hand,FailOnTouchObstacleMed,LeftGate
123.0444,123.7,HandToWrist,FailOnTouchObstacleMed,LeftGate
123.1889,123.7,Hand,FailOnTouchObstacleLong,RightGate
123.4333,124.0667,HandToWrist,FailOnTouchObstacleLong,RightGate
123.4667,,WristToElbow,FailOnTouchObstacleMed,LeftGate
123.6667,,WristToElbow,FailOnTouchObstacleLong,RightGate
124.0333,124.0778,Hand,FailOnTouchObstacleLong-1,Pushed
124.0444,125.0889,Hand,FailOnTouchObstacleShort,LeftGate
124.0444,124.0778,Hand,FailOnTouchObstacleLong-1,RightGate
124.068,124.6489,Hand,FailOnTouchObstacleLong-1,PickedUp
124.1,124.3,Hand,FailOnTouchObstacleLong-1,RightGate
124.3444,124.3667,Hand,FailOnTouchObstacleLong-1,RightGate
124.4667,124.9222,HandToWrist,FailOnTouchObstacleShort,LeftGate
124.6556,124.8333,Hand,FailOnTouchObstacleLong-1,RightGate
125.1,125.5889,HandToWrist,FailOnTouchObstacleLong,RightGate
125.3889,,Hand,FailOnTouchObstacleShort,LeftGate
125.3889,,Hand,FailOnTouchObstacleShort,Pushed
125.4872,,Hand,FailOnTouchObstacleShort,PickedUp
126.0889,,HandToWrist,FailOnTouchObstacleLong,RightGate
126.8222,,HandToWrist,FailOnTouchObstacleShort,Pushed
