start_time,end_time,dominant_object,non_dominant_object,interaction_type
671.0206,671.6348,Hand,FailOnTouchObstacleShort,PickedUp
672.0444,672.2333,Hand,FailOnTouchObstacleShort,RightGate
672.0555,672.2111,Hand,FailOnTouchObstacleLong,LeftGate
672.0555,672.2111,Hand,FailOnTouchObstacleMed,RightGate
672.1,672.3334,HandToWrist,FailOnTouchObstacleShort,RightGate
672.1,672.3,HandToWrist,FailOnTouchObstacleLong,LeftGate
672.1,672.3,HandToWrist,FailOnTouchObstacleMed,RightGate
672.2,673.5,WristToElbow,FailOnTouchObstacleLong,LeftGate
672.2,673.5,WristToElbow,FailOnTouchObstacleMed,RightGate
672.2222,673.4667,WristToElbow,FailOnTouchObstacleShort,RightGate
672.3667,672.6,Hand,FailOnTouchObstacleShort-1,LeftGate
672.3667,672.6,Hand,FailOnTouchObstacleMed-1,LeftGate
672.3667,672.6,Hand,FailOnTouchObstacleLong-1,RightGate
672.4111,673.3,HandToWrist,FailOnTouchObstacleLong-1,RightGate
672.4111,673.3,HandToWrist,FailOnTouchObstacleShort-1,LeftGate
672.4111,673.3,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
672.5778,673.1889,WristToElbow,FailOnTouchObstacleShort-1,LeftGate
672.5778,673.1889,WristToElbow,FailOnTouchObstacleMed-1,LeftGate
672.5778,673.1889,WristToElbow,FailOnTouchObstacleLong-1,RightGate
672.9305,,Hand,Target,PickedUp
673.1556,673.3112,Hand,FailOnTouchObstacleLong-1,RightGate
673.1556,673.3112,Hand,FailOnTouchObstacleMed-1,LeftGate
673.1556,673.3112,Hand,FailOnTouchObstacleShort-1,LeftGate
673.3556,673.5555,HandToWrist,FailOnTouchObstacleShort,RightGate
673.4,673.5889,HandToWrist,FailOnTouchObstacleLong,LeftGate
673.4,673.5889,HandToWrist,FailOnTouchObstacleMed,RightGate
673.4222,673.5667,Hand,FailOnTouchObstacleShort,RightGate
673.4667,673.6,Hand,FailOnTouchObstacleLong,LeftGate
673.4667,673.6,Hand,FailOnTouchObstacleMed,RightGate
