time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
431.1,0.2995,0.8866,-0.4863,345.4065,87.9622,136.9915
431.1111,0.2995,0.8867,-0.4865,345.3538,87.9347,137.0197
431.1222,0.2997,0.8869,-0.4866,345.3376,87.9147,137.053
431.1333,0.2997,0.8869,-0.4868,345.3221,87.9132,137.0883
431.1444,0.2998,0.8869,-0.48700000000000004,345.3285,87.9296,137.1261
431.1556,0.2996,0.8868,-0.4873,345.3499,87.9754,137.1583
431.1667,0.2996,0.8867,-0.4875,345.375,88.0133,137.1871
431.1778,0.2995,0.8867,-0.4877,345.4464,88.0791,137.2002
431.1889,0.2997,0.8866,-0.4876,345.5344,88.1576,137.1949
431.2,0.2997,0.8865,-0.4877,345.5877,88.2276,137.1842
431.2111,0.2997,0.8864,-0.4879,345.6216,88.2685,137.1827
431.2222,0.2997,0.8864,-0.488,345.6247,88.3002,137.1758
431.2333,0.2997,0.8863,-0.4881,345.6268,88.3313,137.1815
431.2444,0.2998,0.8863,-0.4882,345.6145,88.3385,137.1871
431.2556,0.2998,0.8862,-0.4882,345.6257,88.3488,137.1904
431.2667,0.2998,0.8863,-0.4883,345.6383,88.3702,137.1909
431.2778,0.2998,0.8863,-0.4884,345.6369,88.40700000000001,137.17600000000002
431.2889,0.2998,0.8863,-0.4885,345.6311,88.4619,137.1674
431.3,0.3,0.8862,-0.4886,345.5879,88.5304,137.1664
431.3111,0.3001,0.8862,-0.4887,345.5459,88.5617,137.1823
431.3222,0.3002,0.8861,-0.4887,345.5244,88.5764,137.2083
431.3333,0.3001,0.8861,-0.4888,345.5001,88.5907,137.2403
431.3445,0.3001,0.8861,-0.4889,345.51599999999996,88.6143,137.2719
431.3556,0.3003,0.8859999999999999,-0.489,345.5455,88.665,137.2836
431.3667,0.3004,0.8858,-0.4893,345.6045,88.7302,137.2685
431.3778,0.3006,0.8858,-0.4895,345.68300000000005,88.7966,137.2562
431.3889,0.3006,0.8857,-0.4897,345.7382,88.8589,137.254
431.4,0.3005,0.8857,-0.4897,345.7647,88.9437,137.2529
431.4111,0.3006,0.8856,-0.4899,345.8097,89.0207,137.2648
431.4222,0.3005,0.8855,-0.4902,345.8463,89.072,137.2907
431.4333,0.3006,0.8854,-0.4903,345.8844,89.1125,137.3228
431.4445,0.3006,0.8853,-0.4906,345.9267,89.1351,137.3754
431.4556,0.3006,0.8852,-0.4909,345.9646,89.14,137.4476
431.4667,0.3005,0.8852,-0.4911,346.0006,89.1449,137.5262
431.4778,0.3005,0.885,-0.4913,346.0651,89.1604,137.6006
431.4889,0.3004,0.8848,-0.4917,346.1359,89.1906,137.6466
431.5,0.3004,0.8847,-0.4919,346.2138,89.2348,137.6849
431.5111,0.3004,0.8845,-0.4922,346.2918,89.3138,137.7057
431.5222,0.3004,0.8844,-0.4925,346.3749,89.3913,137.7216
431.5334,0.3004,0.8843,-0.4927,346.4395,89.5119,137.7273
431.5445,0.3005,0.8842,-0.493,346.4947,89.6213,137.7504
431.5556,0.3006,0.8841,-0.4932,346.5514,89.7286,137.7896
431.5667,0.3007,0.884,-0.4936,346.6016,89.838,137.855
431.5778,0.3007,0.8838,-0.494,346.626,89.9638,137.9317
431.5889,0.3007,0.8837,-0.4944,346.6346,90.0916,137.9973
431.6,0.3008,0.8834,-0.495,346.5779,90.3043,138.0824
431.6111,0.3009,0.8834,-0.4954,346.5155,90.59,138.2074
431.6222,0.3009,0.8833,-0.4959,346.4163,90.87899999999999,138.3837
431.6333,0.301,0.8832,-0.4964,346.3214,91.1405,138.5676
431.6444,0.3011,0.883,-0.49700000000000005,346.2816,91.4049,138.731
431.6556,0.3013,0.8828,-0.4977,346.3326,91.6612,138.8448
431.6667,0.3015,0.8826,-0.4985,346.4886,91.943,138.8985
431.6778,0.3017,0.8823,-0.4993,346.6987,92.3082,138.93
431.6889,0.3018,0.8822,-0.5002,346.8773,92.6883,138.9373
431.7,0.3018,0.8823,-0.5009,347.039,93.1404,138.9263
431.7111,0.302,0.8823,-0.5017,347.1245,93.6227,138.8858
431.7222,0.3023,0.8824,-0.5021,347.1134,94.095,138.8337
431.7333,0.3025,0.8824,-0.5028,347.0529,94.5141,138.77700000000002
431.7444,0.3027,0.8825,-0.5032,346.9898,94.8377,138.7341
431.7556,0.3029,0.8825,-0.5038,346.9808,95.1102,138.6993
431.7667,0.3032,0.8826,-0.5042,346.9788,95.265,138.6837
431.7778,0.3033,0.8826,-0.5045,346.9484,95.38799999999999,138.6672
431.7889,0.3034,0.8827,-0.5049,346.8991,95.5181,138.6405
431.8,0.3036,0.8828,-0.5052,346.8311,95.6779,138.5818
431.8111,0.3037,0.8828,-0.5055,346.7679,95.8483,138.5249
431.8222,0.3039,0.8829,-0.5057,346.7067,96.005,138.4384
431.8333,0.3042,0.8828,-0.5059,346.6909,96.1183,138.3758
431.8445,0.3045,0.8829,-0.506,346.7141,96.1639,138.3092
431.8556,0.3047,0.8829,-0.5061,346.7464,96.2009,138.2609
431.8667,0.3047,0.883,-0.5061,346.8562,96.1611,138.2027
431.8778,0.3048,0.883,-0.5061,346.9345,96.1636,138.141
431.8889,0.3049,0.8829,-0.5058,346.9978,96.0998,138.1086
431.9,0.305,0.8828,-0.5056,347.0811,95.9857,138.0732
431.9111,0.3052,0.8829,-0.5054,347.1454,95.875,138.0417
431.9222,0.3051,0.8829,-0.5052,347.1868,95.68700000000001,137.9788
431.9333,0.3051,0.8829,-0.5047,347.2037,95.4391,137.9005
431.9445,0.3049,0.8829,-0.504,347.205,95.1209,137.8053
431.9556,0.3046,0.883,-0.5034,347.1506,94.7917,137.7286
431.9667,0.3045,0.8831,-0.5025,347.0799,94.4733,137.6506
431.9778,0.3045,0.8833,-0.5016,346.9622,94.0673,137.5393
431.9889,0.3042,0.8835,-0.5006,346.8481,93.5312,137.4299
432.0,0.3041,0.8835,-0.4996,346.775,92.932,137.3294
432.0111,0.304,0.8836,-0.4986,346.7166,92.3129,137.2451
432.0222,0.3037,0.8837,-0.4974,346.6708,91.6506,137.1572
432.0334,0.3033,0.8838,-0.4962,346.62,91.0378,137.049
432.0445,0.3029,0.8838,-0.495,346.6179,90.4771,136.9239
432.0556,0.3027,0.8839,-0.4937,346.6157,89.97399999999999,136.754
432.0667,0.3024,0.884,-0.4927,346.6173,89.4426,136.566
432.0778,0.3018,0.884,-0.4915,346.6162,88.9242,136.3248
432.0889,0.3013,0.8841,-0.4903,346.6093,88.4257,136.0606
432.1,0.3005,0.8843,-0.4888,346.5785,87.9209,135.8
