time,FailOnTouchObstacleShort_pos_x,FailOnTouchObstacleShort_pos_y,FailOnTouchObstacleShort_pos_z,FailOnTouchObstacleShort_rot_x,FailOnTouchObstacleShort_rot_y,FailOnTouchObstacleShort_rot_z
708.8,-0.0575,0.79,-0.105,0.0,0.0,0.0
708.8112,-0.0575,0.79,-0.105,-0.001,-0.001,-0.001
708.8223,-0.0575,0.79,-0.105,-0.002,-0.002,-0.002
708.8334,-0.0575,0.79,-0.105,-0.0024,-0.0024,-0.0024
708.8445,-0.0575,0.79,-0.105,-0.0025,-0.0025,-0.0025
708.8556,-0.0575,0.79,-0.105,-0.0023,-0.0023,-0.0023
708.8667,-0.0575,0.79,-0.105,-0.0022,-0.0022,-0.0022
708.8778,-0.0575,0.79,-0.105,-0.0021,-0.0021,-0.0021
708.8889,-0.0575,0.79,-0.105,-0.0022,-0.0022,-0.0022
708.9,-0.0575,0.79,-0.105,-0.0022,-0.0022,-0.0022
708.9111,-0.0575,0.79,-0.105,-0.0022,-0.0022,-0.0022
708.9222,-0.0575,0.79,-0.105,-0.0022,-0.0022,-0.0022
708.9333,-0.0575,0.79,-0.105,-0.0022,-0.0022,-0.0022
708.9445,-0.0575,0.79,-0.105,-0.0022,-0.0022,-0.0022
708.9556,-0.0575,0.79,-0.105,-0.0022,-0.0022,-0.0022
708.9667,-0.0575,0.79,-0.105,-0.0022,-0.0022,-0.0022
708.9778,-0.0575,0.79,-0.105,-0.0022,-0.0022,-0.0022
708.9889,-0.0575,0.79,-0.105,-0.0022,-0.0022,-0.0022
709.0,-0.0575,0.79,-0.105,-0.0022,-0.0022,-0.0022
709.0111,-0.0575,0.79,-0.105,-0.0022,-0.0022,-0.0022
709.0222,-0.0575,0.79,-0.105,-0.0022,-0.0022,-0.0022
709.0333,-0.0575,0.79,-0.105,-0.0022,-0.0022,-0.0022
709.0444,-0.0575,0.79,-0.105,-0.0022,-0.0022,-0.0022
709.0556,-0.0575,0.79,-0.105,-0.0022,-0.0022,-0.0022
709.0667,-0.0575,0.79,-0.105,-0.0022,-0.0022,-0.0022
709.0778,-0.0575,0.79,-0.105,-0.0022,-0.0022,-0.0022
709.0889,-0.0575,0.79,-0.105,-0.0022,-0.0022,-0.0022
709.1,-0.0575,0.79,-0.105,-0.0022,-0.0022,-0.0022
709.1111,-0.0575,0.79,-0.105,-0.0022,-0.0022,-0.0022
709.1223,-0.0575,0.79,-0.105,-0.0022,-0.0022,-0.0022
709.1334,-0.0575,0.79,-0.105,-0.0022,-0.0022,-0.0022
709.1445,-0.0575,0.79,-0.105,-0.0022,-0.0022,-0.0022
709.1556,-0.0575,0.79,-0.105,-0.0022,-0.0022,-0.0022
709.1667,-0.0575,0.79,-0.105,-0.0022,-0.0022,-0.0022
709.1778,-0.0575,0.79,-0.105,-0.0022,-0.0022,-0.0022
709.1889,-0.0575,0.79,-0.105,-0.0022,-0.0022,-0.0022
709.2,-0.0575,0.79,-0.105,-0.0022,-0.0022,-0.0022
709.2111,-0.0575,0.79,-0.105,-0.0022,-0.0022,-0.0022
709.2222,-0.0575,0.79,-0.105,-0.0022,-0.0022,-0.0022
709.2333,-0.0575,0.79,-0.105,-0.0022,-0.0022,-0.0022
709.2444,-0.0575,0.79,-0.105,-0.0022,-0.0022,-0.0022
709.2556,-0.0575,0.79,-0.105,-0.0022,-0.0022,-0.0022
709.2667,-0.0575,0.79,-0.105,-0.0022,-0.0022,-0.0022
709.2778,-0.0575,0.79,-0.105,-0.0022,-0.0022,-0.0022
709.2889,-0.0575,0.79,-0.105,-0.0022,-0.0022,-0.0022
