start_time,end_time,dominant_object,non_dominant_object,interaction_type
779.7556,779.9333,Hand,FailOnTouchObstacleShort,LeftGate
779.7556,779.9333,Hand,FailOnTouchObstacleMed,RightGate
779.7556,779.9333,Hand,FailOnTouchObstacleLong,RightGate
779.7889,780.1111,HandToWrist,FailOnTouchObstacleShort,LeftGate
779.7889,780.1111,HandToWrist,FailOnTouchObstacleMed,RightGate
779.7889,780.1111,HandToWrist,FailOnTouchObstacleLong,RightGate
779.9111,,WristToElbow,FailOnTouchObstacleShort,LeftGate
779.9111,,WristToElbow,FailOnTouchObstacleMed,RightGate
779.9111,,WristToElbow,FailOnTouchObstacleLong,RightGate
780.5916,781.4852,Hand,FailOnTouchObstacleMed-1,PickedUp
780.8556,,Hand,FailOnTouchObstacleShort-1,LeftGate
780.8556,,Hand,FailOnTouchObstacleLong-1,RightGate
780.9,781.6334,Hand,FailOnTouchObstacleMed-1,RightGate
781.0222,,HandToWrist,FailOnTouchObstacleShort-1,LeftGate
781.0222,,HandToWrist,FailOnTouchObstacleLong-1,RightGate
