start_time,end_time,dominant_object,non_dominant_object,interaction_type
662.9442,663.4581,Hand,FailOnTouchObstacleLong,PickedUp
663.9333,664.2111,Hand,FailOnTouchObstacleShort,LeftGate
663.9333,664.6223,Hand,FailOnTouchObstacleMed,LeftGate
664.0444,664.1223,Hand,FailOnTouchObstacleLong,Pushed
664.1,664.1223,Hand,FailOnTouchObstacleLong,RightGate
664.1172,664.7986,Hand,FailOnTouchObstacleLong,PickedUp
664.1334,664.8667,Hand,FailOnTouchObstacleLong,RightGate
665.2111,665.6556,Hand,FailOnTouchObstacleMed,LeftGate
665.3,665.6111,HandToWrist,FailOnTouchObstacleMed,LeftGate
665.3556,665.5333,Hand,FailOnTouchObstacleLong,RightGate
665.3667,665.5778,HandToWrist,FailOnTouchObstacleShort,LeftGate
665.4222,665.6334,Hand,FailOnTouchObstacleShort,LeftGate
666.0831,666.5745,Hand,FailOnTouchObstacleLong,PickedUp
666.2,666.8667,Hand,FailOnTouchObstacleMed,LeftGate
666.8889,667.1334,Hand,FailOnTouchObstacleMed,LeftGate
666.9778,667.2667,HandToWrist,FailOnTouchObstacleMed,LeftGate
667.0444,667.2556,HandToWrist,FailOnTouchObstacleShort,LeftGate
667.0778,671.8334,WristToElbow,FailOnTouchObstacleShort,LeftGate
667.0778,671.8334,WristToElbow,FailOnTouchObstacleMed,LeftGate
667.0889,667.7333,Hand,FailOnTouchObstacleLong,RightGate
667.1445,668.2667,HandToWrist,FailOnTouchObstacleLong,RightGate
667.5444,671.2889,WristToElbow,FailOnTouchObstacleLong,RightGate
667.7222,669.0667,Hand,FailOnTouchObstacleShort-1,Pushed
667.7475,668.9204,Hand,FailOnTouchObstacleShort-1,PickedUp
667.7556,669.0111,Hand,FailOnTouchObstacleShort-1,RightGate
667.7556,669.6889,Hand,FailOnTouchObstacleLong-1,LeftGate
667.7556,669.6889,Hand,FailOnTouchObstacleMed-1,LeftGate
667.9778,669.0,Hand,FailOnTouchObstacleShort-1,LeftGate
668.3889,670.1445,HandToWrist,FailOnTouchObstacleLong-1,LeftGate
668.3889,670.1445,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
669.5111,670.8445,Hand,FailOnTouchObstacleShort-1,RightGate
669.6111,670.8223,WristToElbow,FailOnTouchObstacleLong-1,LeftGate
669.6111,670.8223,WristToElbow,FailOnTouchObstacleMed-1,LeftGate
669.6556,670.7778,HandToWrist,FailOnTouchObstacleShort-1,RightGate
670.2609,,Hand,Target,PickedUp
670.3889,671.1334,HandToWrist,FailOnTouchObstacleLong-1,LeftGate
670.3889,671.1334,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
670.7444,671.2,Hand,FailOnTouchObstacleMed-1,LeftGate
670.7444,671.2,Hand,FailOnTouchObstacleLong-1,LeftGate
670.9333,671.6,HandToWrist,FailOnTouchObstacleLong,RightGate
671.1556,671.6667,Hand,FailOnTouchObstacleLong,RightGate
671.5222,672.0333,HandToWrist,FailOnTouchObstacleMed,LeftGate
671.5222,672.0333,HandToWrist,FailOnTouchObstacleShort,LeftGate
671.7111,672.0667,Hand,FailOnTouchObstacleMed,LeftGate
671.7111,672.0667,Hand,FailOnTouchObstacleShort,LeftGate
