start_time,end_time,dominant_object,non_dominant_object,interaction_type
908.0111,908.1334,Hand,FailOnTouchObstacleShort,RightGate
908.0111,908.1334,Hand,FailOnTouchObstacleMed,LeftGate
908.0111,908.1334,Hand,FailOnTouchObstacleLong,RightGate
908.0445,908.2222,HandToWrist,FailOnTouchObstacleShort,RightGate
908.0445,908.2222,HandToWrist,FailOnTouchObstacleMed,LeftGate
908.0445,908.2222,HandToWrist,FailOnTouchObstacleLong,RightGate
908.1223,909.8445,WristToElbow,FailOnTouchObstacleMed,LeftGate
908.1223,909.8445,WristToElbow,FailOnTouchObstacleLong,RightGate
908.1667,908.3112,WristToElbow,FailOnTouchObstacleShort,RightGate
908.3,908.5667,Hand,FailOnTouchObstacleShort-1,LeftGate
908.3,908.5667,Hand,FailOnTouchObstacleMed-1,LeftGate
908.3,908.5667,Hand,FailOnTouchObstacleLong-1,RightGate
908.3445,909.5778,HandToWrist,FailOnTouchObstacleShort-1,LeftGate
908.3445,909.5778,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
908.3445,909.5778,HandToWrist,FailOnTouchObstacleLong-1,RightGate
908.5111,909.4445,WristToElbow,FailOnTouchObstacleShort-1,LeftGate
908.5111,909.4445,WristToElbow,FailOnTouchObstacleMed-1,LeftGate
908.5111,909.4445,WristToElbow,FailOnTouchObstacleLong-1,RightGate
909.1085,,Hand,Target,PickedUp
909.3889,909.6,Hand,FailOnTouchObstacleLong-1,RightGate
909.3889,909.6,Hand,FailOnTouchObstacleMed-1,LeftGate
909.3889,909.6,Hand,FailOnTouchObstacleShort-1,LeftGate
909.6334,909.7778,WristToElbow,FailOnTouchObstacleShort,RightGate
909.7222,909.9333,HandToWrist,FailOnTouchObstacleLong,RightGate
909.7222,909.9333,HandToWrist,FailOnTouchObstacleMed,LeftGate
909.7222,909.9111,HandToWrist,FailOnTouchObstacleShort,RightGate
909.8,909.9445,Hand,FailOnTouchObstacleShort,RightGate
909.8,909.9445,Hand,FailOnTouchObstacleLong,RightGate
909.8,909.9445,Hand,FailOnTouchObstacleMed,LeftGate
