time,FailOnTouchObstacleMed-1_pos_x,FailOnTouchObstacleMed-1_pos_y,FailOnTouchObstacleMed-1_pos_z,FailOnTouchObstacleMed-1_rot_x,FailOnTouchObstacleMed-1_rot_y,FailOnTouchObstacleMed-1_rot_z
995.6556,-0.0675,0.79,-0.125,0.0,0.0,0.0
995.6667,-0.0675,0.79,-0.125,0.0,0.0,0.0
995.6778,-0.0675,0.79,-0.125,0.0,0.0,0.0
995.6889,-0.0675,0.79,-0.125,0.0,0.0,0.0
995.7,-0.0675,0.79,-0.125,0.0,0.0,0.0
995.7111,-0.0675,0.79,-0.125,0.0,0.0,0.0
995.7222,-0.0675,0.79,-0.125,0.0,0.0,0.0
995.7333,-0.0675,0.79,-0.125,0.0,0.0,0.0
995.7444,-0.0675,0.79,-0.125,0.0,0.0,0.0
995.7556,-0.0675,0.79,-0.125,0.0,0.0,0.0
995.7667,-0.0675,0.79,-0.125,0.0,0.0,0.0
995.7778,-0.0675,0.79,-0.125,0.0,0.0,0.0
995.7889,-0.0675,0.79,-0.125,0.0,0.0,0.0
995.8,-0.0675,0.79,-0.125,0.0,0.0,0.0
995.8112,-0.0675,0.79,-0.125,0.0,0.0,0.0
995.8223,-0.0675,0.79,-0.125,0.0,0.0,0.0
995.8334,-0.0675,0.79,-0.125,0.0,0.0,0.0
995.8445,-0.0675,0.79,-0.125,0.0,0.0,0.0
995.8556,-0.0675,0.79,-0.125,0.0,0.0,0.0
995.8667,-0.0675,0.79,-0.125,0.0,0.0,0.0
995.8778,-0.0675,0.79,-0.125,0.0,0.0,0.0
995.8889,-0.0675,0.79,-0.125,0.0,0.0,0.0
995.9,-0.0675,0.79,-0.125,0.0,0.0,0.0
995.9111,-0.0675,0.79,-0.125,0.0,0.0,0.0
995.9222,-0.0675,0.79,-0.125,0.0,0.0,0.0
995.9333,-0.0675,0.79,-0.125,0.0,0.0,0.0
995.9445,-0.0675,0.79,-0.125,0.0,0.0,0.0
995.9556,-0.0675,0.79,-0.125,0.0,0.0,0.0
995.9667,-0.0675,0.79,-0.125,0.0,0.0,0.0
995.9778,-0.0675,0.79,-0.125,0.0,0.0,0.0
995.9889,-0.0675,0.79,-0.125,0.0,0.0,0.0
996.0,-0.0675,0.79,-0.125,0.0,0.0,0.0
996.0111,-0.0675,0.79,-0.125,0.0,0.0,0.0
996.0222,-0.0675,0.79,-0.125,0.0,0.0,0.0
996.0334,-0.0675,0.79,-0.125,0.0,0.0,0.0
996.0445,-0.0675,0.79,-0.125,0.0,0.0,0.0
996.0556,-0.0675,0.79,-0.125,0.0,0.0,0.0
996.0667,-0.0675,0.79,-0.125,0.0,0.0,0.0
996.0778,-0.0675,0.79,-0.125,0.0,0.0,0.0
996.0889,-0.0675,0.79,-0.125,0.0,0.0,0.0
996.1,-0.0675,0.79,-0.125,0.0,0.0,0.0
996.1111,-0.0675,0.79,-0.125,0.0,0.0,0.0
996.1223,-0.0675,0.79,-0.125,0.0,0.0,0.0
996.1334,-0.0675,0.79,-0.125,0.0,0.0,0.0
996.1445,-0.0675,0.79,-0.125,0.0,0.0,0.0
996.1556,-0.0675,0.79,-0.125,0.0,0.0,0.0
996.1667,-0.0675,0.79,-0.125,0.0,0.0,0.0
996.1778,-0.0675,0.79,-0.125,0.0,0.0,0.0
996.1889,-0.0675,0.79,-0.125,0.0,0.0,0.0
996.2,-0.0675,0.79,-0.125,0.0,0.0,0.0
996.2111,-0.0675,0.79,-0.125,0.0,0.0,0.0
996.2222,-0.0675,0.79,-0.125,0.0,0.0,0.0
996.2333,-0.0675,0.79,-0.125,0.0,0.0,0.0
996.2444,-0.0675,0.79,-0.125,0.0,0.0,0.0
996.2556,-0.0675,0.79,-0.125,0.0,0.0,0.0
996.2667,-0.0675,0.79,-0.125,0.0,0.0,0.0
996.2778,-0.0675,0.79,-0.125,0.0,0.0,0.0
996.2889,-0.0675,0.79,-0.125,0.0,0.0,0.0
996.3,-0.0675,0.79,-0.125,0.0,0.0,0.0
996.3112,-0.0675,0.79,-0.125,0.0,0.0,0.0
996.3223,-0.0675,0.79,-0.125,0.0,0.0,0.0
996.3334,-0.0675,0.79,-0.125,0.0,0.0,0.0
996.3445,-0.0675,0.79,-0.125,0.0,0.0,0.0
996.3556,-0.0675,0.79,-0.125,0.0,0.0,0.0
996.3667,-0.0675,0.79,-0.125,0.0,0.0,0.0
996.3778,-0.0675,0.79,-0.125,0.0,0.0,0.0
996.3889,-0.0675,0.79,-0.125,0.0,0.0,0.0
996.4,-0.0675,0.79,-0.125,0.0,0.0,0.0
996.4111,-0.0675,0.79,-0.125,0.0,0.0,0.0
996.4222,-0.0675,0.79,-0.125,0.0,0.0,0.0
996.4333,-0.0675,0.79,-0.125,0.0,0.0,0.0
996.4445,-0.0675,0.79,-0.125,0.0,0.0,0.0
996.4556,-0.0675,0.79,-0.125,0.0,0.0,0.0
996.4667,-0.0675,0.79,-0.125,0.0,0.0,0.0
996.4778,-0.0675,0.79,-0.125,0.0,0.0,0.0
996.4889,-0.0675,0.79,-0.125,0.0,0.0,0.0
996.5,-0.0675,0.79,-0.125,0.0,0.0,0.0
996.5111,-0.0675,0.79,-0.125,0.0,0.0,0.0
996.5222,-0.0675,0.79,-0.125,0.0,0.0,0.0
996.5334,-0.0675,0.79,-0.125,0.0,0.0,0.0
996.5445,-0.0687,0.7904,-0.1257,1.4791,1.4791,1.4791
