time,FailOnTouchObstacleShort-1_pos_x,FailOnTouchObstacleShort-1_pos_y,FailOnTouchObstacleShort-1_pos_z,FailOnTouchObstacleShort-1_rot_x,FailOnTouchObstacleShort-1_rot_y,FailOnTouchObstacleShort-1_rot_z
902.5222,-0.0175,0.79,0.055,0.0,0.0,0.0
902.5333,-0.0175,0.79,0.055,-0.001,-0.001,-0.001
902.5445,-0.0175,0.79,0.055,-0.002,-0.002,-0.002
902.5556,-0.0175,0.79,0.055,-0.0024,-0.0024,-0.0024
902.5667,-0.0175,0.79,0.055,-0.0025,-0.0025,-0.0025
902.5778,-0.0175,0.79,0.055,-0.0023,-0.0023,-0.0023
902.5889,-0.0175,0.79,0.055,-0.0022,-0.0022,-0.0022
902.6,-0.0175,0.79,0.055,-0.0022,-0.0022,-0.0022
902.6111,-0.0175,0.79,0.055,-0.0021,-0.0021,-0.0021
902.6223,-0.0175,0.79,0.055,-0.0022,-0.0022,-0.0022
902.6334,-0.0175,0.79,0.055,-0.0022,-0.0022,-0.0022
902.6445,-0.0175,0.79,0.055,-0.0022,-0.0022,-0.0022
902.6556,-0.0175,0.79,0.055,-0.0022,-0.0022,-0.0022
902.6667,-0.0175,0.79,0.055,-0.0022,-0.0022,-0.0022
902.6778,-0.0175,0.79,0.055,-0.0022,-0.0022,-0.0022
902.6889,-0.0175,0.79,0.055,-0.0022,-0.0022,-0.0022
902.7,-0.0175,0.79,0.055,-0.0022,-0.0022,-0.0022
902.7111,-0.0175,0.79,0.055,-0.0022,-0.0022,-0.0022
902.7222,-0.0175,0.79,0.055,-0.0022,-0.0022,-0.0022
902.7333,-0.0175,0.79,0.055,-0.0022,-0.0022,-0.0022
902.7444,-0.0175,0.79,0.055,-0.0022,-0.0022,-0.0022
902.7556,-0.0175,0.79,0.055,-0.0022,-0.0022,-0.0022
902.7667,-0.0175,0.79,0.055,-0.0022,-0.0022,-0.0022
902.7778,-0.0175,0.79,0.055,-0.0022,-0.0022,-0.0022
902.7889,-0.0175,0.79,0.055,-0.0022,-0.0022,-0.0022
902.8,-0.0175,0.79,0.055,-0.0022,-0.0022,-0.0022
902.8112,-0.0175,0.79,0.055,-0.0022,-0.0022,-0.0022
902.8223,-0.0175,0.79,0.055,-0.0022,-0.0022,-0.0022
902.8334,-0.0175,0.79,0.055,-0.0022,-0.0022,-0.0022
902.8445,-0.0175,0.79,0.055,-0.0022,-0.0022,-0.0022
902.8556,-0.0175,0.79,0.055,-0.0022,-0.0022,-0.0022
902.8667,-0.0175,0.79,0.055,-0.0022,-0.0022,-0.0022
902.8778,-0.0175,0.79,0.055,-0.0022,-0.0022,-0.0022
902.8889,-0.0175,0.79,0.055,-0.0022,-0.0022,-0.0022
902.9,-0.0175,0.79,0.055,-0.0022,-0.0022,-0.0022
902.9111,-0.0175,0.79,0.055,-0.0022,-0.0022,-0.0022
902.9222,-0.0175,0.79,0.055,-0.0022,-0.0022,-0.0022
902.9333,-0.0175,0.79,0.055,-0.0022,-0.0022,-0.0022
902.9445,-0.0175,0.79,0.055,-0.0022,-0.0022,-0.0022
902.9556,-0.0175,0.79,0.055,-0.0022,-0.0022,-0.0022
902.9667,-0.0175,0.79,0.055,-0.0022,-0.0022,-0.0022
902.9778,-0.0175,0.79,0.055,-0.0022,-0.0022,-0.0022
902.9889,-0.0175,0.79,0.055,-0.0022,-0.0022,-0.0022
903.0,-0.0175,0.79,0.055,-0.0022,-0.0022,-0.0022
903.0111,-0.0175,0.79,0.055,-0.0022,-0.0022,-0.0022
903.0222,-0.0175,0.79,0.055,-0.0022,-0.0022,-0.0022
903.0333,-0.0175,0.79,0.055,-0.0022,-0.0022,-0.0022
903.0445,-0.0175,0.79,0.055,-0.0022,-0.0022,-0.0022
903.0556,-0.0175,0.79,0.055,-0.0022,-0.0022,-0.0022
903.0667,-0.0175,0.79,0.055,-0.0022,-0.0022,-0.0022
903.0778,-0.0175,0.79,0.055,-0.0022,-0.0022,-0.0022
903.0889,-0.0175,0.79,0.055,-0.0022,-0.0022,-0.0022
903.1,-0.0175,0.79,0.055,-0.0022,-0.0022,-0.0022
903.1111,-0.0175,0.79,0.055,-0.0022,-0.0022,-0.0022
