start_time,end_time,dominant_object,non_dominant_object,interaction_type
441.0835,443.2282,Hand,FailOnTouchObstacleShort,PickedUp
444.1222,445.8222,Hand,FailOnTouchObstacleLong,Pushed
444.1444,445.7303,Hand,FailOnTouchObstacleLong,PickedUp
444.1445,444.4333,Hand,FailOnTouchObstacleMed,RightGate
444.7889,445.5667,Hand,FailOnTouchObstacleLong,RightGate
445.6111,445.7556,Hand,FailOnTouchObstacleLong,RightGate
446.2778,446.4,Hand,FailOnTouchObstacleMed,RightGate
446.3111,446.5,HandToWrist,FailOnTouchObstacleMed,RightGate
446.3889,448.7444,WristToElbow,FailOnTouchObstacleMed,RightGate
446.6241,447.339,Hand,FailOnTouchObstacleMed-1,PickedUp
446.6556,447.1,Hand,FailOnTouchObstacleLong,LeftGate
446.6556,448.0222,Hand,FailOnTouchObstacleShort-1,RightGate
446.6556,448.0222,Hand,FailOnTouchObstacleLong-1,RightGate
446.7444,448.5111,HandToWrist,FailOnTouchObstacleLong,LeftGate
446.7889,448.2333,HandToWrist,FailOnTouchObstacleShort-1,RightGate
446.7889,448.2333,HandToWrist,FailOnTouchObstacleLong-1,RightGate
446.9222,447.6778,WristToElbow,FailOnTouchObstacleLong,LeftGate
447.5667,448.5445,Hand,FailOnTouchObstacleLong,LeftGate
447.9889,448.4778,WristToElbow,FailOnTouchObstacleShort-1,RightGate
447.9889,448.4778,WristToElbow,FailOnTouchObstacleLong-1,RightGate
448.1222,448.4222,WristToElbow,FailOnTouchObstacleLong,LeftGate
448.1768,,Hand,Target,PickedUp
448.3,448.5778,HandToWrist,FailOnTouchObstacleLong-1,RightGate
448.3,448.5778,HandToWrist,FailOnTouchObstacleShort-1,RightGate
448.4445,448.5889,Hand,FailOnTouchObstacleLong-1,RightGate
448.4445,448.5889,Hand,FailOnTouchObstacleShort-1,RightGate
448.6667,448.8111,HandToWrist,FailOnTouchObstacleMed,RightGate
448.7111,448.8222,Hand,FailOnTouchObstacleMed,RightGate
