start_time,end_time,dominant_object,non_dominant_object,interaction_type
937.7444,937.8889,Hand,FailOnTouchObstacleShort,RightGate
937.7444,937.8889,Hand,FailOnTouchObstacleLong,LeftGate
937.7444,937.8889,Hand,FailOnTouchObstacleMed,RightGate
937.7889,938.0,HandToWrist,FailOnTouchObstacleShort,RightGate
937.7889,938.0,HandToWrist,FailOnTouchObstacleLong,LeftGate
937.7889,938.0,HandToWrist,FailOnTouchObstacleMed,RightGate
937.8556,943.4556,WristToElbow,FailOnTouchObstacleShort,RightGate
937.8556,943.4556,WristToElbow,FailOnTouchObstacleLong,LeftGate
937.8556,943.4556,WristToElbow,FailOnTouchObstacleMed,RightGate
938.9561,939.4703,Hand,FailOnTouchObstacleShort-1,PickedUp
940.3334,940.9111,Hand,FailOnTouchObstacleMed-1,LeftGate
940.3334,940.9111,Hand,FailOnTouchObstacleLong-1,RightGate
940.4111,943.1445,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
940.4111,943.1445,HandToWrist,FailOnTouchObstacleLong-1,RightGate
940.6556,943.0111,Hand,FailOnTouchObstacleShort-1,LeftGate
940.7667,942.9778,HandToWrist,FailOnTouchObstacleShort-1,LeftGate
940.8556,941.7444,WristToElbow,FailOnTouchObstacleMed-1,LeftGate
940.8556,941.7444,WristToElbow,FailOnTouchObstacleLong-1,RightGate
941.6334,941.9445,Hand,FailOnTouchObstacleLong-1,RightGate
941.6334,941.9445,Hand,FailOnTouchObstacleMed-1,LeftGate
941.8223,942.9556,WristToElbow,FailOnTouchObstacleMed-1,LeftGate
941.8223,942.9556,WristToElbow,FailOnTouchObstacleLong-1,RightGate
942.2556,942.6111,WristToElbow,FailOnTouchObstacleShort-1,LeftGate
942.4751,,Hand,Target,PickedUp
942.8889,943.1778,Hand,FailOnTouchObstacleLong-1,RightGate
942.8889,943.1778,Hand,FailOnTouchObstacleMed-1,LeftGate
943.3334,943.5445,HandToWrist,FailOnTouchObstacleLong,LeftGate
943.3334,943.5445,HandToWrist,FailOnTouchObstacleMed,RightGate
943.3334,943.5445,HandToWrist,FailOnTouchObstacleShort,RightGate
943.4111,943.5556,Hand,FailOnTouchObstacleLong,LeftGate
943.4111,943.5556,Hand,FailOnTouchObstacleMed,RightGate
943.4111,943.5556,Hand,FailOnTouchObstacleShort,RightGate
