time,FailOnTouchObstacleLong-1_pos_x,FailOnTouchObstacleLong-1_pos_y,FailOnTouchObstacleLong-1_pos_z,FailOnTouchObstacleLong-1_rot_x,FailOnTouchObstacleLong-1_rot_y,FailOnTouchObstacleLong-1_rot_z
865.8,0.0525,0.79,0.055,0.0,0.0,0.0
865.8112,0.0525,0.79,0.055,0.0002,0.0002,0.0002
865.8223,0.0525,0.79,0.055,0.0004,0.0004,0.0004
865.8334,0.0525,0.79,0.055,0.0005,0.0005,0.0005
865.8445,0.0525,0.79,0.055,0.0005,0.0005,0.0005
865.8556,0.0525,0.79,0.055,0.0005,0.0005,0.0005
865.8667,0.0525,0.79,0.055,0.0004,0.0004,0.0004
865.8778,0.0525,0.79,0.055,0.0004,0.0004,0.0004
865.8889,0.0525,0.79,0.055,0.0004,0.0004,0.0004
865.9,0.0525,0.79,0.055,0.0004,0.0004,0.0004
865.9111,0.0525,0.79,0.055,0.0004,0.0004,0.0004
865.9222,0.0525,0.79,0.055,0.0004,0.0004,0.0004
865.9333,0.0525,0.79,0.055,0.0004,0.0004,0.0004
865.9445,0.0525,0.79,0.055,0.0004,0.0004,0.0004
865.9556,0.0525,0.79,0.055,0.0004,0.0004,0.0004
865.9667,0.0525,0.79,0.055,0.0004,0.0004,0.0004
865.9778,0.0525,0.79,0.055,0.0004,0.0004,0.0004
865.9889,0.0525,0.79,0.055,0.0004,0.0004,0.0004
866.0,0.0525,0.79,0.055,0.0004,0.0004,0.0004
866.0111,0.0525,0.79,0.055,0.0004,0.0004,0.0004
866.0222,0.0525,0.79,0.055,0.0004,0.0004,0.0004
866.0333,0.0525,0.79,0.055,0.0004,0.0004,0.0004
866.0445,0.0525,0.79,0.055,0.0004,0.0004,0.0004
866.0556,0.0525,0.79,0.055,0.0004,0.0004,0.0004
866.0667,0.0525,0.79,0.055,0.0004,0.0004,0.0004
866.0778,0.0525,0.79,0.055,0.0004,0.0004,0.0004
866.0889,0.0525,0.79,0.055,0.0004,0.0004,0.0004
866.1,0.0525,0.79,0.055,0.0004,0.0004,0.0004
866.1111,0.0525,0.79,0.055,0.0004,0.0004,0.0004
866.1223,0.0525,0.79,0.055,0.0004,0.0004,0.0004
866.1334,0.0525,0.79,0.055,0.0004,0.0004,0.0004
866.1445,0.0525,0.79,0.055,0.0004,0.0004,0.0004
866.1556,0.0525,0.79,0.055,0.0004,0.0004,0.0004
866.1667,0.0525,0.79,0.055,0.0004,0.0004,0.0004
866.1778,0.0525,0.79,0.055,0.0004,0.0004,0.0004
866.1889,0.0525,0.79,0.055,0.0004,0.0004,0.0004
866.2,0.0525,0.79,0.055,0.0004,0.0004,0.0004
866.2111,0.0525,0.79,0.055,0.0004,0.0004,0.0004
866.2222,0.0525,0.79,0.055,0.0004,0.0004,0.0004
866.2333,0.0525,0.79,0.055,0.0004,0.0004,0.0004
866.2444,0.0525,0.79,0.055,0.0004,0.0004,0.0004
866.2556,0.0525,0.79,0.055,0.0004,0.0004,0.0004
866.2667,0.0525,0.79,0.055,0.0004,0.0004,0.0004
866.2778,0.0525,0.79,0.055,0.0004,0.0004,0.0004
866.2889,0.0525,0.79,0.055,0.0004,0.0004,0.0004
866.3,0.0525,0.79,0.055,0.0004,0.0004,0.0004
866.3112,0.0525,0.79,0.055,0.0004,0.0004,0.0004
866.3223,0.0525,0.79,0.055,0.0004,0.0004,0.0004
866.3334,0.0525,0.79,0.055,0.0004,0.0004,0.0004
866.3445,0.0525,0.79,0.055,0.0004,0.0004,0.0004
866.3556,0.0525,0.79,0.055,0.0004,0.0004,0.0004
866.3667,0.0525,0.79,0.055,0.0004,0.0004,0.0004
866.3778,0.0525,0.79,0.055,0.0004,0.0004,0.0004
866.3889,0.0525,0.79,0.055,0.0004,0.0004,0.0004
866.4,0.0525,0.79,0.055,0.0004,0.0004,0.0004
866.4111,0.0525,0.79,0.055,0.0004,0.0004,0.0004
866.4222,0.0525,0.79,0.055,0.0004,0.0004,0.0004
866.4333,0.0525,0.79,0.055,0.0004,0.0004,0.0004
866.4445,0.0525,0.79,0.055,0.0004,0.0004,0.0004
866.4556,0.0525,0.79,0.055,0.0004,0.0004,0.0004
866.4667,0.0525,0.79,0.055,0.0004,0.0004,0.0004
866.4778,0.0525,0.79,0.055,0.0004,0.0004,0.0004
866.4889,0.0525,0.79,0.055,0.0004,0.0004,0.0004
866.5,0.0525,0.79,0.055,0.0004,0.0004,0.0004
866.5111,0.0525,0.79,0.055,0.0004,0.0004,0.0004
866.5222,0.0525,0.79,0.055,0.0004,0.0004,0.0004
866.5333,0.0525,0.79,0.055,0.0004,0.0004,0.0004
866.5445,0.0525,0.79,0.055,0.0004,0.0004,0.0004
866.5556,0.0525,0.79,0.055,0.0004,0.0004,0.0004
866.5667,0.0525,0.79,0.055,0.0004,0.0004,0.0004
866.5778,0.0525,0.79,0.055,0.0004,0.0004,0.0004
866.5889,0.0525,0.79,0.055,0.0004,0.0004,0.0004
866.6,0.0525,0.79,0.055,0.0004,0.0004,0.0004
866.6111,0.0525,0.79,0.055,0.0004,0.0004,0.0004
866.6223,0.0525,0.79,0.055,0.0004,0.0004,0.0004
866.6334,0.0525,0.79,0.055,0.0004,0.0004,0.0004
866.6445,0.0525,0.79,0.055,0.0004,0.0004,0.0004
866.6556,0.0525,0.79,0.055,0.0004,0.0004,0.0004
866.6667,0.0525,0.79,0.055,0.0004,0.0004,0.0004
866.6778,0.0525,0.79,0.055,0.0004,0.0004,0.0004
866.6889,0.0525,0.79,0.055,0.0004,0.0004,0.0004
866.7,0.0525,0.79,0.055,0.0004,0.0004,0.0004
866.7111,0.0525,0.79,0.055,0.0004,0.0004,0.0004
866.7222,0.0525,0.79,0.055,0.0004,0.0004,0.0004
866.7333,0.0525,0.79,0.055,0.0004,0.0004,0.0004
866.7444,0.0525,0.79,0.055,0.0004,0.0004,0.0004
