start_time,end_time,dominant_object,non_dominant_object,interaction_type
691.5444,691.8223,Hand,FailOnTouchObstacleShort,LeftGate
691.5444,691.8223,Hand,FailOnTouchObstacleLong,RightGate
691.5444,691.8223,Hand,FailOnTouchObstacleMed,RightGate
691.6111,692.0444,HandToWrist,FailOnTouchObstacleShort,LeftGate
691.6111,692.0444,HandToWrist,FailOnTouchObstacleLong,RightGate
691.6111,692.0444,HandToWrist,FailOnTouchObstacleMed,RightGate
691.7778,697.6111,WristToElbow,FailOnTouchObstacleShort,LeftGate
691.7778,697.6111,WristToElbow,FailOnTouchObstacleLong,RightGate
691.7778,697.6111,WristToElbow,FailOnTouchObstacleMed,RightGate
692.6345,694.8005,Hand,FailOnTouchObstacleLong-1,PickedUp
695.3223,695.6445,Hand,FailOnTouchObstacleShort-1,LeftGate
695.3223,695.6445,Hand,FailOnTouchObstacleMed-1,RightGate
695.3667,696.1334,HandToWrist,FailOnTouchObstacleShort-1,LeftGate
695.3667,696.1334,HandToWrist,FailOnTouchObstacleMed-1,RightGate
695.5333,697.1778,WristToElbow,FailOnTouchObstacleShort-1,LeftGate
695.5333,697.1778,WristToElbow,FailOnTouchObstacleMed-1,RightGate
695.7,697.0333,Hand,FailOnTouchObstacleLong-1,RightGate
695.8778,696.9889,HandToWrist,FailOnTouchObstacleLong-1,RightGate
696.4872,,Hand,Target,PickedUp
696.9111,697.3334,HandToWrist,FailOnTouchObstacleMed-1,RightGate
696.9111,697.3334,HandToWrist,FailOnTouchObstacleShort-1,LeftGate
697.1223,697.3445,Hand,FailOnTouchObstacleShort-1,LeftGate
697.1223,697.3445,Hand,FailOnTouchObstacleMed-1,RightGate
697.4778,697.7222,HandToWrist,FailOnTouchObstacleLong,RightGate
697.4778,697.7222,HandToWrist,FailOnTouchObstacleMed,RightGate
697.4778,697.7222,HandToWrist,FailOnTouchObstacleShort,LeftGate
697.5555,697.7333,Hand,FailOnTouchObstacleLong,RightGate
697.5555,697.7333,Hand,FailOnTouchObstacleMed,RightGate
697.5555,697.7333,Hand,FailOnTouchObstacleShort,LeftGate
