time,FailOnTouchObstacleMed-1_pos_x,FailOnTouchObstacleMed-1_pos_y,FailOnTouchObstacleMed-1_pos_z,FailOnTouchObstacleMed-1_rot_x,FailOnTouchObstacleMed-1_rot_y,FailOnTouchObstacleMed-1_rot_z
931.0778,0.0525,0.79,0.055,0.0,0.0,0.0
931.0889,0.0525,0.79,0.055,0.0,0.0,0.0
931.1,0.0525,0.79,0.055,0.0,0.0,0.0
931.1111,0.0525,0.79,0.055,0.0,0.0,0.0
931.1223,0.0525,0.79,0.055,0.0,0.0,0.0
931.1334,0.0525,0.79,0.055,0.0,0.0,0.0
931.1445,0.0525,0.79,0.055,0.0,0.0,0.0
931.1556,0.0525,0.79,0.055,0.0,0.0,0.0
931.1667,0.0525,0.79,0.055,0.0,0.0,0.0
931.1778,0.0525,0.79,0.055,0.0,0.0,0.0
931.1889,0.0525,0.79,0.055,0.0,0.0,0.0
931.2,0.0525,0.79,0.055,0.0,0.0,0.0
931.2111,0.0525,0.79,0.055,0.0,0.0,0.0
931.2222,0.0525,0.79,0.055,0.0,0.0,0.0
931.2333,0.0525,0.79,0.055,0.0,0.0,0.0
931.2444,0.0525,0.79,0.055,0.0,0.0,0.0
931.2556,0.0525,0.79,0.055,0.0,0.0,0.0
931.2667,0.0525,0.79,0.055,0.0,0.0,0.0
931.2778,0.0525,0.79,0.055,0.0,0.0,0.0
931.2889,0.0525,0.79,0.055,0.0,0.0,0.0
931.3,0.0525,0.79,0.055,0.0,0.0,0.0
931.3112,0.0525,0.79,0.055,0.0,0.0,0.0
931.3223,0.0525,0.79,0.055,0.0,0.0,0.0
931.3334,0.0525,0.79,0.055,0.0,0.0,0.0
931.3445,0.0525,0.79,0.055,0.0,0.0,0.0
931.3556,0.0525,0.79,0.055,0.0,0.0,0.0
931.3667,0.0525,0.79,0.055,0.0,0.0,0.0
931.3778,0.0525,0.79,0.055,0.0,0.0,0.0
931.3889,0.0525,0.79,0.055,0.0,0.0,0.0
931.4,0.0525,0.79,0.055,0.0,0.0,0.0
931.4111,0.0525,0.79,0.055,0.0,0.0,0.0
931.4222,0.0525,0.79,0.055,0.0,0.0,0.0
931.4333,0.0525,0.79,0.055,0.0,0.0,0.0
931.4445,0.0525,0.79,0.055,0.0,0.0,0.0
931.4556,0.0525,0.79,0.055,0.0,0.0,0.0
