start_time,end_time,dominant_object,non_dominant_object,interaction_type
104.7551,106.2296,Hand,FailOnTouchObstacleMed,PickedUp
105.5222,107.0,Hand,FailOnTouchObstacleLong,RightGate
105.7222,107.1667,HandToWrist,FailOnTouchObstacleLong,RightGate
106.9445,117.7444,WristToElbow,FailOnTouchObstacleLong,RightGate
107.0111,107.4889,Hand,FailOnTouchObstacleMed,LeftGate
107.0778,114.9889,HandToWrist,FailOnTouchObstacleMed,LeftGate
107.3222,117.4111,WristToElbow,FailOnTouchObstacleMed,LeftGate
107.4333,107.7667,Hand,FailOnTouchObstacleLong-1,RightGate
107.5778,114.9778,Hand,FailOnTouchObstacleMed,LeftGate
109.1339,110.7537,Hand,FailOnTouchObstacleLong-1,PickedUp
109.4778,115.3556,Hand,FailOnTouchObstacleShort,RightGate
109.8111,112.0889,HandToWrist,FailOnTouchObstacleShort,RightGate
110.6778,110.9445,Hand,FailOnTouchObstacleLong-1,RightGate
111.491,112.4628,Hand,FailOnTouchObstacleLong-1,PickedUp
112.5,112.7778,Hand,FailOnTouchObstacleLong-1,Pushed
112.9445,113.5556,HandToWrist,FailOnTouchObstacleShort,RightGate
113.4353,114.4847,Hand,FailOnTouchObstacleLong-1,PickedUp
113.7222,115.3667,HandToWrist,FailOnTouchObstacleShort,RightGate
114.2778,114.3556,Hand,FailOnTouchObstacleLong-1,RightGate
114.3889,114.4556,Hand,FailOnTouchObstacleLong-1,RightGate
114.5444,114.6444,Hand,FailOnTouchObstacleLong-1,RightGate
115.2889,116.8556,Hand,FailOnTouchObstacleLong-1,RightGate
115.4889,116.7667,HandToWrist,FailOnTouchObstacleLong-1,RightGate
116.2049,,Hand,Target,PickedUp
117.1556,117.5889,HandToWrist,FailOnTouchObstacleMed,LeftGate
117.2778,117.6333,Hand,FailOnTouchObstacleMed,LeftGate
117.5444,117.9445,HandToWrist,FailOnTouchObstacleLong,RightGate
117.6667,117.9889,Hand,FailOnTouchObstacleLong,RightGate
