time,FailOnTouchObstacleMed_pos_x,FailOnTouchObstacleMed_pos_y,FailOnTouchObstacleMed_pos_z,FailOnTouchObstacleMed_rot_x,FailOnTouchObstacleMed_rot_y,FailOnTouchObstacleMed_rot_z
164.9333,0.0325,0.79,-0.105,0.0,0.0,0.0
164.9444,0.0325,0.79,-0.105,0.0,0.0,0.0
164.9556,0.0325,0.79,-0.105,0.0,0.0,0.0
164.9667,0.0325,0.79,-0.105,0.0,0.0,0.0
164.9778,0.0325,0.79,-0.105,0.0,0.0,0.0
164.9889,0.0325,0.79,-0.105,0.0,0.0,0.0
165.0,0.0325,0.79,-0.105,0.0,0.0,0.0
165.0111,0.0325,0.79,-0.105,0.0,0.0,0.0
165.0222,0.0325,0.79,-0.105,0.0,0.0,0.0
165.0333,0.0325,0.79,-0.105,0.0,0.0,0.0
165.0444,0.0325,0.79,-0.105,0.0,0.0,0.0
165.0556,0.0325,0.79,-0.105,0.0,0.0,0.0
165.0667,0.0325,0.79,-0.105,0.0,0.0,0.0
165.0778,0.0325,0.79,-0.105,0.0,0.0,0.0
165.0889,0.0325,0.79,-0.105,0.0,0.0,0.0
165.1,0.0325,0.79,-0.105,0.0,0.0,0.0
165.1111,0.0325,0.79,-0.105,0.0,0.0,0.0
165.1222,0.0325,0.79,-0.105,0.0,0.0,0.0
165.1333,0.0325,0.79,-0.105,0.0,0.0,0.0
165.1445,0.0325,0.79,-0.105,0.0,0.0,0.0
165.1556,0.0325,0.79,-0.105,0.0,0.0,0.0
165.1667,0.0325,0.79,-0.105,0.0,0.0,0.0
165.1778,0.0325,0.79,-0.105,0.0,0.0,0.0
165.1889,0.0325,0.79,-0.105,0.0,0.0,0.0
165.2,0.0325,0.79,-0.105,0.0,0.0,0.0
165.2111,0.0325,0.79,-0.105,0.0,0.0,0.0
165.2222,0.0325,0.79,-0.105,0.0,0.0,0.0
165.2333,0.0325,0.79,-0.105,0.0,0.0,0.0
165.2444,0.0325,0.79,-0.105,0.0,0.0,0.0
165.2556,0.0325,0.79,-0.105,0.0,0.0,0.0
165.2667,0.0325,0.79,-0.105,0.0,0.0,0.0
165.2778,0.0325,0.79,-0.105,0.0,0.0,0.0
165.2889,0.0325,0.79,-0.105,0.0,0.0,0.0
165.3,0.0325,0.79,-0.105,0.0,0.0,0.0
165.3111,0.0325,0.79,-0.105,0.0,0.0,0.0
165.3222,0.0325,0.79,-0.105,0.0,0.0,0.0
165.3333,0.0325,0.79,-0.105,0.0,0.0,0.0
165.3445,0.0325,0.79,-0.105,0.0,0.0,0.0
165.3556,0.0325,0.79,-0.105,0.0,0.0,0.0
165.3667,0.0325,0.79,-0.105,0.0,0.0,0.0
165.3778,0.0325,0.79,-0.105,0.0,0.0,0.0
165.3889,0.0325,0.79,-0.105,0.0,0.0,0.0
165.4,0.0325,0.79,-0.105,0.0,0.0,0.0
165.4111,0.0325,0.79,-0.105,0.0,0.0,0.0
165.4222,0.0325,0.79,-0.105,0.0,0.0,0.0
165.4333,0.0325,0.79,-0.105,0.0,0.0,0.0
165.4444,0.0325,0.79,-0.105,0.0,0.0,0.0
165.4556,0.0325,0.79,-0.105,0.0,0.0,0.0
165.4667,0.0325,0.79,-0.105,0.0,0.0,0.0
165.4778,0.0325,0.79,-0.105,0.0,0.0,0.0
