directory,experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,type,hand_only,start_timeout,each_half_timeout,shared_trial,trial_name,start_pos_x,start_moved_time,target_reached_time,outcome,interaction_log,HandTracker_movement_filename,WristTracker_movement_filename,ElbowTracker_movement_filename,ShoulderTracker_movement_filename,grid_objects_movement_filename
basic/ICRA22/S001,basic,ICRA22,1,1,1,1,36.35965,45.31111,practice,False,5,System.Single[],,,0.0,37.43333,44.12222,Success,interaction_log_T001.csv,HandTracker_movement_T001.csv,WristTracker_movement_T001.csv,ElbowTracker_movement_T001.csv,ShoulderTracker_movement_T001.csv,grid_objects_movement_T001.csv
basic/ICRA22/S001,basic,ICRA22,1,2,1,2,49.04817,53.73333,practice,False,5,System.Single[],,,0.0,50.46667,52.55576,Success,interaction_log_T002.csv,HandTracker_movement_T002.csv,WristTracker_movement_T002.csv,ElbowTracker_movement_T002.csv,ShoulderTracker_movement_T002.csv,grid_objects_movement_T002.csv
basic/ICRA22/S001,basic,ICRA22,1,3,1,3,58.02927,62.55556,practice,False,5,System.Single[],,,0.0,59.077780000000004,,KnockedOverObstacle,interaction_log_T003.csv,HandTracker_movement_T003.csv,WristTracker_movement_T003.csv,ElbowTracker_movement_T003.csv,ShoulderTracker_movement_T003.csv,grid_objects_movement_T003.csv
basic/ICRA22/S001,basic,ICRA22,1,4,1,4,65.60329,73.14445,practice,False,5,System.Single[],,,0.0,66.38889,71.82481,Success,interaction_log_T004.csv,HandTracker_movement_T004.csv,WristTracker_movement_T004.csv,ElbowTracker_movement_T004.csv,ShoulderTracker_movement_T004.csv,grid_objects_movement_T004.csv
basic/ICRA22/S001,basic,ICRA22,1,5,1,5,76.148,83.08889,practice,False,5,System.Single[],,,0.0,77.11111,81.68889,Success,interaction_log_T005.csv,HandTracker_movement_T005.csv,WristTracker_movement_T005.csv,ElbowTracker_movement_T005.csv,ShoulderTracker_movement_T005.csv,grid_objects_movement_T005.csv
basic/ICRA22/S001,basic,ICRA22,1,6,1,6,86.03355,88.57778,practice,False,5,System.Single[],,,0.0,86.82223,,KnockedOverObstacle,interaction_log_T006.csv,HandTracker_movement_T006.csv,WristTracker_movement_T006.csv,ElbowTracker_movement_T006.csv,ShoulderTracker_movement_T006.csv,grid_objects_movement_T006.csv
basic/ICRA22/S001,basic,ICRA22,1,7,1,7,91.4741,100.0111,practice,False,5,System.Single[],,,0.0,92.58889,98.06667,Success,interaction_log_T007.csv,HandTracker_movement_T007.csv,WristTracker_movement_T007.csv,ElbowTracker_movement_T007.csv,ShoulderTracker_movement_T007.csv,grid_objects_movement_T007.csv
basic/ICRA22/S001,basic,ICRA22,1,8,1,8,103.2364,108.6333,practice,False,5,System.Single[],,,0.0,104.3556,107.4,Success,interaction_log_T008.csv,HandTracker_movement_T008.csv,WristTracker_movement_T008.csv,ElbowTracker_movement_T008.csv,ShoulderTracker_movement_T008.csv,grid_objects_movement_T008.csv
basic/ICRA22/S001,basic,ICRA22,1,9,1,9,111.3799,116.4667,practice,False,5,System.Single[],,,0.0,112.1111,115.1444,Success,interaction_log_T009.csv,HandTracker_movement_T009.csv,WristTracker_movement_T009.csv,ElbowTracker_movement_T009.csv,ShoulderTracker_movement_T009.csv,grid_objects_movement_T009.csv
basic/ICRA22/S001,basic,ICRA22,1,10,2,1,129.5091,132.7556,main,False,5,System.Single[],True,left_free_5,0.0,130.4222,,KnockedOverObstacle,interaction_log_T010.csv,HandTracker_movement_T010.csv,WristTracker_movement_T010.csv,ElbowTracker_movement_T010.csv,ShoulderTracker_movement_T010.csv,grid_objects_movement_T010.csv
basic/ICRA22/S001,basic,ICRA22,1,11,2,2,134.9157,142.5222,main,False,5,System.Single[],False,,0.0,135.9111,140.9816,Success,interaction_log_T011.csv,HandTracker_movement_T011.csv,WristTracker_movement_T011.csv,ElbowTracker_movement_T011.csv,ShoulderTracker_movement_T011.csv,grid_objects_movement_T011.csv
basic/ICRA22/S001,basic,ICRA22,1,12,2,3,144.7122,150.1333,main,False,5,System.Single[],False,,0.0,145.5111,148.9778,Success,interaction_log_T012.csv,HandTracker_movement_T012.csv,WristTracker_movement_T012.csv,ElbowTracker_movement_T012.csv,ShoulderTracker_movement_T012.csv,grid_objects_movement_T012.csv
