start_time,end_time,dominant_object,non_dominant_object,interaction_type
808.1,808.2667,Hand,FailOnTouchObstacleMed,LeftGate
808.1,808.2667,Hand,FailOnTouchObstacleLong,RightGate
808.1111,808.1445,Hand,FailOnTouchObstacleShort,LeftGate
808.1445,808.4,HandToWrist,FailOnTouchObstacleMed,LeftGate
808.1445,808.4,HandToWrist,FailOnTouchObstacleLong,RightGate
808.2556,811.6,WristToElbow,FailOnTouchObstacleShort,LeftGate
808.2556,811.6,WristToElbow,FailOnTouchObstacleMed,LeftGate
808.2556,811.6,WristToElbow,FailOnTouchObstacleLong,RightGate
808.3556,808.4,HandToWrist,FailOnTouchObstacleShort,LeftGate
808.6,809.9,Hand,FailOnTouchObstacleLong-1,Pushed
808.6223,809.2333,Hand,FailOnTouchObstacleShort-1,RightGate
808.6223,809.8667,Hand,FailOnTouchObstacleLong-1,LeftGate
808.6223,810.4556,Hand,FailOnTouchObstacleMed-1,RightGate
808.6857,809.7693,Hand,FailOnTouchObstacleLong-1,PickedUp
808.7778,809.0889,Hand,FailOnTouchObstacleLong-1,RightGate
809.4667,809.9778,HandToWrist,FailOnTouchObstacleMed-1,RightGate
810.0333,810.4556,Hand,FailOnTouchObstacleShort-1,RightGate
810.1111,811.3223,HandToWrist,FailOnTouchObstacleMed-1,RightGate
810.1111,811.3223,HandToWrist,FailOnTouchObstacleShort-1,RightGate
810.4222,811.1556,WristToElbow,FailOnTouchObstacleShort-1,RightGate
810.4222,811.1556,WristToElbow,FailOnTouchObstacleMed-1,RightGate
810.7635,,Hand,Target,PickedUp
811.1223,811.3445,Hand,FailOnTouchObstacleMed-1,RightGate
811.1223,811.3445,Hand,FailOnTouchObstacleShort-1,RightGate
811.4778,811.7,HandToWrist,FailOnTouchObstacleLong,RightGate
811.4778,811.7,HandToWrist,FailOnTouchObstacleMed,LeftGate
811.4778,811.7,HandToWrist,FailOnTouchObstacleShort,LeftGate
811.5667,811.7222,Hand,FailOnTouchObstacleLong,RightGate
811.5667,811.7222,Hand,FailOnTouchObstacleMed,LeftGate
811.5667,811.7222,Hand,FailOnTouchObstacleShort,LeftGate
