time,FailOnTouchObstacleShort-1_pos_x,FailOnTouchObstacleShort-1_pos_y,FailOnTouchObstacleShort-1_pos_z,FailOnTouchObstacleShort-1_rot_x,FailOnTouchObstacleShort-1_rot_y,FailOnTouchObstacleShort-1_rot_z
381.0,-0.0675,0.79,0.055,0.0,0.0,0.0
381.0111,-0.0675,0.79,0.055,-0.001,-0.001,-0.001
381.0222,-0.0675,0.79,0.055,-0.002,-0.002,-0.002
381.0334,-0.0675,0.79,0.055,-0.0024,-0.0024,-0.0024
381.0445,-0.0675,0.79,0.055,-0.0025,-0.0025,-0.0025
381.0556,-0.0675,0.79,0.055,-0.0023,-0.0023,-0.0023
381.0667,-0.0675,0.79,0.055,-0.0022,-0.0022,-0.0022
381.0778,-0.0675,0.79,0.055,-0.0021,-0.0021,-0.0021
381.0889,-0.0675,0.79,0.055,-0.0021,-0.0021,-0.0021
381.1,-0.0675,0.79,0.055,-0.0022,-0.0022,-0.0022
381.1111,-0.0675,0.79,0.055,-0.0022,-0.0022,-0.0022
381.1222,-0.0675,0.79,0.055,-0.0022,-0.0022,-0.0022
381.1333,-0.0675,0.79,0.055,-0.0022,-0.0022,-0.0022
381.1444,-0.0675,0.79,0.055,-0.0022,-0.0022,-0.0022
381.1556,-0.0675,0.79,0.055,-0.0022,-0.0022,-0.0022
381.1667,-0.0675,0.79,0.055,-0.0022,-0.0022,-0.0022
381.1778,-0.0675,0.79,0.055,-0.0022,-0.0022,-0.0022
381.1889,-0.0675,0.79,0.055,-0.0022,-0.0022,-0.0022
381.2,-0.0675,0.79,0.055,-0.0022,-0.0022,-0.0022
381.2111,-0.0675,0.79,0.055,-0.0022,-0.0022,-0.0022
381.2222,-0.0675,0.79,0.055,-0.0022,-0.0022,-0.0022
381.2333,-0.0675,0.79,0.055,-0.0022,-0.0022,-0.0022
381.2444,-0.0675,0.79,0.055,-0.0022,-0.0022,-0.0022
381.2556,-0.0675,0.79,0.055,-0.0022,-0.0022,-0.0022
381.2667,-0.0675,0.79,0.055,-0.0022,-0.0022,-0.0022
381.2778,-0.0675,0.79,0.055,-0.0022,-0.0022,-0.0022
381.2889,-0.0675,0.79,0.055,-0.0022,-0.0022,-0.0022
381.3,-0.0675,0.79,0.055,-0.0022,-0.0022,-0.0022
381.3111,-0.0675,0.79,0.055,-0.0022,-0.0022,-0.0022
381.3222,-0.0675,0.79,0.055,-0.0022,-0.0022,-0.0022
381.3333,-0.0675,0.79,0.055,-0.0022,-0.0022,-0.0022
381.3445,-0.0675,0.79,0.055,-0.0022,-0.0022,-0.0022
381.3556,-0.0675,0.79,0.055,-0.0022,-0.0022,-0.0022
381.3667,-0.0675,0.79,0.055,-0.0022,-0.0022,-0.0022
381.3778,-0.0675,0.79,0.055,-0.0022,-0.0022,-0.0022
381.3889,-0.0675,0.79,0.055,-0.0022,-0.0022,-0.0022
381.4,-0.0675,0.79,0.055,-0.0022,-0.0022,-0.0022
381.4111,-0.0675,0.79,0.055,-0.0022,-0.0022,-0.0022
381.4222,-0.0675,0.79,0.055,-0.0022,-0.0022,-0.0022
381.4333,-0.0675,0.79,0.055,-0.0022,-0.0022,-0.0022
381.4445,-0.0675,0.79,0.055,-0.0022,-0.0022,-0.0022
381.4556,-0.0675,0.79,0.055,-0.0022,-0.0022,-0.0022
381.4667,-0.0675,0.79,0.055,-0.0022,-0.0022,-0.0022
381.4778,-0.0675,0.79,0.055,-0.0022,-0.0022,-0.0022
381.4889,-0.0675,0.79,0.055,-0.0022,-0.0022,-0.0022
381.5,-0.0675,0.79,0.055,-0.0022,-0.0022,-0.0022
381.5111,-0.0675,0.79,0.055,-0.0022,-0.0022,-0.0022
381.5222,-0.0675,0.79,0.055,-0.0022,-0.0022,-0.0022
381.5334,-0.0675,0.79,0.055,-0.0022,-0.0022,-0.0022
381.5445,-0.0675,0.79,0.055,-0.0022,-0.0022,-0.0022
381.5556,-0.0675,0.79,0.055,-0.0022,-0.0022,-0.0022
381.5667,-0.0675,0.79,0.055,-0.0022,-0.0022,-0.0022
381.5778,-0.0675,0.79,0.055,-0.0022,-0.0022,-0.0022
381.5889,-0.0675,0.79,0.055,-0.0022,-0.0022,-0.0022
381.6,-0.0675,0.79,0.055,-0.0022,-0.0022,-0.0022
381.6111,-0.0675,0.79,0.055,-0.0022,-0.0022,-0.0022
381.6222,-0.0675,0.79,0.055,-0.0022,-0.0022,-0.0022
381.6333,-0.0675,0.79,0.055,-0.0022,-0.0022,-0.0022
381.6444,-0.0675,0.79,0.055,-0.0022,-0.0022,-0.0022
381.6556,-0.0675,0.79,0.055,-0.0022,-0.0022,-0.0022
381.6667,-0.0675,0.79,0.055,-0.0022,-0.0022,-0.0022
381.6778,-0.0675,0.79,0.055,-0.0022,-0.0022,-0.0022
