start_time,end_time,dominant_object,non_dominant_object,interaction_type
743.2713,744.4,Hand,FailOnTouchObstacleShort,PickedUp
743.6778,745.0444,Hand,FailOnTouchObstacleLong,RightGate
743.6778,745.0444,Hand,FailOnTouchObstacleMed,RightGate
743.9222,745.2222,HandToWrist,FailOnTouchObstacleLong,RightGate
743.9222,745.2222,HandToWrist,FailOnTouchObstacleMed,RightGate
745.0,,WristToElbow,FailOnTouchObstacleLong,RightGate
745.0,,WristToElbow,FailOnTouchObstacleMed,RightGate
745.2222,745.8778,Hand,FailOnTouchObstacleShort,LeftGate
745.3445,746.0556,HandToWrist,FailOnTouchObstacleShort,LeftGate
745.5444,,Hand,FailOnTouchObstacleShort-1,Pushed
745.584,,Hand,FailOnTouchObstacleShort-1,PickedUp
745.5889,,Hand,FailOnTouchObstacleMed-1,RightGate
745.5889,,Hand,FailOnTouchObstacleLong-1,RightGate
745.6,,Hand,FailOnTouchObstacleShort-1,LeftGate
745.6334,746.3,Hand,FailOnTouchObstacleShort-1,RightGate
745.7444,,WristToElbow,FailOnTouchObstacleShort,LeftGate
745.8223,,HandToWrist,FailOnTouchObstacleMed-1,RightGate
745.8223,,HandToWrist,FailOnTouchObstacleLong-1,RightGate
746.3334,,WristToElbow,FailOnTouchObstacleLong-1,RightGate
746.3334,,WristToElbow,FailOnTouchObstacleMed-1,RightGate
746.5889,,HandToWrist,FailOnTouchObstacleShort-1,Pushed
