object,x,y,z,width,height,depth
Target,0.2325,0.7727079,0.175,0.04999959,0.08541586,0.04999948
FailOnTouchObstacleMed,-0.0075,0.79,-0.055,0.1,0.12,0.04999995
FailOnTouchObstacleShort,0.0025,0.79,0.045,0.04999995,0.12,0.04999995
FailOnTouchObstacleLong,-0.2475,0.79,-0.165,0.15,0.12,0.05000001
FailOnTouchObstacleLong-1,-0.0675,0.79,-0.145,0.15,0.12,0.05000001
FailOnTouchObstacleShort-1,0.1725,0.79,-0.135,0.04999995,0.12,0.04999995
FailOnTouchObstacleMed-1,-0.2075,0.79,-0.095,0.1,0.12,0.04999995
