start_time,end_time,dominant_object,non_dominant_object,interaction_type
494.9556,495.0667,Hand,FailOnTouchObstacleShort,RightGate
494.9556,495.0667,Hand,FailOnTouchObstacleLong,LeftGate
494.9556,495.0667,Hand,FailOnTouchObstacleMed,RightGate
494.9889,495.1222,HandToWrist,FailOnTouchObstacleShort,RightGate
494.9889,495.1222,HandToWrist,FailOnTouchObstacleLong,LeftGate
494.9889,495.1222,HandToWrist,FailOnTouchObstacleMed,RightGate
495.0445,495.9778,WristToElbow,FailOnTouchObstacleShort,RightGate
495.0445,495.9778,WristToElbow,FailOnTouchObstacleLong,LeftGate
495.0445,495.9778,WristToElbow,FailOnTouchObstacleMed,RightGate
495.1778,495.3556,Hand,FailOnTouchObstacleLong-1,LeftGate
495.1778,495.3556,Hand,FailOnTouchObstacleMed-1,RightGate
495.2,495.3556,Hand,FailOnTouchObstacleShort-1,RightGate
495.2111,495.8445,HandToWrist,FailOnTouchObstacleLong-1,LeftGate
495.2111,495.8445,HandToWrist,FailOnTouchObstacleMed-1,RightGate
495.3111,495.7667,WristToElbow,FailOnTouchObstacleShort-1,RightGate
495.3111,495.7667,WristToElbow,FailOnTouchObstacleLong-1,LeftGate
495.3111,495.7667,WristToElbow,FailOnTouchObstacleMed-1,RightGate
495.3333,495.8445,HandToWrist,FailOnTouchObstacleShort-1,RightGate
495.509,,Hand,Target,PickedUp
495.7222,495.8445,Hand,FailOnTouchObstacleLong-1,LeftGate
495.7222,495.8445,Hand,FailOnTouchObstacleMed-1,RightGate
495.7222,495.8445,Hand,FailOnTouchObstacleShort-1,RightGate
495.9222,496.0334,HandToWrist,FailOnTouchObstacleLong,LeftGate
495.9222,496.0334,HandToWrist,FailOnTouchObstacleMed,RightGate
495.9222,496.0334,HandToWrist,FailOnTouchObstacleShort,RightGate
495.9556,496.0334,Hand,FailOnTouchObstacleLong,LeftGate
495.9556,496.0334,Hand,FailOnTouchObstacleMed,RightGate
495.9556,496.0334,Hand,FailOnTouchObstacleShort,RightGate
