start_time,end_time,dominant_object,non_dominant_object,interaction_type
595.8769,596.8156,Hand,FailOnTouchObstacleLong,PickedUp
597.3223,597.5111,Hand,FailOnTouchObstacleLong,RightGate
597.3778,597.6445,HandToWrist,FailOnTouchObstacleLong,RightGate
597.3778,597.5222,Hand,FailOnTouchObstacleShort,LeftGate
597.3778,597.5222,Hand,FailOnTouchObstacleMed,RightGate
597.4111,597.6223,HandToWrist,FailOnTouchObstacleShort,LeftGate
597.4111,597.6223,HandToWrist,FailOnTouchObstacleMed,RightGate
597.5,598.5222,WristToElbow,FailOnTouchObstacleLong,RightGate
597.5,599.0222,WristToElbow,FailOnTouchObstacleShort,LeftGate
597.5,599.0222,WristToElbow,FailOnTouchObstacleMed,RightGate
597.8430000000001,598.7828,Hand,FailOnTouchObstacleMed-1,PickedUp
598.1223,599.3445,HandToWrist,FailOnTouchObstacleLong,RightGate
598.2111,599.4,HandToWrist,FailOnTouchObstacleMed,RightGate
598.2111,599.4,HandToWrist,FailOnTouchObstacleShort,LeftGate
598.3667,599.2222,Hand,FailOnTouchObstacleLong,RightGate
598.9222,599.2556,Hand,FailOnTouchObstacleMed,RightGate
598.9222,599.2556,Hand,FailOnTouchObstacleShort,LeftGate
599.1889,600.8334,WristToElbow,FailOnTouchObstacleLong,RightGate
599.2111,600.8111,WristToElbow,FailOnTouchObstacleMed,RightGate
599.2111,600.8111,WristToElbow,FailOnTouchObstacleShort,LeftGate
599.4222,599.6889,Hand,FailOnTouchObstacleMed-1,LeftGate
599.4778,599.8556,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
599.5444,599.8223,Hand,FailOnTouchObstacleShort-1,RightGate
599.5444,599.8223,Hand,FailOnTouchObstacleLong-1,LeftGate
599.6,600.0,HandToWrist,FailOnTouchObstacleShort-1,RightGate
599.6,600.0,HandToWrist,FailOnTouchObstacleLong-1,LeftGate
599.6556,600.4889,WristToElbow,FailOnTouchObstacleMed-1,LeftGate
599.7778,600.3889,WristToElbow,FailOnTouchObstacleLong-1,LeftGate
599.7778,600.3889,WristToElbow,FailOnTouchObstacleShort-1,RightGate
600.0998,,Hand,Target,PickedUp
600.1556,600.5444,HandToWrist,FailOnTouchObstacleLong-1,LeftGate
600.1556,600.5444,HandToWrist,FailOnTouchObstacleShort-1,RightGate
600.3223,600.6556,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
600.3445,600.5667,Hand,FailOnTouchObstacleLong-1,LeftGate
600.3445,600.5667,Hand,FailOnTouchObstacleShort-1,RightGate
600.4445,600.6778,Hand,FailOnTouchObstacleMed-1,LeftGate
600.7,600.9111,HandToWrist,FailOnTouchObstacleMed,RightGate
600.7,600.9111,HandToWrist,FailOnTouchObstacleShort,LeftGate
600.7333,600.9222,HandToWrist,FailOnTouchObstacleLong,RightGate
600.7778,600.9222,Hand,FailOnTouchObstacleMed,RightGate
600.7778,600.9222,Hand,FailOnTouchObstacleShort,LeftGate
600.7889,600.9445,Hand,FailOnTouchObstacleLong,RightGate
