start_time,end_time,dominant_object,non_dominant_object,interaction_type
325.5222,325.6556,Hand,FailOnTouchObstacleMed,LeftGate
325.5222,325.6556,Hand,FailOnTouchObstacleLong,RightGate
325.5556,325.7333,HandToWrist,FailOnTouchObstacleMed,LeftGate
325.5556,325.7333,HandToWrist,FailOnTouchObstacleLong,RightGate
325.6444,327.3556,WristToElbow,FailOnTouchObstacleMed,LeftGate
325.6444,327.3556,WristToElbow,FailOnTouchObstacleLong,RightGate
325.8111,326.1667,Hand,FailOnTouchObstacleShort-1,RightGate
325.8111,326.1667,Hand,FailOnTouchObstacleLong-1,LeftGate
325.8111,326.1667,Hand,FailOnTouchObstacleMed-1,RightGate
325.8556,326.9778,HandToWrist,FailOnTouchObstacleShort-1,RightGate
325.8556,326.9778,HandToWrist,FailOnTouchObstacleLong-1,LeftGate
325.8556,326.9778,HandToWrist,FailOnTouchObstacleMed-1,RightGate
326.1,326.7889,WristToElbow,FailOnTouchObstacleShort-1,RightGate
326.1,326.7889,WristToElbow,FailOnTouchObstacleLong-1,LeftGate
326.1,326.7889,WristToElbow,FailOnTouchObstacleMed-1,RightGate
326.4633,,Hand,Target,PickedUp
326.7333,327.0111,Hand,FailOnTouchObstacleLong-1,LeftGate
326.7333,327.0111,Hand,FailOnTouchObstacleMed-1,RightGate
326.7333,327.0111,Hand,FailOnTouchObstacleShort-1,RightGate
327.2,327.4778,HandToWrist,FailOnTouchObstacleLong,RightGate
327.2,327.4778,HandToWrist,FailOnTouchObstacleMed,LeftGate
327.3111,327.4889,Hand,FailOnTouchObstacleLong,RightGate
327.3111,327.4889,Hand,FailOnTouchObstacleMed,LeftGate
