time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
1029.789,-0.0356,0.7804,-0.2567,323.4944,313.0107,23.9037
1029.8,-0.0357,0.7799,-0.2568,323.6052,313.0078,23.8358
1029.8110000000001,-0.0357,0.7795,-0.2568,323.7857,313.0361,23.7151
1029.822,-0.0358,0.7792,-0.257,323.9171,313.0107,23.7181
1029.833,-0.0358,0.7788,-0.2571,324.0436,312.8951,23.9574
1029.844,-0.0358,0.7784,-0.2573,324.1331,312.7832,24.1825
1029.856,-0.0358,0.7781,-0.2573,324.1588,312.6741,24.4022
1029.867,-0.036000000000000004,0.7778,-0.2575,324.1295,312.5903,24.4512
1029.878,-0.0363,0.7778,-0.2576,324.0758,312.5375,24.3308
1029.889,-0.0364,0.7777,-0.2577,324.0541,312.5298,24.22
1029.9,-0.0364,0.7775,-0.2578,324.077,312.5432,24.1865
1029.911,-0.0365,0.7774,-0.2578,324.1508,312.5883,24.1761
1029.922,-0.0364,0.7772,-0.2578,324.2142,312.5749,24.2086
1029.933,-0.0364,0.777,-0.2578,324.26,312.5367,24.2726
1029.944,-0.0363,0.7769,-0.2578,324.2737,312.4557,24.3834
1029.9560000000001,-0.0364,0.777,-0.2577,324.2841,312.3954,24.4273
1029.9669999999999,-0.0362,0.777,-0.2577,324.2477,312.3688,24.4591
1029.978,-0.0363,0.777,-0.2577,324.2573,312.3828,24.4933
1029.989,-0.0362,0.777,-0.2577,324.2846,312.4151,24.505
1030.0,-0.0363,0.7768,-0.2578,324.3424,312.5249,24.3675
1030.011,-0.0363,0.7768,-0.2579,324.3571,312.6229,24.1803
1030.022,-0.0363,0.7768,-0.2579,324.3592,312.67900000000003,24.0302
1030.0330000000001,-0.0363,0.7768,-0.2581,324.3587,312.7063,23.8387
1030.0439999999999,-0.0361,0.7767,-0.2581,324.3967,312.7115,23.6456
1030.056,-0.0362,0.7768,-0.2583,324.4565,312.6898,23.5159
1030.067,-0.036000000000000004,0.7769,-0.2585,324.5318,312.6502,23.4872
1030.078,-0.0359,0.7769,-0.2586,324.5785,312.5947,23.5512
1030.089,-0.0355,0.7767,-0.2588,324.5593,312.4645,23.8489
1030.1,-0.0354,0.7767,-0.2589,324.4949,312.2832,24.1902
1030.111,-0.0353,0.7767,-0.2591,324.4343,312.0999,24.4912
1030.122,-0.0353,0.7769,-0.2591,324.4102,311.9512,24.744
1030.133,-0.0352,0.7769,-0.2592,324.3567,311.8011,24.9867
1030.144,-0.0353,0.7771,-0.2594,324.3055,311.7471,25.0493
1030.156,-0.0352,0.7773,-0.2595,324.2674,311.7523,25.0118
1030.167,-0.0352,0.7775,-0.2597,324.2428,311.79400000000004,24.9012
