time,FailOnTouchObstacleMed_pos_x,FailOnTouchObstacleMed_pos_y,FailOnTouchObstacleMed_pos_z,FailOnTouchObstacleMed_rot_x,FailOnTouchObstacleMed_rot_y,FailOnTouchObstacleMed_rot_z
1163.0,0.1025,0.79,-0.045,0.0,0.0,0.0
1163.011,0.1025,0.79,-0.045,0.0,0.0,0.0
1163.022,0.1025,0.79,-0.045,0.0,0.0,0.0
1163.0330000000001,0.1025,0.79,-0.045,0.0,0.0,0.0
1163.0439999999999,0.1025,0.79,-0.045,0.0,0.0,0.0
1163.056,0.1025,0.79,-0.045,0.0,0.0,0.0
1163.067,0.1025,0.79,-0.045,0.0,0.0,0.0
1163.078,0.1025,0.79,-0.045,0.0,0.0,0.0
1163.089,0.1025,0.79,-0.045,0.0,0.0,0.0
1163.1,0.1025,0.79,-0.045,0.0,0.0,0.0
1163.111,0.1025,0.79,-0.045,0.0,0.0,0.0
1163.122,0.1025,0.79,-0.045,0.0,0.0,0.0
1163.133,0.1025,0.79,-0.045,0.0,0.0,0.0
1163.145,0.1025,0.79,-0.045,0.0,0.0,0.0
1163.156,0.1025,0.79,-0.045,0.0,0.0,0.0
1163.167,0.1025,0.79,-0.045,0.0,0.0,0.0
1163.178,0.1025,0.79,-0.045,0.0,0.0,0.0
1163.1889999999999,0.1025,0.79,-0.045,0.0,0.0,0.0
1163.2,0.1025,0.79,-0.045,0.0,0.0,0.0
1163.211,0.1025,0.79,-0.045,0.0,0.0,0.0
1163.222,0.1025,0.79,-0.045,0.0,0.0,0.0
1163.233,0.1025,0.79,-0.045,0.0,0.0,0.0
1163.245,0.1025,0.79,-0.045,0.0,0.0,0.0
1163.256,0.1025,0.79,-0.045,0.0,0.0,0.0
1163.267,0.1025,0.79,-0.045,0.0,0.0,0.0
1163.278,0.1025,0.79,-0.045,0.0,0.0,0.0
1163.289,0.1025,0.79,-0.045,0.0,0.0,0.0
1163.3,0.1025,0.79,-0.045,0.0,0.0,0.0
1163.3110000000001,0.1025,0.79,-0.045,0.0,0.0,0.0
1163.322,0.1025,0.79,-0.045,0.0,0.0,0.0
1163.333,0.1025,0.79,-0.045,0.0,0.0,0.0
1163.344,0.1025,0.79,-0.045,0.0,0.0,0.0
1163.356,0.1025,0.79,-0.045,0.0,0.0,0.0
1163.367,0.1025,0.79,-0.045,0.0,0.0,0.0
1163.378,0.1025,0.79,-0.045,0.0,0.0,0.0
1163.389,0.1025,0.79,-0.045,0.0,0.0,0.0
1163.4,0.1025,0.79,-0.045,0.0,0.0,0.0
1163.411,0.1025,0.79,-0.045,0.0,0.0,0.0
1163.422,0.1025,0.79,-0.045,0.0,0.0,0.0
1163.433,0.1025,0.79,-0.045,0.0,0.0,0.0
1163.444,0.1025,0.79,-0.045,0.0,0.0,0.0
1163.4560000000001,0.1025,0.79,-0.045,0.0,0.0,0.0
1163.4669999999999,0.1025,0.79,-0.045,0.0,0.0,0.0
1163.478,0.1025,0.79,-0.045,0.0,0.0,0.0
1163.489,0.1025,0.79,-0.045,0.0,0.0,0.0
1163.5,0.1025,0.79,-0.045,0.0,0.0,0.0
1163.511,0.1025,0.79,-0.045,0.0,0.0,0.0
1163.522,0.1025,0.79,-0.045,0.0,0.0,0.0
1163.5330000000001,0.1025,0.79,-0.045,0.0,0.0,0.0
1163.5439999999999,0.1025,0.79,-0.045,0.0,0.0,0.0
1163.556,0.1025,0.79,-0.045,0.0,0.0,0.0
1163.567,0.1025,0.79,-0.045,0.0,0.0,0.0
1163.578,0.1025,0.79,-0.045,0.0,0.0,0.0
1163.589,0.1025,0.79,-0.045,0.0,0.0,0.0
1163.6,0.1025,0.79,-0.045,0.0,0.0,0.0
1163.611,0.1025,0.79,-0.045,0.0,0.0,0.0
1163.622,0.1025,0.79,-0.045,0.0,0.0,0.0
1163.633,0.1025,0.79,-0.045,0.0,0.0,0.0
1163.645,0.1025,0.79,-0.045,0.0,0.0,0.0
1163.656,0.1025,0.79,-0.045,0.0,0.0,0.0
1163.667,0.1025,0.79,-0.045,0.0,0.0,0.0
1163.678,0.1025,0.79,-0.045,0.0,0.0,0.0
1163.6889999999999,0.1025,0.79,-0.045,0.0,0.0,0.0
1163.7,0.1025,0.79,-0.045,0.0,0.0,0.0
1163.711,0.1025,0.79,-0.045,0.0,0.0,0.0
1163.722,0.1025,0.79,-0.045,0.0,0.0,0.0
1163.733,0.1025,0.79,-0.045,0.0,0.0,0.0
1163.745,0.1025,0.79,-0.045,0.0,0.0,0.0
1163.756,0.1025,0.79,-0.045,0.0,0.0,0.0
1163.767,0.1025,0.79,-0.045,0.0,0.0,0.0
1163.778,0.1025,0.79,-0.045,0.0,0.0,0.0
1163.789,0.1025,0.79,-0.045,0.0,0.0,0.0
1163.8,0.1025,0.79,-0.045,0.0,0.0,0.0
1163.8110000000001,0.1025,0.79,-0.045,0.0,0.0,0.0
1163.822,0.1025,0.79,-0.045,0.0,0.0,0.0
1163.833,0.1025,0.79,-0.045,0.0,0.0,0.0
1163.844,0.1025,0.79,-0.045,0.0,0.0,0.0
1163.856,0.1025,0.79,-0.045,0.0,0.0,0.0
1163.867,0.1025,0.79,-0.045,0.0,0.0,0.0
