start_time,end_time,dominant_object,non_dominant_object,interaction_type
755.0188,755.8679,Hand,FailOnTouchObstacleMed,PickedUp
755.3667,756.2667,Hand,FailOnTouchObstacleShort,RightGate
755.3667,756.3445,Hand,FailOnTouchObstacleLong,LeftGate
756.2,756.2444,HandToWrist,FailOnTouchObstacleShort,RightGate
756.2,756.3778,HandToWrist,FailOnTouchObstacleLong,LeftGate
756.2444,757.6223,WristToElbow,FailOnTouchObstacleLong,LeftGate
756.3889,756.5444,Hand,FailOnTouchObstacleMed,RightGate
756.4222,756.6667,HandToWrist,FailOnTouchObstacleMed,RightGate
756.4778,756.6667,Hand,FailOnTouchObstacleShort-1,LeftGate
756.4778,756.6667,Hand,FailOnTouchObstacleMed-1,RightGate
756.4778,756.6667,Hand,FailOnTouchObstacleLong-1,RightGate
756.5111,756.8778,HandToWrist,FailOnTouchObstacleShort-1,LeftGate
756.5111,756.8778,HandToWrist,FailOnTouchObstacleMed-1,RightGate
756.5111,756.8778,HandToWrist,FailOnTouchObstacleLong-1,RightGate
756.5222,757.4,WristToElbow,FailOnTouchObstacleMed,RightGate
756.6,757.3445,WristToElbow,FailOnTouchObstacleShort-1,LeftGate
756.6,757.3445,WristToElbow,FailOnTouchObstacleMed-1,RightGate
756.6,757.3445,WristToElbow,FailOnTouchObstacleLong-1,RightGate
757.1303,,Hand,Target,PickedUp
757.1889,757.4222,HandToWrist,FailOnTouchObstacleLong-1,RightGate
757.1889,757.4222,HandToWrist,FailOnTouchObstacleMed-1,RightGate
757.1889,757.4222,HandToWrist,FailOnTouchObstacleShort-1,LeftGate
757.2778,757.4222,Hand,FailOnTouchObstacleLong-1,RightGate
757.2778,757.4222,Hand,FailOnTouchObstacleMed-1,RightGate
757.2778,757.4222,Hand,FailOnTouchObstacleShort-1,LeftGate
757.3,757.4778,HandToWrist,FailOnTouchObstacleMed,RightGate
757.3667,757.4889,Hand,FailOnTouchObstacleMed,RightGate
757.5333,757.6556,HandToWrist,FailOnTouchObstacleLong,LeftGate
757.5556,757.6556,Hand,FailOnTouchObstacleLong,LeftGate
