start_time,end_time,dominant_object,non_dominant_object,interaction_type
883.8068,884.5554,Hand,FailOnTouchObstacleLong,PickedUp
885.0111,885.1445,Hand,FailOnTouchObstacleLong,RightGate
885.0445,885.2222,HandToWrist,FailOnTouchObstacleLong,RightGate
885.1111,885.2222,Hand,FailOnTouchObstacleShort,LeftGate
885.1111,885.2222,Hand,FailOnTouchObstacleMed,RightGate
885.1334,886.6778,WristToElbow,FailOnTouchObstacleLong,RightGate
885.1445,885.3,HandToWrist,FailOnTouchObstacleShort,LeftGate
885.1445,885.3,HandToWrist,FailOnTouchObstacleMed,RightGate
885.2111,887.4667,WristToElbow,FailOnTouchObstacleShort,LeftGate
885.2111,887.4667,WristToElbow,FailOnTouchObstacleMed,RightGate
885.5604,886.0186,Hand,FailOnTouchObstacleMed-1,PickedUp
886.3667,886.5445,Hand,FailOnTouchObstacleMed-1,RightGate
886.3889,886.5667,Hand,FailOnTouchObstacleShort-1,RightGate
886.3889,886.5667,Hand,FailOnTouchObstacleLong-1,LeftGate
886.4111,886.6667,HandToWrist,FailOnTouchObstacleMed-1,RightGate
886.4333,886.7111,HandToWrist,FailOnTouchObstacleShort-1,RightGate
886.4333,886.7111,HandToWrist,FailOnTouchObstacleLong-1,LeftGate
886.5222,887.2667,WristToElbow,FailOnTouchObstacleMed-1,RightGate
886.5333,887.2667,WristToElbow,FailOnTouchObstacleShort-1,RightGate
886.5333,887.2667,WristToElbow,FailOnTouchObstacleLong-1,LeftGate
886.8,887.0556,Hand,Target,Pushed
886.9456,,Hand,Target,PickedUp
887.1445,887.3334,HandToWrist,FailOnTouchObstacleLong-1,LeftGate
887.1445,887.3334,HandToWrist,FailOnTouchObstacleShort-1,RightGate
887.1667,887.3445,HandToWrist,FailOnTouchObstacleMed-1,RightGate
887.1778,887.5222,WristToElbow,FailOnTouchObstacleLong,RightGate
887.2222,887.3334,Hand,FailOnTouchObstacleLong-1,LeftGate
887.2222,887.3334,Hand,FailOnTouchObstacleShort-1,RightGate
887.2333,887.3445,Hand,FailOnTouchObstacleMed-1,RightGate
887.4111,887.5222,HandToWrist,FailOnTouchObstacleShort,LeftGate
887.4111,887.5222,HandToWrist,FailOnTouchObstacleMed,RightGate
887.4333,887.5222,Hand,FailOnTouchObstacleMed,RightGate
887.4333,887.5222,Hand,FailOnTouchObstacleShort,LeftGate
887.4556,887.5778,HandToWrist,FailOnTouchObstacleLong,RightGate
887.4889,887.5778,Hand,FailOnTouchObstacleLong,RightGate
