time,FailOnTouchObstacleShort_pos_x,FailOnTouchObstacleShort_pos_y,FailOnTouchObstacleShort_pos_z,FailOnTouchObstacleShort_rot_x,FailOnTouchObstacleShort_rot_y,FailOnTouchObstacleShort_rot_z
1008.9889999999999,0.2725,0.79,-0.145,0.0,0.0,0.0
1009.0,0.2725,0.79,-0.145,-0.001,-0.001,-0.001
1009.0110000000001,0.2725,0.79,-0.145,-0.002,-0.002,-0.002
1009.0219999999999,0.2725,0.79,-0.145,-0.0024,-0.0024,-0.0024
1009.033,0.2725,0.79,-0.145,-0.0025,-0.0025,-0.0025
1009.044,0.2725,0.79,-0.145,-0.0023,-0.0023,-0.0023
1009.056,0.2725,0.79,-0.145,-0.0022,-0.0022,-0.0022
1009.067,0.2725,0.79,-0.145,-0.0022,-0.0022,-0.0022
1009.078,0.2725,0.79,-0.145,-0.0021,-0.0021,-0.0021
1009.0889999999999,0.2725,0.79,-0.145,-0.0021,-0.0021,-0.0021
1009.1,0.2725,0.79,-0.145,-0.0022,-0.0022,-0.0022
1009.1110000000001,0.2725,0.79,-0.145,-0.0022,-0.0022,-0.0022
1009.122,0.2725,0.79,-0.145,-0.0022,-0.0022,-0.0022
1009.133,0.2725,0.79,-0.145,-0.0022,-0.0022,-0.0022
1009.1439999999999,0.2725,0.79,-0.145,-0.0022,-0.0022,-0.0022
1009.1560000000001,0.2725,0.79,-0.145,-0.0022,-0.0022,-0.0022
1009.1669999999999,0.2725,0.79,-0.145,-0.0022,-0.0022,-0.0022
1009.178,0.2725,0.79,-0.145,-0.0022,-0.0022,-0.0022
1009.189,0.2725,0.79,-0.145,-0.0022,-0.0022,-0.0022
1009.2,0.2725,0.79,-0.145,-0.0022,-0.0022,-0.0022
1009.211,0.2725,0.79,-0.145,-0.0022,-0.0022,-0.0022
1009.222,0.2725,0.79,-0.145,-0.0022,-0.0022,-0.0022
1009.2330000000001,0.2725,0.79,-0.145,-0.0022,-0.0022,-0.0022
1009.2439999999999,0.2725,0.79,-0.145,-0.0022,-0.0022,-0.0022
1009.2560000000001,0.2725,0.79,-0.145,-0.0022,-0.0022,-0.0022
1009.2669999999999,0.2725,0.79,-0.145,-0.0022,-0.0022,-0.0022
1009.278,0.2725,0.79,-0.145,-0.0022,-0.0022,-0.0022
1009.289,0.2725,0.79,-0.145,-0.0022,-0.0022,-0.0022
1009.3,0.2725,0.79,-0.145,-0.0022,-0.0022,-0.0022
1009.311,0.2725,0.79,-0.145,-0.0022,-0.0022,-0.0022
1009.322,0.2725,0.79,-0.145,-0.0022,-0.0022,-0.0022
1009.3330000000001,0.2725,0.79,-0.145,-0.0022,-0.0022,-0.0022
1009.3439999999999,0.2725,0.79,-0.145,-0.0022,-0.0022,-0.0022
1009.3560000000001,0.2725,0.79,-0.145,-0.0022,-0.0022,-0.0022
1009.367,0.2725,0.79,-0.145,-0.0022,-0.0022,-0.0022
1009.378,0.2725,0.79,-0.145,-0.0022,-0.0022,-0.0022
1009.3889999999999,0.2725,0.79,-0.145,-0.0022,-0.0022,-0.0022
1009.4,0.2725,0.79,-0.145,-0.0022,-0.0022,-0.0022
1009.4110000000001,0.2725,0.79,-0.145,-0.0022,-0.0022,-0.0022
1009.422,0.2725,0.79,-0.145,-0.0022,-0.0022,-0.0022
1009.433,0.2725,0.79,-0.145,-0.0022,-0.0022,-0.0022
1009.444,0.2725,0.79,-0.145,-0.0022,-0.0022,-0.0022
1009.456,0.2725,0.79,-0.145,-0.0022,-0.0022,-0.0022
1009.467,0.2725,0.79,-0.145,-0.0022,-0.0022,-0.0022
1009.4780000000001,0.2725,0.79,-0.145,-0.0022,-0.0022,-0.0022
1009.4889999999999,0.2725,0.79,-0.145,-0.0022,-0.0022,-0.0022
1009.5,0.2725,0.79,-0.145,-0.0022,-0.0022,-0.0022
1009.5110000000001,0.2725,0.79,-0.145,-0.0022,-0.0022,-0.0022
1009.5219999999999,0.2725,0.79,-0.145,-0.0022,-0.0022,-0.0022
1009.533,0.2725,0.79,-0.145,-0.0022,-0.0022,-0.0022
1009.544,0.2725,0.79,-0.145,-0.0022,-0.0022,-0.0022
1009.556,0.2725,0.79,-0.145,-0.0022,-0.0022,-0.0022
1009.567,0.2725,0.79,-0.145,-0.0022,-0.0022,-0.0022
1009.578,0.2725,0.79,-0.145,-0.0022,-0.0022,-0.0022
1009.5889999999999,0.2725,0.79,-0.145,-0.0022,-0.0022,-0.0022
1009.6,0.2725,0.79,-0.145,-0.0022,-0.0022,-0.0022
1009.6110000000001,0.2725,0.79,-0.145,-0.0022,-0.0022,-0.0022
1009.622,0.2725,0.79,-0.145,-0.0022,-0.0022,-0.0022
1009.633,0.2725,0.79,-0.145,-0.0022,-0.0022,-0.0022
1009.6439999999999,0.2725,0.79,-0.145,-0.0022,-0.0022,-0.0022
1009.6560000000001,0.2725,0.79,-0.145,-0.0022,-0.0022,-0.0022
1009.6669999999999,0.2725,0.79,-0.145,-0.0022,-0.0022,-0.0022
1009.678,0.2725,0.79,-0.145,-0.0022,-0.0022,-0.0022
1009.689,0.2725,0.79,-0.145,-0.0022,-0.0022,-0.0022
1009.7,0.2725,0.79,-0.145,-0.0022,-0.0022,-0.0022
1009.711,0.2725,0.79,-0.145,-0.0022,-0.0022,-0.0022
1009.722,0.2725,0.79,-0.145,-0.0022,-0.0022,-0.0022
1009.7330000000001,0.2725,0.79,-0.145,-0.0022,-0.0022,-0.0022
1009.7439999999999,0.2725,0.79,-0.145,-0.0022,-0.0022,-0.0022
1009.7560000000001,0.2725,0.79,-0.145,-0.0022,-0.0022,-0.0022
1009.7669999999999,0.2725,0.79,-0.145,-0.0022,-0.0022,-0.0022
1009.778,0.2725,0.79,-0.145,-0.0022,-0.0022,-0.0022
1009.789,0.2725,0.79,-0.145,-0.0022,-0.0022,-0.0022
1009.8,0.2725,0.79,-0.145,-0.0022,-0.0022,-0.0022
1009.811,0.2725,0.79,-0.145,-0.0022,-0.0022,-0.0022
1009.822,0.2725,0.79,-0.145,-0.0022,-0.0022,-0.0022
1009.8330000000001,0.2725,0.79,-0.145,-0.0022,-0.0022,-0.0022
1009.8439999999999,0.2725,0.79,-0.145,-0.0022,-0.0022,-0.0022
