start_time,end_time,dominant_object,non_dominant_object,interaction_type
602.4781,603.26,Hand,FailOnTouchObstacleLong,PickedUp
603.6223,603.6778,Hand,FailOnTouchObstacleShort,RightGate
603.6223,603.6778,Hand,FailOnTouchObstacleMed,RightGate
603.7778,603.9,Hand,FailOnTouchObstacleLong,RightGate
603.8111,603.9889,HandToWrist,FailOnTouchObstacleLong,RightGate
603.8889,604.0778,Hand,FailOnTouchObstacleShort-1,LeftGate
603.8889,604.0778,Hand,FailOnTouchObstacleMed-1,RightGate
603.8889,604.0778,Hand,FailOnTouchObstacleLong-1,RightGate
603.9,605.3667,WristToElbow,FailOnTouchObstacleLong,RightGate
603.9222,604.2556,HandToWrist,FailOnTouchObstacleShort-1,LeftGate
603.9222,604.2556,HandToWrist,FailOnTouchObstacleMed-1,RightGate
603.9222,604.2556,HandToWrist,FailOnTouchObstacleLong-1,RightGate
604.0222,605.2667,WristToElbow,FailOnTouchObstacleShort-1,LeftGate
604.0222,605.2667,WristToElbow,FailOnTouchObstacleMed-1,RightGate
604.0222,605.2667,WristToElbow,FailOnTouchObstacleLong-1,RightGate
604.8354,,Hand,Target,PickedUp
605.1223,605.3445,HandToWrist,FailOnTouchObstacleLong-1,RightGate
605.1223,605.3445,HandToWrist,FailOnTouchObstacleMed-1,RightGate
605.1223,605.3445,HandToWrist,FailOnTouchObstacleShort-1,LeftGate
605.2,605.3445,Hand,FailOnTouchObstacleLong-1,RightGate
605.2,605.3445,Hand,FailOnTouchObstacleMed-1,RightGate
605.2,605.3445,Hand,FailOnTouchObstacleShort-1,LeftGate
605.2778,605.4445,HandToWrist,FailOnTouchObstacleLong,RightGate
605.3334,605.4556,Hand,FailOnTouchObstacleLong,RightGate
