time,FailOnTouchObstacleLong_pos_x,FailOnTouchObstacleLong_pos_y,FailOnTouchObstacleLong_pos_z,FailOnTouchObstacleLong_rot_x,FailOnTouchObstacleLong_rot_y,FailOnTouchObstacleLong_rot_z
677.0222,-0.0275,0.79,-0.105,0.0,0.0,0.0
677.0333,-0.0275,0.79,-0.105,0.0002,0.0002,0.0002
677.0444,-0.0275,0.79,-0.105,0.0004,0.0004,0.0004
677.0555,-0.0275,0.79,-0.105,0.0005,0.0005,0.0005
677.0667,-0.0275,0.79,-0.105,0.0005,0.0005,0.0005
677.0778,-0.0275,0.79,-0.105,0.0005,0.0005,0.0005
677.0889,-0.0275,0.79,-0.105,0.0004,0.0004,0.0004
677.1,-0.0275,0.79,-0.105,0.0004,0.0004,0.0004
677.1111,-0.0275,0.79,-0.105,0.0004,0.0004,0.0004
677.1223,-0.0275,0.79,-0.105,0.0004,0.0004,0.0004
677.1334,-0.0275,0.79,-0.105,0.0004,0.0004,0.0004
677.1445,-0.0275,0.79,-0.105,0.0004,0.0004,0.0004
677.1556,-0.0275,0.79,-0.105,0.0004,0.0004,0.0004
677.1667,-0.0275,0.79,-0.105,0.0004,0.0004,0.0004
677.1778,-0.0275,0.79,-0.105,0.0004,0.0004,0.0004
677.1889,-0.0275,0.79,-0.105,0.0004,0.0004,0.0004
677.2,-0.0275,0.79,-0.105,0.0004,0.0004,0.0004
677.2111,-0.0275,0.79,-0.105,0.0004,0.0004,0.0004
677.2222,-0.0275,0.79,-0.105,0.0004,0.0004,0.0004
677.2333,-0.0275,0.79,-0.105,0.0004,0.0004,0.0004
677.2444,-0.0275,0.79,-0.105,0.0004,0.0004,0.0004
677.2556,-0.0275,0.79,-0.105,0.0004,0.0004,0.0004
677.2667,-0.0275,0.79,-0.105,0.0004,0.0004,0.0004
677.2778,-0.0275,0.79,-0.105,0.0004,0.0004,0.0004
677.2889,-0.0275,0.79,-0.105,0.0004,0.0004,0.0004
677.3,-0.0275,0.79,-0.105,0.0004,0.0004,0.0004
677.3112,-0.0275,0.79,-0.105,0.0004,0.0004,0.0004
677.3223,-0.0275,0.79,-0.105,0.0004,0.0004,0.0004
677.3334,-0.0275,0.79,-0.105,0.0004,0.0004,0.0004
677.3445,-0.0275,0.79,-0.105,0.0004,0.0004,0.0004
677.3556,-0.0275,0.79,-0.105,0.0004,0.0004,0.0004
677.3667,-0.0275,0.79,-0.105,0.0004,0.0004,0.0004
677.3778,-0.0275,0.79,-0.105,0.0004,0.0004,0.0004
677.3889,-0.0275,0.79,-0.105,0.0004,0.0004,0.0004
677.4,-0.0275,0.79,-0.105,0.0004,0.0004,0.0004
677.4111,-0.0275,0.79,-0.105,0.0004,0.0004,0.0004
677.4222,-0.0275,0.79,-0.105,0.0004,0.0004,0.0004
677.4333,-0.0275,0.79,-0.105,0.0004,0.0004,0.0004
677.4445,-0.0275,0.79,-0.105,0.0004,0.0004,0.0004
677.4556,-0.0275,0.79,-0.105,0.0004,0.0004,0.0004
677.4667,-0.0275,0.79,-0.105,0.0004,0.0004,0.0004
677.4778,-0.0275,0.79,-0.105,0.0004,0.0004,0.0004
677.4889,-0.0275,0.79,-0.105,0.0004,0.0004,0.0004
677.5,-0.0275,0.79,-0.105,0.0004,0.0004,0.0004
677.5111,-0.0275,0.79,-0.105,0.0004,0.0004,0.0004
677.5222,-0.0275,0.79,-0.105,0.0004,0.0004,0.0004
677.5333,-0.0275,0.79,-0.105,0.0004,0.0004,0.0004
677.5444,-0.0275,0.79,-0.105,0.0004,0.0004,0.0004
677.5555,-0.0275,0.79,-0.105,0.0004,0.0004,0.0004
677.5667,-0.0275,0.79,-0.105,0.0004,0.0004,0.0004
677.5778,-0.0275,0.79,-0.105,0.0004,0.0004,0.0004
677.5889,-0.0275,0.79,-0.105,0.0004,0.0004,0.0004
677.6,-0.0275,0.79,-0.105,0.0004,0.0004,0.0004
677.6111,-0.0275,0.79,-0.105,0.0004,0.0004,0.0004
677.6223,-0.0275,0.79,-0.105,0.0004,0.0004,0.0004
677.6334,-0.0275,0.79,-0.105,0.0004,0.0004,0.0004
677.6445,-0.0275,0.79,-0.105,0.0004,0.0004,0.0004
677.6556,-0.0275,0.79,-0.105,0.0004,0.0004,0.0004
677.6667,-0.0275,0.79,-0.105,0.0004,0.0004,0.0004
677.6778,-0.0275,0.79,-0.105,0.0004,0.0004,0.0004
677.6889,-0.0275,0.79,-0.105,0.0004,0.0004,0.0004
677.7,-0.0275,0.79,-0.105,0.0004,0.0004,0.0004
677.7111,-0.0275,0.79,-0.105,0.0004,0.0004,0.0004
677.7222,-0.0275,0.79,-0.105,0.0004,0.0004,0.0004
677.7333,-0.0275,0.79,-0.105,0.0004,0.0004,0.0004
677.7444,-0.0275,0.79,-0.105,0.0004,0.0004,0.0004
677.7556,-0.0275,0.79,-0.105,0.0004,0.0004,0.0004
677.7667,-0.0275,0.79,-0.105,0.0004,0.0004,0.0004
677.7778,-0.0275,0.79,-0.105,0.0004,0.0004,0.0004
677.7889,-0.0275,0.79,-0.105,0.0004,0.0004,0.0004
677.8,-0.0275,0.79,-0.105,0.0004,0.0004,0.0004
677.8112,-0.0275,0.79,-0.105,0.0004,0.0004,0.0004
677.8223,-0.0275,0.79,-0.105,0.0004,0.0004,0.0004
677.8334,-0.0275,0.79,-0.105,0.0004,0.0004,0.0004
677.8445,-0.0275,0.79,-0.105,0.0004,0.0004,0.0004
677.8556,-0.0275,0.79,-0.105,0.0004,0.0004,0.0004
677.8667,-0.0275,0.79,-0.105,0.0004,0.0004,0.0004
677.8778,-0.0275,0.79,-0.105,0.0004,0.0004,0.0004
677.8889,-0.0275,0.79,-0.105,0.0004,0.0004,0.0004
677.9,-0.0275,0.79,-0.105,0.0004,0.0004,0.0004
677.9111,-0.0275,0.79,-0.105,0.0004,0.0004,0.0004
677.9222,-0.0275,0.79,-0.105,0.0004,0.0004,0.0004
677.9333,-0.0275,0.79,-0.105,0.0004,0.0004,0.0004
677.9445,-0.0275,0.79,-0.105,0.0004,0.0004,0.0004
677.9556,-0.0275,0.79,-0.105,0.0004,0.0004,0.0004
677.9667,-0.0275,0.79,-0.105,0.0004,0.0004,0.0004
677.9778,-0.0275,0.79,-0.105,0.0004,0.0004,0.0004
677.9889,-0.0275,0.79,-0.105,0.0004,0.0004,0.0004
678.0,-0.0275,0.79,-0.105,0.0004,0.0004,0.0004
678.0111,-0.0275,0.79,-0.105,0.0004,0.0004,0.0004
678.0222,-0.0275,0.79,-0.105,0.0004,0.0004,0.0004
678.0333,-0.0275,0.79,-0.105,0.0004,0.0004,0.0004
678.0444,-0.0275,0.79,-0.105,0.0004,0.0004,0.0004
678.0555,-0.0275,0.79,-0.105,0.0004,0.0004,0.0004
678.0667,-0.027000000000000003,0.7902,-0.1045,0.07200000000000001,0.07200000000000001,0.07200000000000001
678.0778,-0.0271,0.79,-0.1045,0.1206,0.1206,0.1206
678.0889,-0.0269,0.79,-0.1047,0.1107,0.1107,0.1107
678.1,-0.0266,0.7901,-0.1046,0.4547,0.4547,0.4547
678.1111,-0.0263,0.7901,-0.1049,0.3826,0.3826,0.3826
678.1223,-0.026000000000000002,0.7901,-0.1052,0.5512,0.5512,0.5512
678.1334,-0.0258,0.7903,-0.1053,0.9919,0.9919,0.9919
678.1445,-0.0258,0.7901,-0.1059,0.4783,0.4783,0.4783
678.1556,-0.026000000000000002,0.7901,-0.1062,0.9333,0.9333,0.9333
678.1667,-0.0265,0.7901,-0.1066,1.0290000000000001,1.0290000000000001,1.0290000000000001
678.1778,-0.0272,0.7902,-0.1073,1.0681,1.0681,1.0681
678.1889,-0.0278,0.7901,-0.10800000000000001,1.1316,1.1316,1.1316
678.2,-0.0286,0.7902,-0.1087,1.2414,1.2414,1.2414
678.2111,-0.0296,0.79,-0.1113,359.5135,359.5135,359.5135
678.2222,-0.0304,0.7904,-0.1129,0.1204,0.1204,0.1204
678.2333,-0.0313,0.7903,-0.1136,0.7957,0.7957,0.7957
678.2444,-0.0322,0.7903,-0.1142,0.7115,0.7115,0.7115
678.2556,-0.0331,0.7902,-0.1145,0.7583,0.7583,0.7583
678.2667,-0.0341,0.7902,-0.1148,0.6273,0.6273,0.6273
678.2778,-0.0351,0.7902,-0.1155,0.2306,0.2306,0.2306
678.2889,-0.0363,0.7902,-0.1163,0.1796,0.1796,0.1796
678.3,-0.0376,0.7902,-0.11699999999999999,0.3393,0.3393,0.3393
678.3112,-0.0393,0.792,-0.1154,3.0469999999999997,3.0469999999999997,3.0469999999999997
678.3223,-0.0426,0.7901,-0.1156,1.3823,1.3823,1.3823
678.3334,-0.0438,0.7915,-0.1152,1.8117,1.8117,1.8117
678.3445,-0.0463,0.79,-0.1157,0.6388,0.6388,0.6388
678.3556,-0.0475,0.7912,-0.1155,1.1459,1.1459,1.1459
678.3667,-0.05,0.7898,-0.1159,0.1996,0.1996,0.1996
678.3778,-0.0516,0.7911,-0.1157,0.5997,0.5997,0.5997
678.3889,-0.0545,0.7898,-0.1164,359.7972,359.7972,359.7972
678.4,-0.0565,0.7909999999999999,-0.1165,0.2957,0.2957,0.2957
678.4111,-0.0596,0.7898,-0.1174,359.6138,359.6138,359.6138
678.4222,-0.0616,0.7909999999999999,-0.1175,0.2257,0.2257,0.2257
678.4333,-0.0646,0.7896,-0.1183,359.5003,359.5003,359.5003
678.4445,-0.0665,0.7908,-0.1182,0.0752,0.0752,0.0752
678.4556,-0.0692,0.7896,-0.1188,359.4273,359.4273,359.4273
678.4667,-0.0712,0.7906,-0.1186,359.9179,359.9179,359.9179
678.4778,-0.0738,0.7898,-0.1193,359.3215,359.3215,359.3215
678.4889,-0.076,0.7907,-0.1195,359.8643,359.8643,359.8643
