time,FailOnTouchObstacleLong-1_pos_x,FailOnTouchObstacleLong-1_pos_y,FailOnTouchObstacleLong-1_pos_z,FailOnTouchObstacleLong-1_rot_x,FailOnTouchObstacleLong-1_rot_y,FailOnTouchObstacleLong-1_rot_z
677.0222,-0.2275,0.79,0.055,0.0,0.0,0.0
677.0333,-0.2275,0.79,0.055,0.0002,0.0002,0.0002
677.0444,-0.2275,0.79,0.055,0.0004,0.0004,0.0004
677.0555,-0.2275,0.79,0.055,0.0005,0.0005,0.0005
677.0667,-0.2275,0.79,0.055,0.0005,0.0005,0.0005
677.0778,-0.2275,0.79,0.055,0.0005,0.0005,0.0005
677.0889,-0.2275,0.79,0.055,0.0004,0.0004,0.0004
677.1,-0.2275,0.79,0.055,0.0004,0.0004,0.0004
677.1111,-0.2275,0.79,0.055,0.0004,0.0004,0.0004
677.1223,-0.2275,0.79,0.055,0.0004,0.0004,0.0004
677.1334,-0.2275,0.79,0.055,0.0004,0.0004,0.0004
677.1445,-0.2275,0.79,0.055,0.0004,0.0004,0.0004
677.1556,-0.2275,0.79,0.055,0.0004,0.0004,0.0004
677.1667,-0.2275,0.79,0.055,0.0004,0.0004,0.0004
677.1778,-0.2275,0.79,0.055,0.0004,0.0004,0.0004
677.1889,-0.2275,0.79,0.055,0.0004,0.0004,0.0004
677.2,-0.2275,0.79,0.055,0.0004,0.0004,0.0004
677.2111,-0.2275,0.79,0.055,0.0004,0.0004,0.0004
677.2222,-0.2275,0.79,0.055,0.0004,0.0004,0.0004
677.2333,-0.2275,0.79,0.055,0.0004,0.0004,0.0004
677.2444,-0.2275,0.79,0.055,0.0004,0.0004,0.0004
677.2556,-0.2275,0.79,0.055,0.0004,0.0004,0.0004
677.2667,-0.2275,0.79,0.055,0.0004,0.0004,0.0004
677.2778,-0.2275,0.79,0.055,0.0004,0.0004,0.0004
677.2889,-0.2275,0.79,0.055,0.0004,0.0004,0.0004
677.3,-0.2275,0.79,0.055,0.0004,0.0004,0.0004
677.3112,-0.2275,0.79,0.055,0.0004,0.0004,0.0004
