start_time,end_time,dominant_object,non_dominant_object,interaction_type
587.4889,587.7667,Hand,FailOnTouchObstacleShort,LeftGate
587.4889,587.7667,Hand,FailOnTouchObstacleLong,LeftGate
587.4889,587.7667,Hand,FailOnTouchObstacleMed,RightGate
587.5444,587.9778,HandToWrist,FailOnTouchObstacleShort,LeftGate
587.5444,587.9778,HandToWrist,FailOnTouchObstacleLong,LeftGate
587.5444,587.9778,HandToWrist,FailOnTouchObstacleMed,RightGate
587.7333,590.0111,WristToElbow,FailOnTouchObstacleShort,LeftGate
587.7333,590.0111,WristToElbow,FailOnTouchObstacleLong,LeftGate
587.7333,590.0111,WristToElbow,FailOnTouchObstacleMed,RightGate
588.2,588.5889,Hand,FailOnTouchObstacleShort-1,LeftGate
588.2,588.5889,Hand,FailOnTouchObstacleLong-1,LeftGate
588.2,588.5889,Hand,FailOnTouchObstacleMed-1,RightGate
588.2889,589.6556,HandToWrist,FailOnTouchObstacleShort-1,LeftGate
588.2889,589.6556,HandToWrist,FailOnTouchObstacleLong-1,LeftGate
588.2889,589.6556,HandToWrist,FailOnTouchObstacleMed-1,RightGate
588.5555,589.4445,WristToElbow,FailOnTouchObstacleShort-1,LeftGate
588.5555,589.4445,WristToElbow,FailOnTouchObstacleLong-1,LeftGate
588.5555,589.4445,WristToElbow,FailOnTouchObstacleMed-1,RightGate
589.056,,Hand,Target,PickedUp
589.4,589.6889,Hand,FailOnTouchObstacleLong-1,LeftGate
589.4,589.6889,Hand,FailOnTouchObstacleMed-1,RightGate
589.4,589.6889,Hand,FailOnTouchObstacleShort-1,LeftGate
589.8556,590.1334,HandToWrist,FailOnTouchObstacleLong,LeftGate
589.8556,590.1334,HandToWrist,FailOnTouchObstacleMed,RightGate
589.8556,590.1334,HandToWrist,FailOnTouchObstacleShort,LeftGate
589.9778,590.1556,Hand,FailOnTouchObstacleLong,LeftGate
589.9778,590.1556,Hand,FailOnTouchObstacleMed,RightGate
589.9778,590.1556,Hand,FailOnTouchObstacleShort,LeftGate
