time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
1473.6,0.3111,0.8742,-0.6136,349.0069,136.4099,148.9532
1473.611,0.3111,0.8741,-0.6136,349.0846,136.3104,148.9893
1473.622,0.3112,0.8741,-0.6135,349.1494,136.2289,149.0165
1473.6329999999998,0.3112,0.8740000000000001,-0.6135,349.2013,136.1946,149.0309
1473.645,0.3112,0.8740000000000001,-0.6134,349.2299,136.1833,149.0323
1473.656,0.3116,0.8742,-0.6134,349.2615,136.1867,149.0521
1473.6670000000001,0.3117,0.8740000000000001,-0.6133,349.2753,136.2335,149.0292
1473.6779999999999,0.3118,0.8740000000000001,-0.6131,349.2604,136.2898,148.9961
1473.6889999999999,0.3121,0.8742,-0.6131,349.2368,136.3175,148.9524
1473.7,0.312,0.8741,-0.613,349.2066,136.3647,148.9188
1473.711,0.3121,0.8742,-0.6128,349.1959,136.4211,148.8846
1473.7220000000002,0.3123,0.8744,-0.6129,349.2035,136.4854,148.865
1473.733,0.3123,0.8745,-0.6128,349.2112,136.5341,148.8396
1473.745,0.3123,0.8746,-0.6128,349.2332,136.5666,148.8154
1473.756,0.3124,0.8748,-0.613,349.244,136.6245,148.7766
1473.767,0.3124,0.8749,-0.613,349.2471,136.6672,148.7554
1473.7779999999998,0.3124,0.8749,-0.6129,349.2264,136.6995,148.7356
1473.789,0.3125,0.875,-0.613,349.1796,136.7431,148.7278
1473.8,0.3125,0.875,-0.613,349.115,136.7688,148.7552
1473.8110000000001,0.3125,0.8749,-0.613,349.08099999999996,136.7929,148.782
1473.8220000000001,0.3126,0.875,-0.6131,349.0933,136.8016,148.834
1473.8329999999999,0.3125,0.8749,-0.6131,349.1418,136.8113,148.8792
1473.844,0.3125,0.8748,-0.6131,349.2158,136.8412,148.9152
1473.856,0.3125,0.8748,-0.6133,349.3186,136.862,148.946
1473.8670000000002,0.3124,0.8748,-0.6132,349.4062,136.8325,148.9629
1473.878,0.3124,0.8747,-0.6132,349.4848,136.7863,148.9811
1473.889,0.3123,0.8746,-0.6131,349.5259,136.6652,148.9966
1473.9,0.3119,0.8745,-0.6128,349.5057,136.4868,149.0136
1473.911,0.3119,0.8744,-0.6126,349.4754,136.3253,149.0361
1473.922,0.3118,0.8744,-0.6123,349.4437,136.1222,149.0442
1473.933,0.3115,0.8743,-0.612,349.4312,135.9637,149.05100000000002
1473.944,0.3115,0.8744,-0.6117,349.3987,135.8681,149.0653
1473.9560000000001,0.3115,0.8745,-0.6116,349.3861,135.7719,149.0827
1473.967,0.3114,0.8746,-0.6114,349.3727,135.6031,149.1188
1473.9779999999998,0.3113,0.8746,-0.6111,349.3574,135.4244,149.1612
1473.989,0.3111,0.8746,-0.611,349.347,135.2465,149.1889
1474.0,0.3111,0.8746,-0.6109,349.3686,135.0716,149.2198
1474.011,0.311,0.8747,-0.6107,349.3911,134.9312,149.2401
1474.0220000000002,0.3112,0.8749,-0.6105,349.4103,134.8138,149.2504
1474.033,0.3112,0.875,-0.6103,349.4299,134.6807,149.2547
1474.0439999999999,0.3111,0.8751,-0.61,349.4319,134.582,149.234
1474.056,0.3111,0.8752,-0.6098,349.3944,134.4794,149.2245
1474.067,0.3111,0.8753,-0.6095,349.3743,134.3626,149.2178
1474.078,0.3111,0.8754,-0.6093,349.3418,134.2424,149.2017
1474.089,0.3111,0.8754,-0.6093,349.3418,134.2424,149.2017
1474.1,0.311,0.8758,-0.6086,349.2599,133.9801,149.1337
1474.111,0.311,0.8761,-0.6081,349.2392,133.8506,149.0476
1474.122,0.311,0.8761,-0.6081,349.2392,133.8506,149.0476
1474.1329999999998,0.3112,0.8764,-0.6077,349.2347,133.6887,148.9797
1474.145,0.3115,0.8765,-0.6071,349.2547,133.3984,148.9385
1474.156,0.3115,0.8765,-0.6064,349.3188,132.9267,148.955
1474.1670000000001,0.3114,0.8765,-0.6057,349.4456,132.3295,149.03
1474.1779999999999,0.3113,0.8765,-0.6048,349.5963,131.5795,149.1314
1474.1889999999999,0.3112,0.8764,-0.6039,349.7296,130.8164,149.218
1474.2,0.3109,0.8759999999999999,-0.6032,349.8296,130.1163,149.2556
1474.211,0.311,0.8758,-0.6022,349.9588,129.3904,149.2724
1474.2220000000002,0.3111,0.8753,-0.601,350.1066,128.5918,149.2494
1474.233,0.3112,0.8749,-0.5999,350.3339,127.7884,149.1778
1474.245,0.3111,0.8744,-0.5984,350.5933,126.8926,149.0655
1474.256,0.3113,0.8739,-0.597,350.8447,126.0242,148.9859
1474.267,0.3114,0.8733,-0.5954,351.1133,125.0789,148.9037
1474.2779999999998,0.3117,0.8728,-0.5939,351.3767,124.0518,148.8287
1474.289,0.3117,0.8724,-0.5920000000000001,351.6043,122.9585,148.7769
1474.3,0.3119,0.872,-0.5902,351.819,121.8931,148.7243
1474.3110000000001,0.3122,0.8716,-0.5883,352.0312,120.6869,148.66899999999998
1474.3220000000001,0.3121,0.8713,-0.5863,352.2135,119.4152,148.6256
1474.3329999999999,0.3119,0.8709,-0.5841,352.3935,118.1872,148.5845
1474.344,0.312,0.8707,-0.5820000000000001,352.5807,116.9367,148.5306
1474.356,0.3119,0.8705,-0.5799,352.7312,115.7317,148.4453
1474.3670000000002,0.3115,0.8702,-0.5775,352.8353,114.6546,148.2876
1474.378,0.3118,0.87,-0.5756,352.9706,113.5513,148.1241
1474.389,0.3116,0.8698,-0.5734,353.0621,112.5024,147.9269
1474.4,0.3115,0.8698,-0.5712,353.1837,111.4549,147.7357
1474.411,0.3114,0.8697,-0.5693,353.2962,110.4851,147.5037
1474.422,0.3111,0.8696,-0.5673,353.4142,109.4885,147.2613
1474.433,0.3109,0.8695,-0.5652,353.4931,108.5555,147.0394
1474.444,0.3107,0.8695,-0.5633,353.5388,107.5989,146.8308
1474.4560000000001,0.3103,0.8693,-0.5614,353.5738,106.7332,146.6586
1474.467,0.3102,0.8693,-0.5594,353.705,105.7974,146.4635
1474.4779999999998,0.3101,0.8695,-0.5577,353.8344,104.8447,146.248
1474.489,0.3097,0.8695,-0.5563,353.9583,104.0309,146.0553
1474.5,0.3092,0.8694,-0.5547,354.0406,103.2042,145.8178
1474.511,0.3092,0.8698,-0.5535,354.0762,102.4467,145.5435
1474.5220000000002,0.3088,0.8699,-0.552,354.1007,101.759,145.2719
1474.533,0.3085,0.8701,-0.5506,354.0677,101.214,145.0349
1474.5439999999999,0.3084,0.8704,-0.5496,353.9786,100.7216,144.79
1474.556,0.3081,0.8705,-0.5485,353.8954,100.2772,144.53
1474.567,0.308,0.8708,-0.5473,353.86400000000003,99.8423,144.2477
1474.578,0.3077,0.8709,-0.5461,353.8638,99.4041,143.9723
1474.589,0.3075,0.8711,-0.5452,353.8929,98.9421,143.7205
1474.6,0.307,0.8711,-0.5443,353.8812,98.5158,143.4612
1474.611,0.3069,0.8714,-0.5437,353.8727,98.1427,143.22299999999998
1474.622,0.3066,0.8716,-0.5429,353.8412,97.7759,142.9615
1474.6329999999998,0.3064,0.8717,-0.5421,353.8081,97.4954,142.7103
1474.645,0.3064,0.8722,-0.5416,353.7681,97.2565,142.4762
1474.656,0.3062,0.8723,-0.5409,353.7371,97.0421,142.2551
1474.6670000000001,0.3058,0.8723,-0.5403,353.6882,96.7909,142.0489
1474.6779999999999,0.3057,0.8726,-0.5397,353.6728,96.5551,141.8671
1474.6889999999999,0.3055,0.8728,-0.5392,353.7072,96.3762,141.6814
1474.7,0.3051,0.8726,-0.5385,353.7448,96.1847,141.5061
1474.711,0.3049,0.8729,-0.5381,353.7104,96.0705,141.344
1474.7220000000002,0.3049,0.873,-0.5377,353.6881,95.9327,141.2113
1474.733,0.3048,0.8731,-0.5375,353.6518,95.774,141.0697
1474.745,0.3048,0.8731,-0.5373,353.5675,95.7239,140.9663
1474.756,0.3047,0.8731,-0.537,353.4874,95.6981,140.8662
1474.767,0.3046,0.8731,-0.5368,353.4386,95.63600000000001,140.7749
1474.7779999999998,0.3046,0.8731,-0.5366,353.4531,95.5241,140.7063
1474.789,0.3045,0.8731,-0.5364,353.485,95.4332,140.6281
1474.8,0.3043,0.8731,-0.5362,353.5353,95.3224,140.5475
1474.8110000000001,0.3041,0.8734,-0.5359,353.546,95.2402,140.4649
1474.8220000000001,0.3041,0.8736,-0.5357,353.485,95.2217,140.3883
1474.8329999999999,0.3041,0.8738,-0.5354,353.3135,95.2428,140.3329
1474.844,0.3041,0.8739,-0.5352,353.1246,95.2228,140.3015
1474.856,0.3042,0.8740000000000001,-0.5349,352.8653,95.1112,140.2857
1474.8670000000002,0.304,0.8739,-0.5345,352.68300000000005,94.897,140.2984
1474.878,0.3042,0.8741,-0.5342,352.5817,94.6857,140.2826
