start_time,end_time,dominant_object,non_dominant_object,interaction_type
763.3112,763.6111,Hand,FailOnTouchObstacleShort,RightGate
763.3112,763.6111,Hand,FailOnTouchObstacleLong,LeftGate
763.3112,763.6111,Hand,FailOnTouchObstacleMed,RightGate
763.3556,763.5556,HandToWrist,FailOnTouchObstacleShort,RightGate
763.3556,763.5556,HandToWrist,FailOnTouchObstacleLong,LeftGate
763.3556,763.5556,HandToWrist,FailOnTouchObstacleMed,RightGate
763.6778,763.9333,Hand,FailOnTouchObstacleShort,RightGate
763.6778,763.9333,Hand,FailOnTouchObstacleLong,LeftGate
763.6778,763.9333,Hand,FailOnTouchObstacleMed,RightGate
763.7444,764.0333,HandToWrist,FailOnTouchObstacleShort,RightGate
763.7444,764.0333,HandToWrist,FailOnTouchObstacleLong,LeftGate
763.7444,764.0333,HandToWrist,FailOnTouchObstacleMed,RightGate
763.9,766.4445,WristToElbow,FailOnTouchObstacleShort,RightGate
763.9,766.4445,WristToElbow,FailOnTouchObstacleLong,LeftGate
763.9,766.4445,WristToElbow,FailOnTouchObstacleMed,RightGate
764.1703,764.9188,Hand,FailOnTouchObstacleMed-1,PickedUp
764.5111,765.5,Hand,FailOnTouchObstacleLong-1,RightGate
765.1556,766.2778,HandToWrist,FailOnTouchObstacleLong-1,RightGate
765.3556,766.2,Hand,FailOnTouchObstacleMed-1,LeftGate
765.4333,766.1778,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
765.4667,766.1778,WristToElbow,FailOnTouchObstacleLong-1,RightGate
765.8466,,Hand,Target,PickedUp
766.1445,766.2889,Hand,FailOnTouchObstacleLong-1,RightGate
766.3667,766.5222,HandToWrist,FailOnTouchObstacleShort,RightGate
766.3667,766.5222,HandToWrist,FailOnTouchObstacleLong,LeftGate
766.3667,766.5222,HandToWrist,FailOnTouchObstacleMed,RightGate
766.4222,766.5333,Hand,FailOnTouchObstacleLong,LeftGate
766.4222,766.5333,Hand,FailOnTouchObstacleMed,RightGate
766.4222,766.5333,Hand,FailOnTouchObstacleShort,RightGate
