time,FailOnTouchObstacleShort_pos_x,FailOnTouchObstacleShort_pos_y,FailOnTouchObstacleShort_pos_z,FailOnTouchObstacleShort_rot_x,FailOnTouchObstacleShort_rot_y,FailOnTouchObstacleShort_rot_z
739.2222,-0.0275,0.79,-0.105,0.0,0.0,0.0
739.2333,-0.0275,0.79,-0.105,-0.001,-0.001,-0.001
739.2444,-0.0275,0.79,-0.105,-0.002,-0.002,-0.002
739.2556,-0.0275,0.79,-0.105,-0.0024,-0.0024,-0.0024
739.2667,-0.0275,0.79,-0.105,-0.0025,-0.0025,-0.0025
739.2778,-0.0275,0.79,-0.105,-0.0023,-0.0023,-0.0023
739.2889,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
739.3,-0.0275,0.79,-0.105,-0.0021,-0.0021,-0.0021
739.3112,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
739.3223,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
739.3334,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
739.3445,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
739.3556,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
739.3667,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
739.3778,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
739.3889,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
739.4,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
739.4111,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
739.4222,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
739.4333,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
739.4445,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
739.4556,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
739.4667,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
739.4778,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
739.4889,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
739.5,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
739.5111,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
739.5222,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
739.5333,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
739.5444,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
739.5556,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
739.5667,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
739.5778,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
739.5889,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
739.6,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
739.6111,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
739.6223,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
739.6334,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
739.6445,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
739.6556,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
739.6667,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
739.6778,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
739.6889,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
739.7,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
739.7111,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
739.7222,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
739.7333,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
739.7444,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
739.7556,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
739.7667,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
739.7778,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
739.7889,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
739.8,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
739.8112,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
739.8223,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
739.8334,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
739.8445,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
739.8556,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
739.8667,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
739.8778,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
739.8889,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
739.9,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
739.9111,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
739.9222,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
739.9333,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
739.9445,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
739.9556,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
739.9667,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
739.9778,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
739.9889,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
740.0,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
740.0111,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
740.0222,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
740.0333,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
740.0444,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
740.0556,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
740.0667,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
740.0778,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
740.0889,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
740.1,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
740.1111,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
740.1223,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
740.1334,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
740.1445,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
740.1556,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
740.1667,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
740.1778,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
740.1889,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
740.2,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
740.2111,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
740.2222,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
740.2333,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
740.2444,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
740.2556,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
740.2667,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
740.2778,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
740.2889,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
740.3,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
740.3112,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
740.3223,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
740.3334,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
740.3445,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
740.3556,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
740.3667,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
740.3778,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
740.3889,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
740.4,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
740.4111,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
740.4222,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
740.4333,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
740.4445,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
740.4556,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
740.4667,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
740.4778,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
740.4889,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
740.5,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
740.5111,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
740.5222,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
740.5333,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
740.5444,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
740.5556,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
740.5667,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
740.5778,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
740.5889,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
740.6,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
740.6111,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
740.6223,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
740.6334,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
740.6445,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
740.6556,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
740.6667,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
740.6778,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
740.6889,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
740.7,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
740.7111,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
740.7222,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
740.7333,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
740.7444,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
740.7556,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
740.7667,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
740.7778,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
740.7889,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
740.8,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
740.8112,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
740.8223,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
740.8334,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
740.8445,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
740.8556,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
740.8667,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
740.8778,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
740.8889,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
740.9,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
740.9111,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
740.9222,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
740.9333,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
740.9445,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
740.9556,-0.0275,0.79,-0.105,-0.0022,-0.0022,-0.0022
